# SEL-k=200 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,43,E12.01,,0.0105,0.7299,2.5650,
W-ALL,long,44,B-P2.09,,0.0102,0.7402,2.5083,
W-ALL,long,45,B-P3.07,,0.0101,0.7503,2.4810,
W-ALL,long,46,B-P2.04,,0.0098,0.7601,2.3947,
W-ALL,long,47,C.09,,0.0095,0.7696,2.3375,
W-ALL,long,48,B-P2.02,,0.0093,0.7790,2.2884,
W-ALL,long,49,B-P2.01,,0.0093,0.7883,2.2884,
W-ALL,long,50,B-P3.01,,0.0093,0.7977,2.2884,
W-ALL,long,51,B-P3.02,,0.0093,0.8070,2.2884,
W-ALL,long,52,B-P3.04,,0.0093,0.8163,2.2719,
W-ALL,long,53,B-P1.05,,0.0091,0.8254,2.2338,
W-ALL,long,54,B-S.03,tempo,0.0091,0.8345,2.2211,
W-ALL,long,55,B-P3.06,,0.0089,0.8434,2.1880,
W-ALL,long,56,B-S.05,,0.0087,0.8521,2.1281,
W-ALL,long,57,B-P1.06,,0.0083,0.8604,2.0417,
W-ALL,long,58,B-P4.05,,0.0080,0.8684,1.9593,
W-ALL,long,59,B-P4.01,,0.0075,0.8760,1.8471,
W-ALL,long,60,E28.01,,0.0075,0.8835,1.8397,
W-ALL,long,61,E43.01,,0.0073,0.8908,1.7798,
W-ALL,long,62,E19.01,,0.0056,0.8964,1.3729,
W-ALL,long,63,B-S.08,,0.0056,0.9019,1.3611,
W-ALL,long,64,E21.01,,0.0055,0.9075,1.3563,
W-ALL,long,65,C.04,,0.0054,0.9128,1.3142,
W-ALL,long,66,E06.01,,0.0053,0.9181,1.2964,
W-ALL,long,67,E18.01,,0.0052,0.9233,1.2713,
W-ALL,long,68,E13.01,,0.0051,0.9284,1.2488,
W-ALL,long,69,E16.01,,0.0047,0.9331,1.1591,
W-ALL,long,70,B-P3.10,,0.0046,0.9377,1.1217,
W-ALL,long,71,B-P1.04,,0.0045,0.9423,1.1129,
W-ALL,long,72,G06.1,,0.0042,0.9465,1.0394,
W-ALL,long,73,B-P4.02,,0.0042,0.9507,1.0214,
W-ALL,long,74,E14.01,,0.0042,0.9548,1.0209,
W-ALL,long,75,B-P3.08,,0.0041,0.9590,1.0076,
W-ALL,long,76,G03.1,,0.0041,0.9630,1.0021,
W-ALL,long,77,E17.01,,0.0040,0.9670,0.9796,
W-ALL,long,78,E24.01,,0.0040,0.9710,0.9722,
W-ALL,long,79,G04.1,,0.0037,0.9748,0.9164,
W-ALL,long,80,E23.01,,0.0037,0.9784,0.8943,
W-ALL,long,81,B-P3.03,,0.0036,0.9820,0.8898,
W-ALL,long,82,E10.01,,0.0035,0.9856,0.8669,
W-ALL,long,83,E07.01,,0.0034,0.9889,0.8218,
W-ALL,long,84,B-P2.11,,0.0030,0.9919,0.7289,
W-ALL,long,85,E15.01,,0.0028,0.9947,0.6911,
W-ALL,long,86,B-P2.03,,0.0024,0.9972,0.5940,
W-ALL,long,87,E22.01,,0.0016,0.9987,0.3858,
W-ALL,long,88,B-P1.11,,0.0013,1.0000,0.3099,
W-ALL,short,1,B-P3.09,,0.0349,0.0349,8.2497,
W-ALL,short,2,B-P2.10,,0.0302,0.0651,7.1406,
W-ALL,short,3,C.05,,0.0277,0.0928,6.5424,
W-ALL,short,4,E51.01,,0.0268,0.1196,6.3478,
W-ALL,short,5,C.12,,0.0264,0.1460,6.2349,
W-ALL,short,6,B-P4.10,,0.0223,0.1682,5.2658,
W-ALL,short,7,B-P2.07,,0.0213,0.1895,5.0254,
W-ALL,short,8,B-P2.06,,0.0211,0.2106,4.9869,
W-ALL,short,9,B-P1.08,,0.0192,0.2297,4.5289,
W-ALL,short,10,C.02,,0.0190,0.2487,4.4956,
W-ALL,short,11,B-S.14,,0.0188,0.2675,4.4357,
W-ALL,short,12,B-P1.07,,0.0183,0.2858,4.3340,
W-ALL,short,13,B-S.05,,0.0176,0.3035,4.1699,
W-ALL,short,14,C.09,,0.0174,0.3208,4.1101,
W-ALL,short,15,B-S.07,,0.0173,0.3381,4.0802,
W-ALL,short,16,E01.01,clock,0.0171,0.3552,4.0383,
W-ALL,short,17,E02.01,clock,0.0171,0.3723,4.0383,
W-ALL,short,18,B-P4.04,,0.0170,0.3892,4.0169,
W-ALL,short,19,E20.01,,0.0170,0.4062,4.0084,
W-ALL,short,20,B-P1.10,,0.0169,0.4231,3.9950,
W-ALL,short,21,B-P2.08,,0.0169,0.4400,3.9905,
W-ALL,short,22,B-P4.09,,0.0161,0.4561,3.8080,
W-ALL,short,23,B-S.09,,0.0158,0.4719,3.7426,
W-ALL,short,24,E03.01,,0.0158,0.4877,3.7392,
W-ALL,short,25,C.06,,0.0157,0.5034,3.7092,
W-ALL,short,26,B-P1.05,,0.0155,0.5189,3.6640,
W-ALL,short,27,B-S.06,,0.0153,0.5342,3.6161,
W-ALL,short,28,C.07,,0.0147,0.5489,3.4728,
W-ALL,short,29,C.10,,0.0143,0.5631,3.3768,
W-ALL,short,30,C.08,,0.0141,0.5772,3.3272,
W-ALL,short,31,B-S.03,tempo,0.0140,0.5912,3.3118,
W-ALL,short,32,E50.01,,0.0138,0.6050,3.2567,
W-ALL,short,33,B-P1.09,,0.0138,0.6188,3.2544,
W-ALL,short,34,B-P3.05,,0.0136,0.6324,3.2186,
W-ALL,short,35,B-P2.05,,0.0136,0.6460,3.2127,
W-ALL,short,36,B-P1.06,,0.0125,0.6584,2.9528,
W-ALL,short,37,E12.01,,0.0118,0.6702,2.7905,
W-ALL,short,38,E52.01,,0.0116,0.6819,2.7483,
W-ALL,short,39,E05.01,,0.0112,0.6931,2.6593,
W-ALL,short,40,E42.01,,0.0111,0.7043,2.6351,
W-ALL,short,41,C.03,,0.0110,0.7153,2.6110,
W-ALL,short,42,B-P2.09,,0.0101,0.7254,2.3806,
W-ALL,short,43,E08.01,,0.0100,0.7353,2.3571,
W-ALL,short,44,B-P4.01,,0.0098,0.7451,2.3119,
W-ALL,short,45,B-P4.05,,0.0097,0.7548,2.2820,
W-ALL,short,46,E25.01,,0.0095,0.7643,2.2435,
W-ALL,short,47,B-P1.03,,0.0095,0.7737,2.2435,
W-ALL,short,48,B-P3.06,,0.0094,0.7832,2.2256,
W-ALL,short,49,C.11,,0.0094,0.7926,2.2253,
W-ALL,short,50,E43.01,,0.0092,0.8018,2.1837,
W-ALL,short,51,B-S.10,suspect-regime,0.0089,0.8107,2.1059,
W-ALL,short,52,E28.01,,0.0088,0.8195,2.0726,
W-ALL,short,53,B-S.08,,0.0086,0.8281,2.0341,
W-ALL,short,54,B-P1.02,,0.0079,0.8360,1.8725,
W-ALL,short,55,B-P2.02,,0.0078,0.8438,1.8367,
W-ALL,short,56,B-P1.01,,0.0078,0.8515,1.8367,
W-ALL,short,57,B-P2.01,,0.0077,0.8592,1.8127,
W-ALL,short,58,E18.01,,0.0073,0.8665,1.7350,
W-ALL,short,59,E06.01,,0.0072,0.8737,1.7045,
W-ALL,short,60,B-P3.04,,0.0071,0.8809,1.6893,
W-ALL,short,61,B-P3.01,,0.0071,0.8880,1.6751,
W-ALL,short,62,B-P3.02,,0.0071,0.8950,1.6751,
W-ALL,short,63,E21.01,,0.0068,0.9018,1.5967,
W-ALL,short,64,B-P3.07,,0.0066,0.9084,1.5670,
W-ALL,short,65,E19.01,,0.0066,0.9150,1.5555,
W-ALL,short,66,G03.1,,0.0065,0.9215,1.5341,
W-ALL,short,67,B-P2.04,,0.0061,0.9276,1.4406,
W-ALL,short,68,G06.1,,0.0054,0.9330,1.2832,
W-ALL,short,69,E22.01,,0.0053,0.9383,1.2564,
W-ALL,short,70,B-P3.08,,0.0051,0.9434,1.2081,
W-ALL,short,71,C.04,,0.0051,0.9485,1.2058,
W-ALL,short,72,E24.01,,0.0048,0.9533,1.1367,
W-ALL,short,73,B-P2.11,,0.0047,0.9580,1.1055,
W-ALL,short,74,B-P3.10,,0.0042,0.9622,0.9957,
W-ALL,short,75,E16.01,,0.0040,0.9662,0.9359,
W-ALL,short,76,E13.01,,0.0037,0.9699,0.8761,
W-ALL,short,77,E17.01,,0.0037,0.9736,0.8675,
W-ALL,short,78,E14.01,,0.0036,0.9772,0.8546,
W-ALL,short,79,E15.01,,0.0035,0.9807,0.8376,
W-ALL,short,80,B-P2.03,,0.0031,0.9839,0.7444,
W-ALL,short,81,B-P3.03,,0.0029,0.9868,0.6880,
W-ALL,short,82,E07.01,,0.0029,0.9896,0.6764,
W-ALL,short,83,E23.01,,0.0023,0.9919,0.5470,
W-ALL,short,84,E10.01,,0.0018,0.9937,0.4239,
W-ALL,short,85,B-P1.04,,0.0016,0.9954,0.3888,
W-ALL,short,86,B-P4.02,,0.0015,0.9969,0.3641,
W-ALL,short,87,G04.1,,0.0015,0.9985,0.3641,
W-ALL,short,88,B-P1.11,,0.0015,1.0000,0.3641,
W-STAT,long,1,B-P2.10,,0.0348,0.0348,8.0033,
W-STAT,long,2,C.05,,0.0284,0.0633,6.5287,
W-STAT,long,3,B-P4.10,,0.0259,0.0891,5.9409,
W-STAT,long,4,B-P2.07,,0.0256,0.1147,5.8780,
W-STAT,long,5,E51.01,,0.0242,0.1389,5.5503,
W-STAT,long,6,B-P4.04,,0.0240,0.1629,5.5190,
W-STAT,long,7,B-P3.09,,0.0236,0.1865,5.4120,
W-STAT,long,8,C.12,,0.0235,0.2100,5.3960,
W-STAT,long,9,B-S.14,,0.0204,0.2304,4.6888,
W-STAT,long,10,E50.01,,0.0203,0.2507,4.6658,
W-STAT,long,11,B-P4.09,,0.0203,0.2710,4.6589,
W-STAT,long,12,E52.01,,0.0202,0.2912,4.6378,
W-STAT,long,13,C.02,,0.0195,0.3107,4.4794,
W-STAT,long,14,C.07,,0.0195,0.3301,4.4775,
W-STAT,long,15,B-P2.05,,0.0177,0.3479,4.0725,
W-STAT,long,16,E03.01,,0.0176,0.3655,4.0532,
W-STAT,long,17,B-P1.08,,0.0173,0.3829,3.9827,
W-STAT,long,18,B-P1.03,,0.0170,0.3999,3.9037,
W-STAT,long,19,C.06,,0.0169,0.4167,3.8738,
W-STAT,long,20,B-S.07,,0.0168,0.4335,3.8631,
W-STAT,long,21,E42.01,,0.0165,0.4500,3.7806,
W-STAT,long,22,B-P1.10,,0.0164,0.4664,3.7746,
W-STAT,long,23,E05.01,,0.0164,0.4828,3.7721,
W-STAT,long,24,C.03,,0.0162,0.4991,3.7242,
W-STAT,long,25,B-S.09,,0.0161,0.5152,3.7061,
W-STAT,long,26,B-S.06,,0.0161,0.5313,3.7050,
W-STAT,long,27,C.10,,0.0157,0.5471,3.6152,
W-STAT,long,28,C.08,,0.0155,0.5626,3.5611,
W-STAT,long,29,E20.01,,0.0154,0.5780,3.5447,
W-STAT,long,30,B-P2.06,,0.0150,0.5930,3.4476,
W-STAT,long,31,B-P1.09,,0.0148,0.6078,3.3908,
W-STAT,long,32,B-P1.01,,0.0141,0.6219,3.2370,
W-STAT,long,33,B-P1.02,,0.0140,0.6359,3.2157,
W-STAT,long,34,C.11,,0.0135,0.6493,3.0972,
W-STAT,long,35,B-P1.07,,0.0135,0.6628,3.0960,
W-STAT,long,36,B-P3.05,,0.0134,0.6762,3.0842,
W-STAT,long,37,E25.01,,0.0115,0.6878,2.6473,
W-STAT,long,38,B-P2.08,,0.0115,0.6992,2.6366,
W-STAT,long,39,E08.01,,0.0113,0.7106,2.5998,
W-STAT,long,40,E12.01,,0.0112,0.7217,2.5650,
W-STAT,long,41,B-P2.09,,0.0109,0.7326,2.5083,
W-STAT,long,42,B-P3.07,,0.0108,0.7434,2.4810,
W-STAT,long,43,B-P2.04,,0.0104,0.7539,2.3947,
W-STAT,long,44,C.09,,0.0102,0.7640,2.3375,
W-STAT,long,45,B-P2.02,,0.0100,0.7740,2.2884,
W-STAT,long,46,B-P2.01,,0.0100,0.7840,2.2884,
W-STAT,long,47,B-P3.01,,0.0100,0.7939,2.2884,
W-STAT,long,48,B-P3.02,,0.0100,0.8039,2.2884,
W-STAT,long,49,B-P3.04,,0.0099,0.8138,2.2719,
W-STAT,long,50,B-P1.05,,0.0097,0.8235,2.2338,
W-STAT,long,51,B-P3.06,,0.0095,0.8330,2.1880,
W-STAT,long,52,B-S.05,,0.0093,0.8423,2.1281,
W-STAT,long,53,B-P1.06,,0.0089,0.8512,2.0417,
W-STAT,long,54,B-P4.05,,0.0085,0.8597,1.9593,
W-STAT,long,55,B-P4.01,,0.0080,0.8678,1.8471,
W-STAT,long,56,E28.01,,0.0080,0.8758,1.8397,
W-STAT,long,57,E43.01,,0.0077,0.8835,1.7798,
W-STAT,long,58,E19.01,,0.0060,0.8895,1.3729,
W-STAT,long,59,B-S.08,,0.0059,0.8954,1.3611,
W-STAT,long,60,E21.01,,0.0059,0.9013,1.3563,
W-STAT,long,61,C.04,,0.0057,0.9070,1.3142,
W-STAT,long,62,E06.01,,0.0056,0.9127,1.2964,
W-STAT,long,63,E18.01,,0.0055,0.9182,1.2713,
W-STAT,long,64,E13.01,,0.0054,0.9237,1.2488,
W-STAT,long,65,E16.01,,0.0050,0.9287,1.1591,
W-STAT,long,66,B-P3.10,,0.0049,0.9336,1.1217,
W-STAT,long,67,B-P1.04,,0.0048,0.9384,1.1129,
W-STAT,long,68,G06.1,,0.0045,0.9430,1.0394,
W-STAT,long,69,B-P4.02,,0.0044,0.9474,1.0214,
W-STAT,long,70,E14.01,,0.0044,0.9519,1.0209,
W-STAT,long,71,B-P3.08,,0.0044,0.9562,1.0076,
W-STAT,long,72,G03.1,,0.0044,0.9606,1.0021,
W-STAT,long,73,E17.01,,0.0043,0.9649,0.9796,
W-STAT,long,74,E24.01,,0.0042,0.9691,0.9722,
W-STAT,long,75,G04.1,,0.0040,0.9731,0.9164,
W-STAT,long,76,E23.01,,0.0039,0.9770,0.8943,
W-STAT,long,77,B-P3.03,,0.0039,0.9809,0.8898,
W-STAT,long,78,E10.01,,0.0038,0.9846,0.8669,
W-STAT,long,79,E07.01,,0.0036,0.9882,0.8218,
W-STAT,long,80,B-P2.11,,0.0032,0.9914,0.7289,
W-STAT,long,81,E15.01,,0.0030,0.9944,0.6911,
W-STAT,long,82,B-P2.03,,0.0026,0.9970,0.5940,
W-STAT,long,83,E22.01,,0.0017,0.9987,0.3858,
W-STAT,long,84,B-P1.11,,0.0013,1.0000,0.3099,
W-STAT,short,1,B-P3.09,,0.0370,0.0370,8.2497,
W-STAT,short,2,B-P2.10,,0.0320,0.0690,7.1406,
W-STAT,short,3,C.05,,0.0293,0.0984,6.5424,
W-STAT,short,4,E51.01,,0.0285,0.1268,6.3478,
W-STAT,short,5,C.12,,0.0280,0.1548,6.2349,
W-STAT,short,6,B-P4.10,,0.0236,0.1784,5.2658,
W-STAT,short,7,B-P2.07,,0.0225,0.2010,5.0254,
W-STAT,short,8,B-P2.06,,0.0224,0.2233,4.9869,
W-STAT,short,9,B-P1.08,,0.0203,0.2436,4.5289,
W-STAT,short,10,C.02,,0.0202,0.2638,4.4956,
W-STAT,short,11,B-S.14,,0.0199,0.2837,4.4357,
W-STAT,short,12,B-P1.07,,0.0194,0.3031,4.3340,
W-STAT,short,13,B-S.05,,0.0187,0.3218,4.1699,
W-STAT,short,14,C.09,,0.0184,0.3403,4.1101,
W-STAT,short,15,B-S.07,,0.0183,0.3586,4.0802,
W-STAT,short,16,B-P4.04,,0.0180,0.3766,4.0169,
W-STAT,short,17,E20.01,,0.0180,0.3946,4.0084,
W-STAT,short,18,B-P1.10,,0.0179,0.4125,3.9950,
W-STAT,short,19,B-P2.08,,0.0179,0.4304,3.9905,
W-STAT,short,20,B-P4.09,,0.0171,0.4474,3.8080,
W-STAT,short,21,B-S.09,,0.0168,0.4642,3.7426,
W-STAT,short,22,E03.01,,0.0168,0.4810,3.7392,
W-STAT,short,23,C.06,,0.0166,0.4976,3.7092,
W-STAT,short,24,B-P1.05,,0.0164,0.5141,3.6640,
W-STAT,short,25,B-S.06,,0.0162,0.5303,3.6161,
W-STAT,short,26,C.07,,0.0156,0.5459,3.4728,
W-STAT,short,27,C.10,,0.0151,0.5610,3.3768,
W-STAT,short,28,C.08,,0.0149,0.5759,3.3272,
W-STAT,short,29,E50.01,,0.0146,0.5905,3.2567,
W-STAT,short,30,B-P1.09,,0.0146,0.6051,3.2544,
W-STAT,short,31,B-P3.05,,0.0144,0.6196,3.2186,
W-STAT,short,32,B-P2.05,,0.0144,0.6340,3.2127,
W-STAT,short,33,B-P1.06,,0.0132,0.6472,2.9528,
W-STAT,short,34,E12.01,,0.0125,0.6597,2.7905,
W-STAT,short,35,E52.01,,0.0123,0.6721,2.7483,
W-STAT,short,36,E05.01,,0.0119,0.6840,2.6593,
W-STAT,short,37,E42.01,,0.0118,0.6958,2.6351,
W-STAT,short,38,C.03,,0.0117,0.7075,2.6110,
W-STAT,short,39,B-P2.09,,0.0107,0.7182,2.3806,
W-STAT,short,40,E08.01,,0.0106,0.7288,2.3571,
W-STAT,short,41,B-P4.01,,0.0104,0.7391,2.3119,
W-STAT,short,42,B-P4.05,,0.0102,0.7494,2.2820,
W-STAT,short,43,E25.01,,0.0101,0.7594,2.2435,
W-STAT,short,44,B-P1.03,,0.0101,0.7695,2.2435,
W-STAT,short,45,B-P3.06,,0.0100,0.7795,2.2256,
W-STAT,short,46,C.11,,0.0100,0.7895,2.2253,
W-STAT,short,47,E43.01,,0.0098,0.7992,2.1837,
W-STAT,short,48,E28.01,,0.0093,0.8085,2.0726,
W-STAT,short,49,B-S.08,,0.0091,0.8177,2.0341,
W-STAT,short,50,B-P1.02,,0.0084,0.8261,1.8725,
W-STAT,short,51,B-P2.02,,0.0082,0.8343,1.8367,
W-STAT,short,52,B-P1.01,,0.0082,0.8425,1.8367,
W-STAT,short,53,B-P2.01,,0.0081,0.8507,1.8127,
W-STAT,short,54,E18.01,,0.0078,0.8584,1.7350,
W-STAT,short,55,E06.01,,0.0076,0.8661,1.7045,
W-STAT,short,56,B-P3.04,,0.0076,0.8737,1.6893,
W-STAT,short,57,B-P3.01,,0.0075,0.8812,1.6751,
W-STAT,short,58,B-P3.02,,0.0075,0.8887,1.6751,
W-STAT,short,59,E21.01,,0.0072,0.8959,1.5967,
W-STAT,short,60,B-P3.07,,0.0070,0.9029,1.5670,
W-STAT,short,61,E19.01,,0.0070,0.9099,1.5555,
W-STAT,short,62,G03.1,,0.0069,0.9167,1.5341,
W-STAT,short,63,B-P2.04,,0.0065,0.9232,1.4406,
W-STAT,short,64,G06.1,,0.0058,0.9290,1.2832,
W-STAT,short,65,E22.01,,0.0056,0.9346,1.2564,
W-STAT,short,66,B-P3.08,,0.0054,0.9400,1.2081,
W-STAT,short,67,C.04,,0.0054,0.9454,1.2058,
W-STAT,short,68,E24.01,,0.0051,0.9505,1.1367,
W-STAT,short,69,B-P2.11,,0.0050,0.9555,1.1055,
W-STAT,short,70,B-P3.10,,0.0045,0.9599,0.9957,
W-STAT,short,71,E16.01,,0.0042,0.9641,0.9359,
W-STAT,short,72,E13.01,,0.0039,0.9681,0.8761,
W-STAT,short,73,E17.01,,0.0039,0.9720,0.8675,
W-STAT,short,74,E14.01,,0.0038,0.9758,0.8546,
W-STAT,short,75,E15.01,,0.0038,0.9795,0.8376,
W-STAT,short,76,B-P2.03,,0.0033,0.9829,0.7444,
W-STAT,short,77,B-P3.03,,0.0031,0.9860,0.6880,
W-STAT,short,78,E07.01,,0.0030,0.9890,0.6764,
W-STAT,short,79,E23.01,,0.0025,0.9915,0.5470,
W-STAT,short,80,E10.01,,0.0019,0.9934,0.4239,
W-STAT,short,81,B-P1.04,,0.0017,0.9951,0.3888,
W-STAT,short,82,B-P4.02,,0.0016,0.9967,0.3641,
W-STAT,short,83,G04.1,,0.0016,0.9984,0.3641,
W-STAT,short,84,B-P1.11,,0.0016,1.0000,0.3641,
