# SEL-k=7 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,60,C.11,,0.0070,0.8716,1.0427,
W-ALL,long,61,E18.01,,0.0069,0.8785,1.0284,
W-ALL,long,62,E17.01,,0.0067,0.8852,0.9998,
W-ALL,long,63,E23.01,,0.0066,0.8917,0.9801,
W-ALL,long,64,G06.1,,0.0065,0.8983,0.9707,
W-ALL,long,65,B-P3.10,,0.0064,0.9046,0.9515,
W-ALL,long,66,G04.1,,0.0061,0.9107,0.9118,
W-ALL,long,67,B-P1.08,,0.0061,0.9168,0.9095,
W-ALL,long,68,E24.01,,0.0060,0.9228,0.8927,
W-ALL,long,69,C.04,,0.0058,0.9287,0.8728,
W-ALL,long,70,E10.01,,0.0058,0.9345,0.8698,
W-ALL,long,71,B-P2.03,,0.0057,0.9402,0.8537,
W-ALL,long,72,G03.1,,0.0056,0.9458,0.8350,
W-ALL,long,73,E14.01,,0.0055,0.9513,0.8200,
W-ALL,long,74,E07.01,,0.0052,0.9565,0.7799,
W-ALL,long,75,C.01,,0.0050,0.9615,0.7398,
W-ALL,long,76,B-P3.05,,0.0044,0.9659,0.6598,
W-ALL,long,77,B-P2.11,,0.0043,0.9702,0.6479,
W-ALL,long,78,E22.01,,0.0038,0.9741,0.5724,
W-ALL,long,79,E15.01,,0.0038,0.9779,0.5631,
W-ALL,long,80,B-P3.07,,0.0038,0.9816,0.5615,
W-ALL,long,81,C.07,,0.0037,0.9853,0.5535,
W-ALL,long,82,B-P2.09,,0.0035,0.9888,0.5198,
W-ALL,long,83,B-P1.10,,0.0034,0.9922,0.5067,
W-ALL,long,84,B-P4.02,,0.0022,0.9944,0.3283,
W-ALL,long,85,B-P1.11,,0.0019,0.9963,0.2780,
W-ALL,long,86,B-P1.09,,0.0018,0.9981,0.2677,
W-ALL,long,87,B-P2.10,,0.0012,0.9992,0.1730,
W-ALL,long,88,B-P3.08,,0.0008,1.0000,0.1163,
W-ALL,short,1,E51.01,,0.0465,0.0465,6.3478,
W-ALL,short,2,E01.01,clock,0.0320,0.0784,4.3631,
W-ALL,short,3,E02.01,clock,0.0320,0.1104,4.3631,
W-ALL,short,4,B-S.03,tempo,0.0267,0.1371,3.6483,
W-ALL,short,5,E03.01,,0.0260,0.1631,3.5435,
W-ALL,short,6,E20.01,,0.0257,0.1887,3.5027,
W-ALL,short,7,B-S.10,suspect-regime,0.0249,0.2136,3.3979,
W-ALL,short,8,E50.01,,0.0239,0.2374,3.2567,
W-ALL,short,9,C.05,,0.0216,0.2590,2.9451,
W-ALL,short,10,E52.01,,0.0201,0.2791,2.7483,
W-ALL,short,11,B-S.07,,0.0196,0.2987,2.6700,
W-ALL,short,12,C.08,,0.0193,0.3180,2.6355,
W-ALL,short,13,C.06,,0.0184,0.3364,2.5185,
W-ALL,short,14,B-P2.06,,0.0182,0.3547,2.4895,
W-ALL,short,15,B-P4.09,,0.0178,0.3724,2.4255,
W-ALL,short,16,E12.01,,0.0177,0.3902,2.4210,
W-ALL,short,17,E05.01,,0.0174,0.4076,2.3752,
W-ALL,short,18,E42.01,,0.0172,0.4248,2.3516,
W-ALL,short,19,B-S.14,,0.0171,0.4419,2.3337,
W-ALL,short,20,B-P4.01,,0.0168,0.4587,2.2915,
W-ALL,short,21,B-P4.05,,0.0159,0.4746,2.1750,
W-ALL,short,22,E25.01,,0.0158,0.4904,2.1633,
W-ALL,short,23,C.03,,0.0155,0.5059,2.1182,
W-ALL,short,24,B-S.08,,0.0153,0.5212,2.0877,
W-ALL,short,25,B-P2.05,,0.0151,0.5363,2.0643,
W-ALL,short,26,E08.01,,0.0145,0.5508,1.9733,
W-ALL,short,27,B-P1.06,,0.0143,0.5651,1.9478,
W-ALL,short,28,C.02,,0.0133,0.5783,1.8096,
W-ALL,short,29,E19.01,,0.0127,0.5910,1.7383,
W-ALL,short,30,E28.01,,0.0125,0.6036,1.7091,
W-ALL,short,31,E43.01,,0.0125,0.6161,1.7091,
W-ALL,short,32,E06.01,,0.0123,0.6284,1.6794,
W-ALL,short,33,B-P3.06,,0.0115,0.6398,1.5636,
W-ALL,short,34,B-S.09,,0.0114,0.6512,1.5592,
W-ALL,short,35,E18.01,,0.0110,0.6623,1.5053,
W-ALL,short,36,B-P1.01,,0.0108,0.6731,1.4762,
W-ALL,short,37,B-P2.02,,0.0108,0.6839,1.4718,
W-ALL,short,38,B-P1.02,,0.0107,0.6946,1.4645,
W-ALL,short,39,B-P2.01,,0.0107,0.7053,1.4602,
W-ALL,short,40,B-P1.04,,0.0105,0.7158,1.4318,
W-ALL,short,41,G03.1,,0.0103,0.7261,1.4063,
W-ALL,short,42,B-P2.04,,0.0096,0.7356,1.3042,
W-ALL,short,43,C.01,,0.0094,0.7450,1.2801,
W-ALL,short,44,B-P3.03,,0.0092,0.7542,1.2564,
W-ALL,short,45,E22.01,,0.0089,0.7631,1.2142,
W-ALL,short,46,E21.01,,0.0088,0.7719,1.2058,
W-ALL,short,47,B-P2.08,,0.0088,0.7807,1.1981,
W-ALL,short,48,E16.01,,0.0087,0.7894,1.1894,
W-ALL,short,49,C.11,,0.0085,0.7979,1.1641,
W-ALL,short,50,B-P1.07,,0.0085,0.8064,1.1559,
W-ALL,short,51,B-P3.07,,0.0084,0.8148,1.1511,
W-ALL,short,52,G06.1,,0.0084,0.8232,1.1472,
W-ALL,short,53,C.10,,0.0078,0.8310,1.0614,
W-ALL,short,54,B-P2.03,,0.0076,0.8386,1.0395,
W-ALL,short,55,B-P3.04,,0.0071,0.8457,0.9657,
W-ALL,short,56,E24.01,,0.0070,0.8526,0.9521,
W-ALL,short,57,B-P2.11,,0.0069,0.8595,0.9385,
W-ALL,short,58,E17.01,,0.0068,0.8663,0.9274,
W-ALL,short,59,B-S.06,,0.0068,0.8731,0.9230,
W-ALL,short,60,B-P4.02,,0.0065,0.8796,0.8911,
W-ALL,short,61,E13.01,,0.0062,0.8857,0.8400,
W-ALL,short,62,B-P3.01,,0.0060,0.8918,0.8240,
W-ALL,short,63,C.09,,0.0060,0.8978,0.8196,
W-ALL,short,64,B-P3.02,,0.0059,0.9037,0.8065,
W-ALL,short,65,B-P3.10,,0.0058,0.9095,0.7949,
W-ALL,short,66,C.07,,0.0056,0.9151,0.7697,
W-ALL,short,67,B-P2.07,,0.0055,0.9206,0.7483,
W-ALL,short,68,B-P1.05,,0.0054,0.9261,0.7424,
W-ALL,short,69,E15.01,,0.0054,0.9315,0.7366,
W-ALL,short,70,B-P4.10,,0.0054,0.9368,0.7327,
W-ALL,short,71,E14.01,,0.0053,0.9421,0.7180,
W-ALL,short,72,B-P1.10,,0.0051,0.9472,0.6929,
W-ALL,short,73,B-P3.05,,0.0051,0.9522,0.6901,
W-ALL,short,74,B-S.05,,0.0050,0.9572,0.6784,
W-ALL,short,75,B-P2.10,,0.0047,0.9618,0.6370,
W-ALL,short,76,B-P1.09,,0.0043,0.9661,0.5812,
W-ALL,short,77,E07.01,,0.0042,0.9703,0.5783,
W-ALL,short,78,B-P1.08,,0.0040,0.9744,0.5488,
W-ALL,short,79,C.12,,0.0037,0.9781,0.5050,
W-ALL,short,80,C.04,,0.0037,0.9817,0.5038,
W-ALL,short,81,E10.01,,0.0032,0.9850,0.4422,
W-ALL,short,82,B-P3.09,,0.0030,0.9879,0.4049,
W-ALL,short,83,B-P2.09,,0.0026,0.9905,0.3534,
W-ALL,short,84,E23.01,,0.0025,0.9931,0.3450,
W-ALL,short,85,B-P1.03,,0.0025,0.9956,0.3407,
W-ALL,short,86,G04.1,,0.0023,0.9978,0.3116,
W-ALL,short,87,B-P3.08,,0.0016,0.9995,0.2202,
W-ALL,short,88,B-P1.11,,0.0005,1.0000,0.0750,
W-STAT,long,1,E51.01,,0.0420,0.0420,5.5503,
W-STAT,long,2,E50.01,,0.0353,0.0772,4.6658,
W-STAT,long,3,E52.01,,0.0351,0.1123,4.6378,
W-STAT,long,4,E03.01,,0.0291,0.1414,3.8527,
W-STAT,long,5,E42.01,,0.0281,0.1696,3.7180,
W-STAT,long,6,E05.01,,0.0281,0.1976,3.7098,
W-STAT,long,7,E20.01,,0.0233,0.2209,3.0770,
W-STAT,long,8,B-P1.06,,0.0223,0.2432,2.9506,
W-STAT,long,9,E25.01,,0.0204,0.2636,2.6985,
W-STAT,long,10,B-S.07,,0.0202,0.2838,2.6688,
W-STAT,long,11,C.05,,0.0192,0.3030,2.5430,
W-STAT,long,12,B-P2.06,,0.0191,0.3221,2.5217,
W-STAT,long,13,E12.01,,0.0190,0.3411,2.5134,
W-STAT,long,14,C.06,,0.0187,0.3597,2.4671,
W-STAT,long,15,E08.01,,0.0183,0.3780,2.4197,
W-STAT,long,16,C.03,,0.0171,0.3951,2.2617,
W-STAT,long,17,B-S.14,,0.0161,0.4113,2.1354,
W-STAT,long,18,B-P4.09,,0.0152,0.4264,2.0059,
W-STAT,long,19,B-S.06,,0.0148,0.4413,1.9607,
W-STAT,long,20,B-P2.07,,0.0146,0.4559,1.9310,
W-STAT,long,21,C.10,,0.0144,0.4702,1.9024,
W-STAT,long,22,E28.01,,0.0142,0.4844,1.8728,
W-STAT,long,23,C.02,,0.0142,0.4986,1.8728,
W-STAT,long,24,B-S.09,,0.0141,0.5127,1.8629,
W-STAT,long,25,B-P1.07,,0.0137,0.5264,1.8151,
W-STAT,long,26,E43.01,,0.0134,0.5398,1.7756,
W-STAT,long,27,B-P4.01,,0.0133,0.5531,1.7563,
W-STAT,long,28,B-P2.02,,0.0133,0.5664,1.7563,
W-STAT,long,29,B-P2.01,,0.0129,0.5793,1.7085,
W-STAT,long,30,B-P4.05,,0.0127,0.5920,1.6789,
W-STAT,long,31,C.12,,0.0122,0.6041,1.6085,
W-STAT,long,32,B-P3.03,,0.0118,0.6160,1.5629,
W-STAT,long,33,B-P1.01,,0.0118,0.6278,1.5624,
W-STAT,long,34,B-P1.02,,0.0117,0.6394,1.5437,
W-STAT,long,35,B-P3.06,,0.0115,0.6510,1.5234,
W-STAT,long,36,B-P1.04,,0.0112,0.6621,1.4782,
W-STAT,long,37,B-P3.04,,0.0111,0.6732,1.4657,
W-STAT,long,38,B-S.08,,0.0109,0.6841,1.4366,
W-STAT,long,39,C.09,,0.0107,0.6948,1.4173,
W-STAT,long,40,E19.01,,0.0107,0.7055,1.4168,
W-STAT,long,41,B-P2.05,,0.0107,0.7162,1.4090,
W-STAT,long,42,E13.01,,0.0103,0.7264,1.3591,
W-STAT,long,43,B-P2.08,,0.0102,0.7366,1.3487,
W-STAT,long,44,B-P3.01,,0.0101,0.7467,1.3300,
W-STAT,long,45,B-P3.02,,0.0100,0.7567,1.3196,
W-STAT,long,46,E21.01,,0.0099,0.7666,1.3088,
W-STAT,long,47,C.08,,0.0098,0.7763,1.2925,
W-STAT,long,48,E06.01,,0.0097,0.7860,1.2795,
W-STAT,long,49,B-P4.10,,0.0095,0.7955,1.2520,
W-STAT,long,50,B-S.05,,0.0090,0.8044,1.1844,
W-STAT,long,51,B-P1.05,,0.0089,0.8133,1.1756,
W-STAT,long,52,B-P3.09,,0.0089,0.8222,1.1750,
W-STAT,long,53,E16.01,,0.0085,0.8307,1.1257,
W-STAT,long,54,B-P1.03,,0.0083,0.8390,1.0965,
W-STAT,long,55,B-P2.04,,0.0082,0.8472,1.0833,
W-STAT,long,56,C.11,,0.0079,0.8551,1.0427,
W-STAT,long,57,E18.01,,0.0078,0.8629,1.0284,
W-STAT,long,58,E17.01,,0.0076,0.8704,0.9998,
W-STAT,long,59,E23.01,,0.0074,0.8778,0.9801,
W-STAT,long,60,G06.1,,0.0073,0.8852,0.9707,
W-STAT,long,61,B-P3.10,,0.0072,0.8924,0.9515,
W-STAT,long,62,G04.1,,0.0069,0.8993,0.9118,
W-STAT,long,63,B-P1.08,,0.0069,0.9062,0.9095,
W-STAT,long,64,E24.01,,0.0068,0.9129,0.8927,
W-STAT,long,65,C.04,,0.0066,0.9195,0.8728,
W-STAT,long,66,E10.01,,0.0066,0.9261,0.8698,
W-STAT,long,67,B-P2.03,,0.0065,0.9325,0.8537,
W-STAT,long,68,G03.1,,0.0063,0.9388,0.8350,
W-STAT,long,69,E14.01,,0.0062,0.9450,0.8200,
W-STAT,long,70,E07.01,,0.0059,0.9509,0.7799,
W-STAT,long,71,C.01,,0.0056,0.9565,0.7398,
W-STAT,long,72,B-P3.05,,0.0050,0.9615,0.6598,
W-STAT,long,73,B-P2.11,,0.0049,0.9664,0.6479,
W-STAT,long,74,E22.01,,0.0043,0.9708,0.5724,
W-STAT,long,75,E15.01,,0.0043,0.9750,0.5631,
W-STAT,long,76,B-P3.07,,0.0042,0.9793,0.5615,
W-STAT,long,77,C.07,,0.0042,0.9834,0.5535,
W-STAT,long,78,B-P2.09,,0.0039,0.9874,0.5198,
W-STAT,long,79,B-P1.10,,0.0038,0.9912,0.5067,
W-STAT,long,80,B-P4.02,,0.0025,0.9937,0.3283,
W-STAT,long,81,B-P1.11,,0.0021,0.9958,0.2780,
W-STAT,long,82,B-P1.09,,0.0020,0.9978,0.2677,
W-STAT,long,83,B-P2.10,,0.0013,0.9991,0.1730,
W-STAT,long,84,B-P3.08,,0.0009,1.0000,0.1163,
W-STAT,short,1,E51.01,,0.0526,0.0526,6.3478,
W-STAT,short,2,E03.01,,0.0293,0.0819,3.5435,
W-STAT,short,3,E20.01,,0.0290,0.1109,3.5027,
W-STAT,short,4,E50.01,,0.0270,0.1379,3.2567,
W-STAT,short,5,C.05,,0.0244,0.1622,2.9451,
W-STAT,short,6,E52.01,,0.0228,0.1850,2.7483,
W-STAT,short,7,B-S.07,,0.0221,0.2071,2.6700,
W-STAT,short,8,C.08,,0.0218,0.2289,2.6355,
W-STAT,short,9,C.06,,0.0209,0.2498,2.5185,
W-STAT,short,10,B-P2.06,,0.0206,0.2704,2.4895,
W-STAT,short,11,B-P4.09,,0.0201,0.2905,2.4255,
W-STAT,short,12,E12.01,,0.0200,0.3105,2.4210,
W-STAT,short,13,E05.01,,0.0197,0.3302,2.3752,
W-STAT,short,14,E42.01,,0.0195,0.3497,2.3516,
W-STAT,short,15,B-S.14,,0.0193,0.3690,2.3337,
W-STAT,short,16,B-P4.01,,0.0190,0.3880,2.2915,
W-STAT,short,17,B-P4.05,,0.0180,0.4060,2.1750,
W-STAT,short,18,E25.01,,0.0179,0.4239,2.1633,
W-STAT,short,19,C.03,,0.0175,0.4414,2.1182,
W-STAT,short,20,B-S.08,,0.0173,0.4587,2.0877,
W-STAT,short,21,B-P2.05,,0.0171,0.4758,2.0643,
W-STAT,short,22,E08.01,,0.0163,0.4921,1.9733,
W-STAT,short,23,B-P1.06,,0.0161,0.5083,1.9478,
W-STAT,short,24,C.02,,0.0150,0.5232,1.8096,
W-STAT,short,25,E19.01,,0.0144,0.5376,1.7383,
W-STAT,short,26,E28.01,,0.0142,0.5518,1.7091,
W-STAT,short,27,E43.01,,0.0142,0.5659,1.7091,
W-STAT,short,28,E06.01,,0.0139,0.5798,1.6794,
W-STAT,short,29,B-P3.06,,0.0129,0.5928,1.5636,
W-STAT,short,30,B-S.09,,0.0129,0.6057,1.5592,
W-STAT,short,31,E18.01,,0.0125,0.6182,1.5053,
W-STAT,short,32,B-P1.01,,0.0122,0.6304,1.4762,
W-STAT,short,33,B-P2.02,,0.0122,0.6426,1.4718,
W-STAT,short,34,B-P1.02,,0.0121,0.6547,1.4645,
W-STAT,short,35,B-P2.01,,0.0121,0.6668,1.4602,
W-STAT,short,36,B-P1.04,,0.0119,0.6786,1.4318,
W-STAT,short,37,G03.1,,0.0116,0.6903,1.4063,
W-STAT,short,38,B-P2.04,,0.0108,0.7011,1.3042,
W-STAT,short,39,C.01,,0.0106,0.7117,1.2801,
W-STAT,short,40,B-P3.03,,0.0104,0.7221,1.2564,
W-STAT,short,41,E22.01,,0.0101,0.7321,1.2142,
W-STAT,short,42,E21.01,,0.0100,0.7421,1.2058,
W-STAT,short,43,B-P2.08,,0.0099,0.7520,1.1981,
W-STAT,short,44,E16.01,,0.0098,0.7619,1.1894,
W-STAT,short,45,C.11,,0.0096,0.7715,1.1641,
W-STAT,short,46,B-P1.07,,0.0096,0.7811,1.1559,
W-STAT,short,47,B-P3.07,,0.0095,0.7906,1.1511,
W-STAT,short,48,G06.1,,0.0095,0.8001,1.1472,
W-STAT,short,49,C.10,,0.0088,0.8089,1.0614,
W-STAT,short,50,B-P2.03,,0.0086,0.8175,1.0395,
W-STAT,short,51,B-P3.04,,0.0080,0.8255,0.9657,
W-STAT,short,52,E24.01,,0.0079,0.8334,0.9521,
W-STAT,short,53,B-P2.11,,0.0078,0.8412,0.9385,
W-STAT,short,54,E17.01,,0.0077,0.8489,0.9274,
W-STAT,short,55,B-S.06,,0.0076,0.8565,0.9230,
W-STAT,short,56,B-P4.02,,0.0074,0.8639,0.8911,
W-STAT,short,57,E13.01,,0.0070,0.8708,0.8400,
W-STAT,short,58,B-P3.01,,0.0068,0.8776,0.8240,
W-STAT,short,59,C.09,,0.0068,0.8844,0.8196,
W-STAT,short,60,B-P3.02,,0.0067,0.8911,0.8065,
W-STAT,short,61,B-P3.10,,0.0066,0.8977,0.7949,
W-STAT,short,62,C.07,,0.0064,0.9041,0.7697,
W-STAT,short,63,B-P2.07,,0.0062,0.9103,0.7483,
W-STAT,short,64,B-P1.05,,0.0061,0.9164,0.7424,
W-STAT,short,65,E15.01,,0.0061,0.9225,0.7366,
W-STAT,short,66,B-P4.10,,0.0061,0.9286,0.7327,
W-STAT,short,67,E14.01,,0.0059,0.9345,0.7180,
W-STAT,short,68,B-P1.10,,0.0057,0.9403,0.6929,
W-STAT,short,69,B-P3.05,,0.0057,0.9460,0.6901,
W-STAT,short,70,B-S.05,,0.0056,0.9516,0.6784,
W-STAT,short,71,B-P2.10,,0.0053,0.9569,0.6370,
W-STAT,short,72,B-P1.09,,0.0048,0.9617,0.5812,
W-STAT,short,73,E07.01,,0.0048,0.9665,0.5783,
W-STAT,short,74,B-P1.08,,0.0045,0.9710,0.5488,
W-STAT,short,75,C.12,,0.0042,0.9752,0.5050,
W-STAT,short,76,C.04,,0.0042,0.9794,0.5038,
W-STAT,short,77,E10.01,,0.0037,0.9830,0.4422,
W-STAT,short,78,B-P3.09,,0.0034,0.9864,0.4049,
W-STAT,short,79,B-P2.09,,0.0029,0.9893,0.3534,
W-STAT,short,80,E23.01,,0.0029,0.9922,0.3450,
W-STAT,short,81,B-P1.03,,0.0028,0.9950,0.3407,
W-STAT,short,82,G04.1,,0.0026,0.9976,0.3116,
W-STAT,short,83,B-P3.08,,0.0018,0.9994,0.2202,
W-STAT,short,84,B-P1.11,,0.0006,1.0000,0.0750,
