# SEL-k=1 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-STAT,long,22,B-P3.05,,0.0166,0.6753,1.3783,
W-STAT,long,23,E13.01,,0.0163,0.6916,1.3591,
W-STAT,long,24,B-P3.01,,0.0160,0.7076,1.3300,
W-STAT,long,25,B-P3.02,,0.0159,0.7234,1.3196,
W-STAT,long,26,E21.01,,0.0157,0.7392,1.3088,
W-STAT,long,27,E06.01,,0.0154,0.7545,1.2795,
W-STAT,long,28,B-S.07,,0.0135,0.7681,1.1257,E16.01
W-STAT,long,29,B-P1.03,,0.0132,0.7812,1.0965,
W-STAT,long,30,B-P2.04,,0.0130,0.7942,1.0833,
W-STAT,long,31,B-P2.06,,0.0128,0.8071,1.0674,
W-STAT,long,32,B-S.09,,0.0124,0.8194,1.0284,E18.01
W-STAT,long,33,B-S.08,,0.0120,0.8314,0.9998,E17.01
W-STAT,long,34,E23.01,,0.0118,0.8432,0.9801,
W-STAT,long,35,B-S.06,,0.0117,0.8549,0.9707,G06.1
W-STAT,long,36,B-P3.10,,0.0114,0.8663,0.9515,
W-STAT,long,37,G04.1,,0.0110,0.8773,0.9118,
W-STAT,long,38,E24.01,,0.0107,0.8880,0.8927,
W-STAT,long,39,E10.01,,0.0104,0.8984,0.8698,
W-STAT,long,40,B-P2.03,,0.0103,0.9087,0.8537,
W-STAT,long,41,B-S.05,,0.0100,0.9187,0.8350,G03.1
W-STAT,long,42,E14.01,,0.0099,0.9286,0.8200,
W-STAT,long,43,E07.01,,0.0094,0.9379,0.7799,
W-STAT,long,44,B-P2.05,,0.0085,0.9465,0.7087,
W-STAT,long,45,B-P2.11,,0.0078,0.9542,0.6479,
W-STAT,long,46,E22.01,,0.0069,0.9611,0.5724,
W-STAT,long,47,E15.01,,0.0068,0.9679,0.5631,
W-STAT,long,48,B-P1.06,,0.0061,0.9739,0.5049,
W-STAT,long,49,B-P2.07,,0.0055,0.9794,0.4560,
W-STAT,long,50,B-P1.07,,0.0050,0.9844,0.4175,
W-STAT,long,51,B-P4.02,,0.0044,0.9889,0.3702,
W-STAT,long,52,B-P1.11,,0.0033,0.9922,0.2780,
W-STAT,long,53,B-P3.07,,0.0030,0.9952,0.2491,
W-STAT,long,54,B-P1.10,,0.0027,0.9979,0.2248,
W-STAT,long,55,B-P1.05,,0.0020,0.9999,0.1648,
W-STAT,long,56,B-P3.08,,0.0001,1.0000,0.0085,
W-STAT,short,1,E51.01,,0.0847,0.0847,6.3478,
W-STAT,short,2,E03.01,,0.0473,0.1320,3.5435,
W-STAT,short,3,E20.01,,0.0467,0.1787,3.5027,
W-STAT,short,4,E50.01,,0.0435,0.2222,3.2567,
W-STAT,short,5,E52.01,,0.0367,0.2588,2.7483,
W-STAT,short,6,E12.01,,0.0323,0.2911,2.4210,
W-STAT,short,7,E05.01,,0.0317,0.3228,2.3752,
W-STAT,short,8,E42.01,,0.0314,0.3542,2.3516,
W-STAT,short,9,E25.01,,0.0289,0.3831,2.1633,
W-STAT,short,10,E08.01,,0.0263,0.4094,1.9733,
W-STAT,short,11,B-P3.06,,0.0236,0.4330,1.7674,
W-STAT,short,12,E28.01,,0.0228,0.4558,1.7091,
W-STAT,short,13,E43.01,,0.0228,0.4786,1.7091,
W-STAT,short,14,B-S.14,,0.0224,0.5010,1.6794,
W-STAT,short,15,E06.01,,0.0224,0.5234,1.6794,
W-STAT,short,16,B-S.09,,0.0201,0.5435,1.5053,E18.01
W-STAT,short,17,B-P1.01,,0.0199,0.5634,1.4879,
W-STAT,short,18,B-P2.02,,0.0196,0.5830,1.4718,
W-STAT,short,19,B-P1.02,,0.0195,0.6025,1.4645,
W-STAT,short,20,B-P2.01,,0.0195,0.6220,1.4602,
W-STAT,short,21,B-P1.04,,0.0191,0.6411,1.4318,
W-STAT,short,22,B-S.05,,0.0188,0.6599,1.4063,G03.1
W-STAT,short,23,B-P2.04,,0.0174,0.6773,1.3042,
W-STAT,short,24,B-P3.03,,0.0168,0.6941,1.2564,
W-STAT,short,25,B-P2.07,,0.0163,0.7103,1.2185,
W-STAT,short,26,E22.01,,0.0162,0.7265,1.2142,
W-STAT,short,27,E21.01,,0.0161,0.7426,1.2058,
W-STAT,short,28,B-S.07,,0.0159,0.7585,1.1894,E16.01
W-STAT,short,29,B-P2.06,,0.0155,0.7740,1.1603,
W-STAT,short,30,B-S.06,,0.0153,0.7893,1.1472,G06.1
W-STAT,short,31,B-P2.03,,0.0139,0.8031,1.0395,
W-STAT,short,32,B-P2.05,,0.0137,0.8168,1.0234,
W-STAT,short,33,B-P3.05,,0.0129,0.8297,0.9696,
W-STAT,short,34,B-P3.04,,0.0129,0.8426,0.9657,
W-STAT,short,35,E24.01,,0.0127,0.8553,0.9521,
W-STAT,short,36,B-P2.11,,0.0125,0.8678,0.9385,
W-STAT,short,37,B-S.08,,0.0124,0.8802,0.9274,E17.01
W-STAT,short,38,E13.01,,0.0112,0.8914,0.8400,
W-STAT,short,39,B-P3.01,,0.0110,0.9024,0.8240,
W-STAT,short,40,B-P3.02,,0.0108,0.9132,0.8065,
W-STAT,short,41,B-P3.10,,0.0106,0.9238,0.7949,
W-STAT,short,42,E15.01,,0.0098,0.9336,0.7366,
W-STAT,short,43,E14.01,,0.0096,0.9432,0.7180,
W-STAT,short,44,B-P3.07,,0.0078,0.9510,0.5865,
W-STAT,short,45,E07.01,,0.0077,0.9587,0.5783,
W-STAT,short,46,B-P1.07,,0.0062,0.9649,0.4615,
W-STAT,short,47,E10.01,,0.0059,0.9708,0.4422,
W-STAT,short,48,B-P4.02,,0.0050,0.9758,0.3742,
W-STAT,short,49,E23.01,,0.0046,0.9804,0.3450,
W-STAT,short,50,B-P1.03,,0.0045,0.9849,0.3407,
W-STAT,short,51,G04.1,,0.0042,0.9891,0.3116,
W-STAT,short,52,B-P1.05,,0.0038,0.9929,0.2868,
W-STAT,short,53,B-P1.10,,0.0033,0.9962,0.2453,
W-STAT,short,54,B-P1.06,,0.0028,0.9990,0.2082,
W-STAT,short,55,B-P1.11,,0.0010,1.0000,0.0750,
W-STAT,short,56,B-P3.08,,0.0000,1.0000,0.0025,
