# SEL-k=10 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,88,C.04,,0.0011,1.0000,0.1765,
W-ALL,short,1,E51.01,,0.0440,0.0440,6.3478,
W-ALL,short,2,B-S.10,suspect-regime,0.0303,0.0743,4.3705,
W-ALL,short,3,E01.01,clock,0.0302,0.1045,4.3631,
W-ALL,short,4,E02.01,clock,0.0302,0.1347,4.3631,
W-ALL,short,5,C.08,,0.0268,0.1615,3.8663,
W-ALL,short,6,E03.01,,0.0246,0.1861,3.5435,
W-ALL,short,7,B-S.03,tempo,0.0245,0.2105,3.5318,
W-ALL,short,8,E20.01,,0.0243,0.2348,3.5027,
W-ALL,short,9,C.05,,0.0228,0.2576,3.2872,
W-ALL,short,10,E50.01,,0.0226,0.2801,3.2567,
W-ALL,short,11,B-S.09,,0.0221,0.3023,3.1941,
W-ALL,short,12,B-S.07,,0.0205,0.3228,2.9611,
W-ALL,short,13,B-P4.09,,0.0192,0.3420,2.7734,
W-ALL,short,14,E52.01,,0.0190,0.3610,2.7483,
W-ALL,short,15,E12.01,,0.0168,0.3778,2.4210,
W-ALL,short,16,E05.01,,0.0165,0.3943,2.3752,
W-ALL,short,17,B-P1.06,,0.0164,0.4106,2.3628,
W-ALL,short,18,E42.01,,0.0163,0.4269,2.3516,
W-ALL,short,19,B-P4.01,,0.0155,0.4424,2.2332,
W-ALL,short,20,E25.01,,0.0150,0.4574,2.1633,
W-ALL,short,21,B-P1.03,,0.0145,0.4719,2.0993,
W-ALL,short,22,B-P2.02,,0.0145,0.4864,2.0877,
W-ALL,short,23,B-P2.01,,0.0144,0.5008,2.0760,
W-ALL,short,24,C.02,,0.0143,0.5150,2.0585,
W-ALL,short,25,B-P4.05,,0.0143,0.5293,2.0585,
W-ALL,short,26,B-P3.07,,0.0140,0.5433,2.0154,
W-ALL,short,27,B-P2.05,,0.0139,0.5572,2.0134,
W-ALL,short,28,E08.01,,0.0137,0.5709,1.9733,
W-ALL,short,29,C.10,,0.0137,0.5845,1.9712,
W-ALL,short,30,C.03,,0.0135,0.5981,1.9552,
W-ALL,short,31,B-S.14,,0.0133,0.6114,1.9144,
W-ALL,short,32,B-P2.07,,0.0131,0.6244,1.8838,
W-ALL,short,33,B-S.08,,0.0129,0.6373,1.8547,
W-ALL,short,34,C.06,,0.0122,0.6494,1.7557,
W-ALL,short,35,E19.01,,0.0120,0.6615,1.7383,
W-ALL,short,36,B-P2.06,,0.0120,0.6735,1.7325,
W-ALL,short,37,E28.01,,0.0118,0.6853,1.7091,
W-ALL,short,38,E43.01,,0.0118,0.6972,1.7091,
W-ALL,short,39,E06.01,,0.0116,0.7088,1.6794,
W-ALL,short,40,B-P3.06,,0.0110,0.7198,1.5927,
W-ALL,short,41,E18.01,,0.0104,0.7303,1.5053,
W-ALL,short,42,B-P1.02,,0.0104,0.7407,1.5038,
W-ALL,short,43,B-P1.01,,0.0101,0.7508,1.4631,
W-ALL,short,44,B-P3.02,,0.0100,0.7608,1.4471,
W-ALL,short,45,B-P3.01,,0.0099,0.7708,1.4354,
W-ALL,short,46,G03.1,,0.0097,0.7805,1.4063,
W-ALL,short,47,B-P3.04,,0.0096,0.7902,1.3907,
W-ALL,short,48,C.11,,0.0092,0.7994,1.3334,
W-ALL,short,49,B-P1.10,,0.0092,0.8086,1.3302,
W-ALL,short,50,B-S.06,,0.0087,0.8173,1.2564,
W-ALL,short,51,B-P4.02,,0.0086,0.8259,1.2353,
W-ALL,short,52,E22.01,,0.0084,0.8343,1.2142,
W-ALL,short,53,E21.01,,0.0084,0.8426,1.2058,
W-ALL,short,54,B-P2.08,,0.0083,0.8509,1.1981,
W-ALL,short,55,E16.01,,0.0082,0.8592,1.1894,
W-ALL,short,56,B-P2.04,,0.0082,0.8673,1.1777,
W-ALL,short,57,G06.1,,0.0079,0.8753,1.1472,
W-ALL,short,58,C.12,,0.0077,0.8830,1.1165,
W-ALL,short,59,B-P4.10,,0.0071,0.8901,1.0203,
W-ALL,short,60,C.09,,0.0069,0.8970,0.9987,
W-ALL,short,61,E24.01,,0.0066,0.9036,0.9521,
W-ALL,short,62,B-P2.11,,0.0065,0.9101,0.9385,
W-ALL,short,63,E17.01,,0.0064,0.9165,0.9274,
W-ALL,short,64,E13.01,,0.0058,0.9224,0.8400,
W-ALL,short,65,B-P1.05,,0.0056,0.9280,0.8109,
W-ALL,short,66,B-P3.10,,0.0055,0.9335,0.7949,
W-ALL,short,67,B-P3.03,,0.0054,0.9389,0.7774,
W-ALL,short,68,C.01,,0.0053,0.9441,0.7597,
W-ALL,short,69,E15.01,,0.0051,0.9492,0.7366,
W-ALL,short,70,B-P1.07,,0.0050,0.9542,0.7192,
W-ALL,short,71,E14.01,,0.0050,0.9592,0.7180,
W-ALL,short,72,B-S.05,,0.0047,0.9639,0.6740,
W-ALL,short,73,B-P1.08,,0.0045,0.9684,0.6566,
W-ALL,short,74,E07.01,,0.0040,0.9724,0.5783,
W-ALL,short,75,B-P2.03,,0.0040,0.9764,0.5750,
W-ALL,short,76,B-P3.09,,0.0033,0.9798,0.4829,
W-ALL,short,77,B-P2.09,,0.0032,0.9830,0.4641,
W-ALL,short,78,C.07,,0.0032,0.9861,0.4585,
W-ALL,short,79,E10.01,,0.0031,0.9892,0.4422,
W-ALL,short,80,E23.01,,0.0024,0.9916,0.3450,
W-ALL,short,81,G04.1,,0.0022,0.9938,0.3116,
W-ALL,short,82,B-P1.09,,0.0020,0.9958,0.2879,
W-ALL,short,83,C.04,,0.0011,0.9969,0.1620,
W-ALL,short,84,B-P3.05,,0.0010,0.9979,0.1412,
W-ALL,short,85,B-P3.08,,0.0009,0.9987,0.1259,
W-ALL,short,86,B-P2.10,,0.0007,0.9995,0.1058,
W-ALL,short,87,B-P1.11,,0.0005,1.0000,0.0750,
W-ALL,short,88,B-P1.04,,0.0000,1.0000,0.0033,
W-STAT,long,1,E51.01,,0.0383,0.0383,5.5503,
W-STAT,long,2,E50.01,,0.0322,0.0705,4.6658,
W-STAT,long,3,E52.01,,0.0320,0.1024,4.6378,
W-STAT,long,4,B-P1.03,,0.0266,0.1291,3.8611,
W-STAT,long,5,E03.01,,0.0266,0.1556,3.8527,
W-STAT,long,6,E42.01,,0.0256,0.1813,3.7180,
W-STAT,long,7,E05.01,,0.0256,0.2069,3.7098,
W-STAT,long,8,B-P1.06,,0.0230,0.2298,3.3291,
W-STAT,long,9,C.06,,0.0228,0.2527,3.3099,
W-STAT,long,10,B-P1.02,,0.0222,0.2748,3.2142,
W-STAT,long,11,B-P1.01,,0.0220,0.2969,3.1934,
W-STAT,long,12,E20.01,,0.0212,0.3181,3.0770,
W-STAT,long,13,B-S.09,,0.0207,0.3388,3.0083,
W-STAT,long,14,B-P2.07,,0.0197,0.3586,2.8628,
W-STAT,long,15,B-S.07,,0.0191,0.3777,2.7754,
W-STAT,long,16,B-P4.09,,0.0189,0.3966,2.7458,
W-STAT,long,17,E25.01,,0.0186,0.4153,2.6985,
W-STAT,long,18,C.05,,0.0185,0.4337,2.6797,
W-STAT,long,19,C.10,,0.0175,0.4513,2.5430,
W-STAT,long,20,E12.01,,0.0173,0.4686,2.5134,
W-STAT,long,21,E08.01,,0.0167,0.4853,2.4197,
W-STAT,long,22,C.02,,0.0165,0.5018,2.3969,
W-STAT,long,23,B-S.06,,0.0153,0.5172,2.2227,
W-STAT,long,24,B-P2.02,,0.0147,0.5319,2.1349,
W-STAT,long,25,B-P2.01,,0.0146,0.5465,2.1161,
W-STAT,long,26,C.11,,0.0131,0.5596,1.9016,
W-STAT,long,27,B-P2.04,,0.0130,0.5726,1.8805,
W-STAT,long,28,E28.01,,0.0129,0.5855,1.8728,
W-STAT,long,29,B-S.14,,0.0129,0.5984,1.8728,
W-STAT,long,30,E43.01,,0.0122,0.6106,1.7756,
W-STAT,long,31,C.08,,0.0122,0.6228,1.7704,
W-STAT,long,32,B-P4.01,,0.0121,0.6350,1.7563,
W-STAT,long,33,B-S.08,,0.0119,0.6469,1.7277,
W-STAT,long,34,B-P1.10,,0.0119,0.6588,1.7231,
W-STAT,long,35,B-P4.05,,0.0118,0.6705,1.7080,
W-STAT,long,36,B-P3.02,,0.0117,0.6823,1.6981,
W-STAT,long,37,B-P3.04,,0.0116,0.6938,1.6799,
W-STAT,long,38,B-P3.01,,0.0116,0.7054,1.6794,
W-STAT,long,39,B-P2.05,,0.0116,0.7170,1.6794,
W-STAT,long,40,B-P4.10,,0.0113,0.7283,1.6442,
W-STAT,long,41,B-P2.08,,0.0112,0.7395,1.6198,
W-STAT,long,42,B-P1.08,,0.0105,0.7500,1.5234,
W-STAT,long,43,C.03,,0.0103,0.7603,1.4943,
W-STAT,long,44,B-P3.06,,0.0102,0.7705,1.4751,
W-STAT,long,45,E19.01,,0.0098,0.7803,1.4168,
W-STAT,long,46,E13.01,,0.0094,0.7896,1.3591,
W-STAT,long,47,B-P2.06,,0.0094,0.7990,1.3576,
W-STAT,long,48,B-P3.09,,0.0093,0.8083,1.3437,
W-STAT,long,49,E21.01,,0.0090,0.8173,1.3088,
W-STAT,long,50,E06.01,,0.0088,0.8261,1.2795,
W-STAT,long,51,B-P1.07,,0.0078,0.8339,1.1262,
W-STAT,long,52,E16.01,,0.0078,0.8417,1.1257,
W-STAT,long,53,C.12,,0.0076,0.8493,1.1039,
W-STAT,long,54,C.09,,0.0072,0.8565,1.0487,
W-STAT,long,55,E18.01,,0.0071,0.8636,1.0284,
W-STAT,long,56,E17.01,,0.0069,0.8705,0.9998,
W-STAT,long,57,E23.01,,0.0068,0.8773,0.9801,
W-STAT,long,58,G06.1,,0.0067,0.8839,0.9707,
W-STAT,long,59,B-P3.10,,0.0066,0.8905,0.9515,
W-STAT,long,60,G04.1,,0.0063,0.8968,0.9118,
W-STAT,long,61,B-S.05,,0.0062,0.9030,0.9031,
W-STAT,long,62,E24.01,,0.0062,0.9092,0.8927,
W-STAT,long,63,E10.01,,0.0060,0.9152,0.8698,
W-STAT,long,64,B-P3.07,,0.0058,0.9210,0.8482,
W-STAT,long,65,G03.1,,0.0058,0.9268,0.8350,
W-STAT,long,66,E14.01,,0.0057,0.9324,0.8200,
W-STAT,long,67,B-P3.03,,0.0056,0.9381,0.8147,
W-STAT,long,68,C.01,,0.0055,0.9435,0.7942,
W-STAT,long,69,E07.01,,0.0054,0.9489,0.7799,
W-STAT,long,70,B-P1.04,,0.0050,0.9540,0.7305,
W-STAT,long,71,B-P1.09,,0.0049,0.9589,0.7108,
W-STAT,long,72,B-P2.09,,0.0048,0.9636,0.6916,
W-STAT,long,73,B-P1.05,,0.0047,0.9683,0.6796,
W-STAT,long,74,B-P2.11,,0.0045,0.9728,0.6479,
W-STAT,long,75,B-P2.03,,0.0040,0.9768,0.5834,
W-STAT,long,76,E22.01,,0.0039,0.9808,0.5724,
W-STAT,long,77,E15.01,,0.0039,0.9846,0.5631,
W-STAT,long,78,B-P3.05,,0.0032,0.9879,0.4664,
W-STAT,long,79,B-P2.10,,0.0030,0.9909,0.4351,
W-STAT,long,80,B-P4.02,,0.0029,0.9937,0.4153,
W-STAT,long,81,B-P1.11,,0.0019,0.9956,0.2780,
W-STAT,long,82,C.07,,0.0018,0.9974,0.2617,
W-STAT,long,83,B-P3.08,,0.0013,0.9988,0.1940,
W-STAT,long,84,C.04,,0.0012,1.0000,0.1765,
W-STAT,short,1,E51.01,,0.0497,0.0497,6.3478,
W-STAT,short,2,C.08,,0.0303,0.0800,3.8663,
W-STAT,short,3,E03.01,,0.0277,0.1077,3.5435,
W-STAT,short,4,E20.01,,0.0274,0.1352,3.5027,
W-STAT,short,5,C.05,,0.0257,0.1609,3.2872,
W-STAT,short,6,E50.01,,0.0255,0.1864,3.2567,
W-STAT,short,7,B-S.09,,0.0250,0.2114,3.1941,
W-STAT,short,8,B-S.07,,0.0232,0.2346,2.9611,
W-STAT,short,9,B-P4.09,,0.0217,0.2563,2.7734,
W-STAT,short,10,E52.01,,0.0215,0.2778,2.7483,
W-STAT,short,11,E12.01,,0.0190,0.2968,2.4210,
W-STAT,short,12,E05.01,,0.0186,0.3154,2.3752,
W-STAT,short,13,B-P1.06,,0.0185,0.3339,2.3628,
W-STAT,short,14,E42.01,,0.0184,0.3523,2.3516,
W-STAT,short,15,B-P4.01,,0.0175,0.3698,2.2332,
W-STAT,short,16,E25.01,,0.0169,0.3867,2.1633,
W-STAT,short,17,B-P1.03,,0.0164,0.4032,2.0993,
W-STAT,short,18,B-P2.02,,0.0163,0.4195,2.0877,
W-STAT,short,19,B-P2.01,,0.0163,0.4358,2.0760,
W-STAT,short,20,C.02,,0.0161,0.4519,2.0585,
W-STAT,short,21,B-P4.05,,0.0161,0.4680,2.0585,
W-STAT,short,22,B-P3.07,,0.0158,0.4838,2.0154,
W-STAT,short,23,B-P2.05,,0.0158,0.4996,2.0134,
W-STAT,short,24,E08.01,,0.0155,0.5150,1.9733,
W-STAT,short,25,C.10,,0.0154,0.5305,1.9712,
W-STAT,short,26,C.03,,0.0153,0.5458,1.9552,
W-STAT,short,27,B-S.14,,0.0150,0.5608,1.9144,
W-STAT,short,28,B-P2.07,,0.0148,0.5755,1.8838,
W-STAT,short,29,B-S.08,,0.0145,0.5900,1.8547,
W-STAT,short,30,C.06,,0.0137,0.6038,1.7557,
W-STAT,short,31,E19.01,,0.0136,0.6174,1.7383,
W-STAT,short,32,B-P2.06,,0.0136,0.6310,1.7325,
W-STAT,short,33,E28.01,,0.0134,0.6443,1.7091,
W-STAT,short,34,E43.01,,0.0134,0.6577,1.7091,
W-STAT,short,35,E06.01,,0.0132,0.6709,1.6794,
W-STAT,short,36,B-P3.06,,0.0125,0.6833,1.5927,
W-STAT,short,37,E18.01,,0.0118,0.6951,1.5053,
W-STAT,short,38,B-P1.02,,0.0118,0.7069,1.5038,
W-STAT,short,39,B-P1.01,,0.0115,0.7184,1.4631,
W-STAT,short,40,B-P3.02,,0.0113,0.7297,1.4471,
W-STAT,short,41,B-P3.01,,0.0112,0.7409,1.4354,
W-STAT,short,42,G03.1,,0.0110,0.7519,1.4063,
W-STAT,short,43,B-P3.04,,0.0109,0.7628,1.3907,
W-STAT,short,44,C.11,,0.0104,0.7733,1.3334,
W-STAT,short,45,B-P1.10,,0.0104,0.7837,1.3302,
W-STAT,short,46,B-S.06,,0.0098,0.7935,1.2564,
W-STAT,short,47,B-P4.02,,0.0097,0.8032,1.2353,
W-STAT,short,48,E22.01,,0.0095,0.8127,1.2142,
W-STAT,short,49,E21.01,,0.0094,0.8222,1.2058,
W-STAT,short,50,B-P2.08,,0.0094,0.8315,1.1981,
W-STAT,short,51,E16.01,,0.0093,0.8408,1.1894,
W-STAT,short,52,B-P2.04,,0.0092,0.8501,1.1777,
W-STAT,short,53,G06.1,,0.0090,0.8591,1.1472,
W-STAT,short,54,C.12,,0.0087,0.8678,1.1165,
W-STAT,short,55,B-P4.10,,0.0080,0.8758,1.0203,
W-STAT,short,56,C.09,,0.0078,0.8836,0.9987,
W-STAT,short,57,E24.01,,0.0075,0.8911,0.9521,
W-STAT,short,58,B-P2.11,,0.0073,0.8984,0.9385,
W-STAT,short,59,E17.01,,0.0073,0.9057,0.9274,
W-STAT,short,60,E13.01,,0.0066,0.9123,0.8400,
W-STAT,short,61,B-P1.05,,0.0063,0.9186,0.8109,
W-STAT,short,62,B-P3.10,,0.0062,0.9248,0.7949,
W-STAT,short,63,B-P3.03,,0.0061,0.9309,0.7774,
W-STAT,short,64,C.01,,0.0059,0.9369,0.7597,
W-STAT,short,65,E15.01,,0.0058,0.9426,0.7366,
W-STAT,short,66,B-P1.07,,0.0056,0.9483,0.7192,
W-STAT,short,67,E14.01,,0.0056,0.9539,0.7180,
W-STAT,short,68,B-S.05,,0.0053,0.9592,0.6740,
W-STAT,short,69,B-P1.08,,0.0051,0.9643,0.6566,
W-STAT,short,70,E07.01,,0.0045,0.9688,0.5783,
W-STAT,short,71,B-P2.03,,0.0045,0.9733,0.5750,
W-STAT,short,72,B-P3.09,,0.0038,0.9771,0.4829,
W-STAT,short,73,B-P2.09,,0.0036,0.9807,0.4641,
W-STAT,short,74,C.07,,0.0036,0.9843,0.4585,
W-STAT,short,75,E10.01,,0.0035,0.9878,0.4422,
W-STAT,short,76,E23.01,,0.0027,0.9905,0.3450,
W-STAT,short,77,G04.1,,0.0024,0.9929,0.3116,
W-STAT,short,78,B-P1.09,,0.0023,0.9952,0.2879,
W-STAT,short,79,C.04,,0.0013,0.9965,0.1620,
W-STAT,short,80,B-P3.05,,0.0011,0.9976,0.1412,
W-STAT,short,81,B-P3.08,,0.0010,0.9986,0.1259,
W-STAT,short,82,B-P2.10,,0.0008,0.9994,0.1058,
W-STAT,short,83,B-P1.11,,0.0006,1.0000,0.0750,
W-STAT,short,84,B-P1.04,,0.0000,1.0000,0.0033,
