# SEL-k=5 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,61,B-P3.10,,0.0066,0.8747,0.9515,
W-ALL,long,62,B-P3.06,,0.0064,0.8811,0.9218,
W-ALL,long,63,G04.1,,0.0063,0.8874,0.9118,
W-ALL,long,64,B-P2.05,,0.0062,0.8935,0.8953,
W-ALL,long,65,E24.01,,0.0062,0.8997,0.8927,
W-ALL,long,66,B-P1.08,,0.0061,0.9058,0.8829,
W-ALL,long,67,E10.01,,0.0060,0.9118,0.8698,
W-ALL,long,68,B-P2.03,,0.0059,0.9176,0.8537,
W-ALL,long,69,C.07,,0.0059,0.9235,0.8513,
W-ALL,long,70,B-P4.09,,0.0059,0.9294,0.8512,
W-ALL,long,71,G03.1,,0.0058,0.9351,0.8350,
W-ALL,long,72,E14.01,,0.0056,0.9408,0.8200,
W-ALL,long,73,E07.01,,0.0054,0.9462,0.7799,
W-ALL,long,74,B-S.05,,0.0052,0.9513,0.7477,
W-ALL,long,75,B-P1.10,,0.0049,0.9562,0.7108,
W-ALL,long,76,B-P3.07,,0.0048,0.9610,0.7024,
W-ALL,long,77,B-P2.11,,0.0045,0.9655,0.6479,
W-ALL,long,78,B-P1.09,,0.0042,0.9697,0.6033,
W-ALL,long,79,B-P4.10,,0.0041,0.9738,0.6016,
W-ALL,long,80,B-P3.09,,0.0041,0.9779,0.5932,
W-ALL,long,81,E22.01,,0.0039,0.9818,0.5724,
W-ALL,long,82,B-P4.02,,0.0039,0.9857,0.5650,
W-ALL,long,83,E15.01,,0.0039,0.9896,0.5631,
W-ALL,long,84,B-P2.09,,0.0027,0.9923,0.3902,
W-ALL,long,85,C.01,,0.0025,0.9948,0.3651,
W-ALL,long,86,B-P2.10,,0.0021,0.9970,0.3110,
W-ALL,long,87,B-P1.11,,0.0019,0.9989,0.2780,
W-ALL,long,88,B-P3.08,,0.0011,1.0000,0.1636,
W-ALL,short,1,E51.01,,0.0475,0.0475,6.3478,
W-ALL,short,2,E01.01,clock,0.0326,0.0801,4.3631,
W-ALL,short,3,E02.01,clock,0.0326,0.1127,4.3631,
W-ALL,short,4,B-S.03,tempo,0.0273,0.1400,3.6483,
W-ALL,short,5,E03.01,,0.0265,0.1665,3.5435,
W-ALL,short,6,E20.01,,0.0262,0.1927,3.5027,
W-ALL,short,7,E50.01,,0.0244,0.2170,3.2567,
W-ALL,short,8,C.05,,0.0212,0.2382,2.8286,
W-ALL,short,9,E52.01,,0.0205,0.2587,2.7483,
W-ALL,short,10,C.03,,0.0193,0.2781,2.5840,
W-ALL,short,11,E12.01,,0.0181,0.2962,2.4210,
W-ALL,short,12,B-P2.06,,0.0179,0.3141,2.3978,
W-ALL,short,13,C.02,,0.0179,0.3320,2.3919,
W-ALL,short,14,B-S.10,suspect-regime,0.0178,0.3498,2.3788,
W-ALL,short,15,E05.01,,0.0178,0.3675,2.3752,
W-ALL,short,16,E42.01,,0.0176,0.3851,2.3516,
W-ALL,short,17,B-S.08,,0.0176,0.4027,2.3497,
W-ALL,short,18,B-S.14,,0.0164,0.4190,2.1881,
W-ALL,short,19,E25.01,,0.0162,0.4352,2.1633,
W-ALL,short,20,B-S.07,,0.0160,0.4513,2.1459,
W-ALL,short,21,B-P3.06,,0.0150,0.4662,2.0003,
W-ALL,short,22,E08.01,,0.0148,0.4810,1.9733,
W-ALL,short,23,B-P1.06,,0.0133,0.4943,1.7805,
W-ALL,short,24,E19.01,,0.0130,0.5073,1.7383,
W-ALL,short,25,C.08,,0.0130,0.5202,1.7340,
W-ALL,short,26,E28.01,,0.0128,0.5330,1.7091,
W-ALL,short,27,E43.01,,0.0128,0.5458,1.7091,
W-ALL,short,28,B-P3.07,,0.0127,0.5585,1.7017,
W-ALL,short,29,C.06,,0.0126,0.5711,1.6859,
W-ALL,short,30,B-P4.01,,0.0126,0.5837,1.6844,
W-ALL,short,31,B-P2.05,,0.0126,0.5963,1.6814,
W-ALL,short,32,E06.01,,0.0126,0.6089,1.6794,
W-ALL,short,33,B-S.06,,0.0120,0.6208,1.5987,
W-ALL,short,34,B-P4.05,,0.0119,0.6327,1.5970,
W-ALL,short,35,E18.01,,0.0113,0.6440,1.5053,
W-ALL,short,36,B-P1.01,,0.0110,0.6550,1.4762,
W-ALL,short,37,B-P2.02,,0.0110,0.6660,1.4718,
W-ALL,short,38,B-P1.02,,0.0110,0.6770,1.4645,
W-ALL,short,39,B-P2.01,,0.0109,0.6879,1.4602,
W-ALL,short,40,B-P1.04,,0.0107,0.6986,1.4318,
W-ALL,short,41,G03.1,,0.0105,0.7091,1.4063,
W-ALL,short,42,C.09,,0.0100,0.7192,1.3437,
W-ALL,short,43,B-P2.04,,0.0098,0.7289,1.3042,
W-ALL,short,44,B-S.09,,0.0095,0.7385,1.2724,
W-ALL,short,45,B-S.05,,0.0094,0.7479,1.2607,
W-ALL,short,46,B-P1.07,,0.0094,0.7573,1.2607,
W-ALL,short,47,B-P3.03,,0.0094,0.7667,1.2564,
W-ALL,short,48,E22.01,,0.0091,0.7758,1.2142,
W-ALL,short,49,E21.01,,0.0090,0.7848,1.2058,
W-ALL,short,50,E16.01,,0.0089,0.7937,1.1894,
W-ALL,short,51,B-P2.08,,0.0086,0.8023,1.1559,
W-ALL,short,52,G06.1,,0.0086,0.8109,1.1472,
W-ALL,short,53,B-P2.03,,0.0078,0.8187,1.0395,
W-ALL,short,54,B-P4.02,,0.0075,0.8262,0.9994,
W-ALL,short,55,B-P1.05,,0.0073,0.8335,0.9826,
W-ALL,short,56,B-P3.04,,0.0072,0.8407,0.9657,
W-ALL,short,57,E24.01,,0.0071,0.8478,0.9521,
W-ALL,short,58,C.07,,0.0070,0.8549,0.9423,
W-ALL,short,59,C.04,,0.0070,0.8619,0.9393,
W-ALL,short,60,B-P2.11,,0.0070,0.8689,0.9385,
W-ALL,short,61,E17.01,,0.0069,0.8759,0.9274,
W-ALL,short,62,B-P3.05,,0.0069,0.8828,0.9274,
W-ALL,short,63,C.10,,0.0067,0.8895,0.9003,
W-ALL,short,64,B-P1.09,,0.0064,0.8959,0.8545,
W-ALL,short,65,E13.01,,0.0063,0.9022,0.8400,
W-ALL,short,66,B-P3.01,,0.0062,0.9084,0.8240,
W-ALL,short,67,B-P2.10,,0.0062,0.9145,0.8233,
W-ALL,short,68,B-P3.02,,0.0060,0.9205,0.8065,
W-ALL,short,69,B-P3.10,,0.0059,0.9265,0.7949,
W-ALL,short,70,C.11,,0.0059,0.9324,0.7906,
W-ALL,short,71,B-P2.07,,0.0058,0.9382,0.7774,
W-ALL,short,72,E15.01,,0.0055,0.9437,0.7366,
W-ALL,short,73,C.12,,0.0054,0.9492,0.7289,
W-ALL,short,74,B-P2.09,,0.0054,0.9546,0.7235,
W-ALL,short,75,E14.01,,0.0054,0.9600,0.7180,
W-ALL,short,76,B-P1.10,,0.0051,0.9651,0.6863,
W-ALL,short,77,C.01,,0.0050,0.9701,0.6737,
W-ALL,short,78,B-P3.09,,0.0044,0.9745,0.5844,
W-ALL,short,79,E07.01,,0.0043,0.9788,0.5783,
W-ALL,short,80,B-P1.08,,0.0041,0.9829,0.5427,
W-ALL,short,81,E10.01,,0.0033,0.9862,0.4422,
W-ALL,short,82,B-P4.09,,0.0027,0.9889,0.3626,
W-ALL,short,83,E23.01,,0.0026,0.9915,0.3450,
W-ALL,short,84,B-P1.03,,0.0025,0.9940,0.3407,
W-ALL,short,85,G04.1,,0.0023,0.9963,0.3116,
W-ALL,short,86,B-P4.10,,0.0021,0.9985,0.2819,
W-ALL,short,87,B-P3.08,,0.0010,0.9994,0.1316,
W-ALL,short,88,B-P1.11,,0.0006,1.0000,0.0750,
W-STAT,long,1,E51.01,,0.0432,0.0432,5.5503,
W-STAT,long,2,E50.01,,0.0363,0.0794,4.6658,
W-STAT,long,3,E52.01,,0.0361,0.1155,4.6378,
W-STAT,long,4,E03.01,,0.0300,0.1455,3.8527,
W-STAT,long,5,E42.01,,0.0289,0.1744,3.7180,
W-STAT,long,6,E05.01,,0.0289,0.2032,3.7098,
W-STAT,long,7,E20.01,,0.0239,0.2272,3.0770,
W-STAT,long,8,B-P2.06,,0.0230,0.2502,2.9584,
W-STAT,long,9,C.02,,0.0216,0.2718,2.7754,
W-STAT,long,10,E25.01,,0.0210,0.2928,2.6985,
W-STAT,long,11,C.03,,0.0210,0.3137,2.6944,
W-STAT,long,12,C.05,,0.0209,0.3346,2.6886,
W-STAT,long,13,B-P1.06,,0.0207,0.3553,2.6595,
W-STAT,long,14,B-S.14,,0.0200,0.3753,2.5716,
W-STAT,long,15,E12.01,,0.0195,0.3948,2.5134,
W-STAT,long,16,E08.01,,0.0188,0.4137,2.4197,
W-STAT,long,17,B-S.07,,0.0155,0.4292,1.9991,
W-STAT,long,18,B-S.06,,0.0155,0.4447,1.9898,
W-STAT,long,19,B-S.09,,0.0150,0.4597,1.9310,
W-STAT,long,20,E28.01,,0.0146,0.4743,1.8728,
W-STAT,long,21,B-P2.08,,0.0141,0.4884,1.8146,
W-STAT,long,22,E43.01,,0.0138,0.5022,1.7756,
W-STAT,long,23,B-P2.02,,0.0137,0.5158,1.7563,
W-STAT,long,24,B-P4.01,,0.0135,0.5294,1.7371,
W-STAT,long,25,B-P2.01,,0.0133,0.5426,1.7085,
W-STAT,long,26,B-P4.05,,0.0133,0.5559,1.7080,
W-STAT,long,27,C.10,,0.0130,0.5689,1.6695,
W-STAT,long,28,C.06,,0.0129,0.5818,1.6601,
W-STAT,long,29,B-P3.03,,0.0122,0.5940,1.5629,
W-STAT,long,30,B-P1.01,,0.0122,0.6061,1.5624,
W-STAT,long,31,B-P1.02,,0.0120,0.6181,1.5437,
W-STAT,long,32,C.11,,0.0117,0.6298,1.5011,
W-STAT,long,33,B-P1.04,,0.0115,0.6413,1.4782,
W-STAT,long,34,B-P3.04,,0.0114,0.6527,1.4657,
W-STAT,long,35,E19.01,,0.0110,0.6637,1.4168,
W-STAT,long,36,E13.01,,0.0106,0.6743,1.3591,
W-STAT,long,37,B-P3.01,,0.0103,0.6846,1.3300,
W-STAT,long,38,B-P3.02,,0.0103,0.6949,1.3196,
W-STAT,long,39,E21.01,,0.0102,0.7051,1.3088,
W-STAT,long,40,C.12,,0.0101,0.7151,1.2939,
W-STAT,long,41,E06.01,,0.0100,0.7251,1.2795,
W-STAT,long,42,B-P3.05,,0.0094,0.7345,1.2130,
W-STAT,long,43,B-P1.07,,0.0091,0.7436,1.1652,
W-STAT,long,44,C.04,,0.0088,0.7524,1.1349,
W-STAT,long,45,B-S.08,,0.0088,0.7612,1.1257,
W-STAT,long,46,E16.01,,0.0088,0.7699,1.1257,
W-STAT,long,47,C.09,,0.0087,0.7786,1.1163,
W-STAT,long,48,B-P2.07,,0.0086,0.7872,1.1059,
W-STAT,long,49,B-P1.03,,0.0085,0.7957,1.0965,
W-STAT,long,50,B-P2.04,,0.0084,0.8041,1.0833,
W-STAT,long,51,C.08,,0.0084,0.8125,1.0739,
W-STAT,long,52,E18.01,,0.0080,0.8205,1.0284,
W-STAT,long,53,E17.01,,0.0078,0.8283,0.9998,
W-STAT,long,54,B-P1.05,,0.0078,0.8360,0.9993,
W-STAT,long,55,E23.01,,0.0076,0.8437,0.9801,
W-STAT,long,56,G06.1,,0.0075,0.8512,0.9707,
W-STAT,long,57,B-P3.10,,0.0074,0.8586,0.9515,
W-STAT,long,58,B-P3.06,,0.0072,0.8658,0.9218,
W-STAT,long,59,G04.1,,0.0071,0.8729,0.9118,
W-STAT,long,60,B-P2.05,,0.0070,0.8798,0.8953,
W-STAT,long,61,E24.01,,0.0069,0.8868,0.8927,
W-STAT,long,62,B-P1.08,,0.0069,0.8936,0.8829,
W-STAT,long,63,E10.01,,0.0068,0.9004,0.8698,
W-STAT,long,64,B-P2.03,,0.0066,0.9070,0.8537,
W-STAT,long,65,C.07,,0.0066,0.9137,0.8513,
W-STAT,long,66,B-P4.09,,0.0066,0.9203,0.8512,
W-STAT,long,67,G03.1,,0.0065,0.9268,0.8350,
W-STAT,long,68,E14.01,,0.0064,0.9332,0.8200,
W-STAT,long,69,E07.01,,0.0061,0.9392,0.7799,
W-STAT,long,70,B-S.05,,0.0058,0.9450,0.7477,
W-STAT,long,71,B-P1.10,,0.0055,0.9506,0.7108,
W-STAT,long,72,B-P3.07,,0.0055,0.9560,0.7024,
W-STAT,long,73,B-P2.11,,0.0050,0.9611,0.6479,
W-STAT,long,74,B-P1.09,,0.0047,0.9658,0.6033,
W-STAT,long,75,B-P4.10,,0.0047,0.9704,0.6016,
W-STAT,long,76,B-P3.09,,0.0046,0.9750,0.5932,
W-STAT,long,77,E22.01,,0.0045,0.9795,0.5724,
W-STAT,long,78,B-P4.02,,0.0044,0.9839,0.5650,
W-STAT,long,79,E15.01,,0.0044,0.9883,0.5631,
W-STAT,long,80,B-P2.09,,0.0030,0.9913,0.3902,
W-STAT,long,81,C.01,,0.0028,0.9941,0.3651,
W-STAT,long,82,B-P2.10,,0.0024,0.9966,0.3110,
W-STAT,long,83,B-P1.11,,0.0022,0.9987,0.2780,
W-STAT,long,84,B-P3.08,,0.0013,1.0000,0.1636,
W-STAT,short,1,E51.01,,0.0534,0.0534,6.3478,
W-STAT,short,2,E03.01,,0.0298,0.0831,3.5435,
W-STAT,short,3,E20.01,,0.0294,0.1126,3.5027,
W-STAT,short,4,E50.01,,0.0274,0.1399,3.2567,
W-STAT,short,5,C.05,,0.0238,0.1637,2.8286,
W-STAT,short,6,E52.01,,0.0231,0.1868,2.7483,
W-STAT,short,7,C.03,,0.0217,0.2085,2.5840,
W-STAT,short,8,E12.01,,0.0203,0.2289,2.4210,
W-STAT,short,9,B-P2.06,,0.0202,0.2490,2.3978,
W-STAT,short,10,C.02,,0.0201,0.2691,2.3919,
W-STAT,short,11,E05.01,,0.0200,0.2891,2.3752,
W-STAT,short,12,E42.01,,0.0198,0.3089,2.3516,
W-STAT,short,13,B-S.08,,0.0197,0.3286,2.3497,
W-STAT,short,14,B-S.14,,0.0184,0.3470,2.1881,
W-STAT,short,15,E25.01,,0.0182,0.3652,2.1633,
W-STAT,short,16,B-S.07,,0.0180,0.3832,2.1459,
W-STAT,short,17,B-P3.06,,0.0168,0.4000,2.0003,
W-STAT,short,18,E08.01,,0.0166,0.4166,1.9733,
W-STAT,short,19,B-P1.06,,0.0150,0.4316,1.7805,
W-STAT,short,20,E19.01,,0.0146,0.4462,1.7383,
W-STAT,short,21,C.08,,0.0146,0.4608,1.7340,
W-STAT,short,22,E28.01,,0.0144,0.4751,1.7091,
W-STAT,short,23,E43.01,,0.0144,0.4895,1.7091,
W-STAT,short,24,B-P3.07,,0.0143,0.5038,1.7017,
W-STAT,short,25,C.06,,0.0142,0.5180,1.6859,
W-STAT,short,26,B-P4.01,,0.0142,0.5321,1.6844,
W-STAT,short,27,B-P2.05,,0.0141,0.5462,1.6814,
W-STAT,short,28,E06.01,,0.0141,0.5604,1.6794,
W-STAT,short,29,B-S.06,,0.0134,0.5738,1.5987,
W-STAT,short,30,B-P4.05,,0.0134,0.5872,1.5970,
W-STAT,short,31,E18.01,,0.0127,0.5999,1.5053,
W-STAT,short,32,B-P1.01,,0.0124,0.6123,1.4762,
W-STAT,short,33,B-P2.02,,0.0124,0.6246,1.4718,
W-STAT,short,34,B-P1.02,,0.0123,0.6369,1.4645,
W-STAT,short,35,B-P2.01,,0.0123,0.6492,1.4602,
W-STAT,short,36,B-P1.04,,0.0120,0.6613,1.4318,
W-STAT,short,37,G03.1,,0.0118,0.6731,1.4063,
W-STAT,short,38,C.09,,0.0113,0.6844,1.3437,
W-STAT,short,39,B-P2.04,,0.0110,0.6953,1.3042,
W-STAT,short,40,B-S.09,,0.0107,0.7060,1.2724,
W-STAT,short,41,B-S.05,,0.0106,0.7166,1.2607,
W-STAT,short,42,B-P1.07,,0.0106,0.7272,1.2607,
W-STAT,short,43,B-P3.03,,0.0106,0.7378,1.2564,
W-STAT,short,44,E22.01,,0.0102,0.7480,1.2142,
W-STAT,short,45,E21.01,,0.0101,0.7581,1.2058,
W-STAT,short,46,E16.01,,0.0100,0.7681,1.1894,
W-STAT,short,47,B-P2.08,,0.0097,0.7778,1.1559,
W-STAT,short,48,G06.1,,0.0096,0.7875,1.1472,
W-STAT,short,49,B-P2.03,,0.0087,0.7962,1.0395,
W-STAT,short,50,B-P4.02,,0.0084,0.8046,0.9994,
W-STAT,short,51,B-P1.05,,0.0083,0.8129,0.9826,
W-STAT,short,52,B-P3.04,,0.0081,0.8210,0.9657,
W-STAT,short,53,E24.01,,0.0080,0.8290,0.9521,
W-STAT,short,54,C.07,,0.0079,0.8369,0.9423,
W-STAT,short,55,C.04,,0.0079,0.8448,0.9393,
W-STAT,short,56,B-P2.11,,0.0079,0.8527,0.9385,
W-STAT,short,57,E17.01,,0.0078,0.8605,0.9274,
W-STAT,short,58,B-P3.05,,0.0078,0.8683,0.9274,
W-STAT,short,59,C.10,,0.0076,0.8758,0.9003,
W-STAT,short,60,B-P1.09,,0.0072,0.8830,0.8545,
W-STAT,short,61,E13.01,,0.0071,0.8901,0.8400,
W-STAT,short,62,B-P3.01,,0.0069,0.8970,0.8240,
W-STAT,short,63,B-P2.10,,0.0069,0.9039,0.8233,
W-STAT,short,64,B-P3.02,,0.0068,0.9107,0.8065,
W-STAT,short,65,B-P3.10,,0.0067,0.9174,0.7949,
W-STAT,short,66,C.11,,0.0066,0.9240,0.7906,
W-STAT,short,67,B-P2.07,,0.0065,0.9306,0.7774,
W-STAT,short,68,E15.01,,0.0062,0.9367,0.7366,
W-STAT,short,69,C.12,,0.0061,0.9429,0.7289,
W-STAT,short,70,B-P2.09,,0.0061,0.9490,0.7235,
W-STAT,short,71,E14.01,,0.0060,0.9550,0.7180,
W-STAT,short,72,B-P1.10,,0.0058,0.9608,0.6863,
W-STAT,short,73,C.01,,0.0057,0.9664,0.6737,
W-STAT,short,74,B-P3.09,,0.0049,0.9713,0.5844,
W-STAT,short,75,E07.01,,0.0049,0.9762,0.5783,
W-STAT,short,76,B-P1.08,,0.0046,0.9807,0.5427,
W-STAT,short,77,E10.01,,0.0037,0.9845,0.4422,
W-STAT,short,78,B-P4.09,,0.0030,0.9875,0.3626,
W-STAT,short,79,E23.01,,0.0029,0.9904,0.3450,
W-STAT,short,80,B-P1.03,,0.0029,0.9933,0.3407,
W-STAT,short,81,G04.1,,0.0026,0.9959,0.3116,
W-STAT,short,82,B-P4.10,,0.0024,0.9983,0.2819,
W-STAT,short,83,B-P3.08,,0.0011,0.9994,0.1316,
W-STAT,short,84,B-P1.11,,0.0006,1.0000,0.0750,
