# SEL-k=16 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,29,C.03,,0.0133,0.5669,2.3678,
W-ALL,long,30,B-P1.05,,0.0132,0.5801,2.3491,
W-ALL,long,31,C.10,,0.0130,0.5931,2.3101,
W-ALL,long,32,B-P3.06,,0.0127,0.6058,2.2518,
W-ALL,long,33,B-P2.07,,0.0125,0.6183,2.2222,
W-ALL,long,34,B-P2.02,,0.0120,0.6303,2.1349,
W-ALL,long,35,B-P2.01,,0.0119,0.6422,2.1161,
W-ALL,long,36,B-P4.09,,0.0114,0.6535,2.0199,
W-ALL,long,37,C.02,,0.0113,0.6649,2.0189,
W-ALL,long,38,C.08,,0.0112,0.6761,1.9952,
W-ALL,long,39,B-P1.10,,0.0111,0.6872,1.9800,
W-ALL,long,40,B-P3.07,,0.0108,0.6980,1.9261,
W-ALL,long,41,B-P2.04,,0.0106,0.7086,1.8805,
W-ALL,long,42,E28.01,,0.0105,0.7191,1.8728,
W-ALL,long,43,C.11,,0.0101,0.7293,1.8045,
W-ALL,long,44,E43.01,,0.0100,0.7393,1.7756,
W-ALL,long,45,B-P4.01,,0.0099,0.7491,1.7563,
W-ALL,long,46,B-P2.05,,0.0097,0.7588,1.7277,
W-ALL,long,47,B-P4.05,,0.0096,0.7684,1.7080,
W-ALL,long,48,B-P3.02,,0.0095,0.7780,1.6981,
W-ALL,long,49,B-P3.04,,0.0094,0.7874,1.6799,
W-ALL,long,50,B-P3.01,,0.0094,0.7969,1.6794,
W-ALL,long,51,E19.01,,0.0080,0.8048,1.4168,
W-ALL,long,52,B-P2.06,,0.0079,0.8127,1.4069,
W-ALL,long,53,C.09,,0.0078,0.8205,1.3882,
W-ALL,long,54,E13.01,,0.0076,0.8282,1.3591,
W-ALL,long,55,C.01,,0.0076,0.8358,1.3561,
W-ALL,long,56,B-P2.10,,0.0074,0.8432,1.3200,
W-ALL,long,57,E21.01,,0.0074,0.8506,1.3088,
W-ALL,long,58,E06.01,,0.0072,0.8578,1.2795,
W-ALL,long,59,E16.01,,0.0063,0.8641,1.1257,
W-ALL,long,60,B-P3.05,,0.0063,0.8704,1.1163,
W-ALL,long,61,B-P1.08,,0.0063,0.8767,1.1158,
W-ALL,long,62,B-P1.07,,0.0062,0.8829,1.1069,
W-ALL,long,63,B-S.05,,0.0058,0.8887,1.0388,
W-ALL,long,64,E18.01,,0.0058,0.8945,1.0284,
W-ALL,long,65,E17.01,,0.0056,0.9001,0.9998,
W-ALL,long,66,E23.01,,0.0055,0.9056,0.9801,
W-ALL,long,67,G06.1,,0.0055,0.9111,0.9707,
W-ALL,long,68,C.07,,0.0054,0.9165,0.9650,
W-ALL,long,69,B-P3.10,,0.0053,0.9219,0.9515,
W-ALL,long,70,G04.1,,0.0051,0.9270,0.9118,
W-ALL,long,71,E24.01,,0.0050,0.9320,0.8927,
W-ALL,long,72,B-P3.09,,0.0050,0.9370,0.8917,
W-ALL,long,73,E10.01,,0.0049,0.9419,0.8698,
W-ALL,long,74,C.12,,0.0047,0.9466,0.8413,
W-ALL,long,75,G03.1,,0.0047,0.9513,0.8350,
W-ALL,long,76,E14.01,,0.0046,0.9559,0.8200,
W-ALL,long,77,B-P3.03,,0.0046,0.9605,0.8147,
W-ALL,long,78,B-P1.09,,0.0044,0.9650,0.7906,
W-ALL,long,79,E07.01,,0.0044,0.9693,0.7799,
W-ALL,long,80,B-P1.04,,0.0041,0.9734,0.7305,
W-ALL,long,81,B-P2.09,,0.0039,0.9774,0.6955,
W-ALL,long,82,B-P2.11,,0.0036,0.9810,0.6479,
W-ALL,long,83,B-P4.02,,0.0033,0.9843,0.5843,
W-ALL,long,84,B-P2.03,,0.0033,0.9876,0.5834,
W-ALL,long,85,E22.01,,0.0032,0.9908,0.5724,
W-ALL,long,86,E15.01,,0.0032,0.9939,0.5631,
W-ALL,long,87,B-P3.08,,0.0028,0.9967,0.4917,
W-ALL,long,88,C.04,,0.0017,0.9984,0.3087,
W-ALL,long,89,B-P1.11,,0.0016,1.0000,0.2780,
W-ALL,short,1,E51.01,,0.0402,0.0402,6.3478,
W-ALL,short,2,B-S.10,suspect-regime,0.0344,0.0746,5.4186,
W-ALL,short,3,E01.01,clock,0.0277,0.1023,4.3631,
W-ALL,short,4,E02.01,clock,0.0277,0.1299,4.3631,
W-ALL,short,5,B-S.07,,0.0265,0.1565,4.1840,
W-ALL,short,6,C.05,,0.0244,0.1808,3.8404,
W-ALL,short,7,B-S.03,tempo,0.0226,0.2034,3.5609,
W-ALL,short,8,E03.01,,0.0225,0.2259,3.5435,
W-ALL,short,9,E20.01,,0.0222,0.2481,3.5027,
W-ALL,short,10,C.08,,0.0217,0.2698,3.4221,
W-ALL,short,11,B-P1.06,,0.0216,0.2914,3.4110,
W-ALL,short,12,E50.01,,0.0206,0.3120,3.2567,
W-ALL,short,13,B-S.09,,0.0182,0.3303,2.8738,
W-ALL,short,14,B-P4.09,,0.0179,0.3481,2.8157,
W-ALL,short,15,E52.01,,0.0174,0.3655,2.7483,
W-ALL,short,16,C.06,,0.0167,0.3822,2.6336,
W-ALL,short,17,B-S.08,,0.0164,0.3986,2.5826,
W-ALL,short,18,B-P4.04,,0.0162,0.4148,2.5579,
W-ALL,short,19,B-P3.06,,0.0160,0.4308,2.5244,
W-ALL,short,20,E12.01,,0.0154,0.4462,2.4210,
W-ALL,short,21,B-P3.07,,0.0152,0.4614,2.4009,
W-ALL,short,22,E05.01,,0.0151,0.4765,2.3752,
W-ALL,short,23,E42.01,,0.0149,0.4914,2.3516,
W-ALL,short,24,B-P4.01,,0.0142,0.5055,2.2332,
W-ALL,short,25,B-P2.08,,0.0138,0.5194,2.1794,
W-ALL,short,26,E25.01,,0.0137,0.5331,2.1633,
W-ALL,short,27,B-P2.07,,0.0136,0.5467,2.1459,
W-ALL,short,28,B-P2.02,,0.0132,0.5599,2.0877,
W-ALL,short,29,B-P2.01,,0.0132,0.5731,2.0760,
W-ALL,short,30,B-P1.03,,0.0132,0.5863,2.0760,
W-ALL,short,31,B-P4.02,,0.0131,0.5994,2.0718,
W-ALL,short,32,B-P4.05,,0.0131,0.6124,2.0585,
W-ALL,short,33,C.03,,0.0129,0.6253,2.0294,
W-ALL,short,34,E08.01,,0.0125,0.6378,1.9733,
W-ALL,short,35,B-S.06,,0.0120,0.6498,1.8969,
W-ALL,short,36,B-P1.10,,0.0111,0.6610,1.7556,
W-ALL,short,37,E19.01,,0.0110,0.6720,1.7383,
W-ALL,short,38,B-P2.05,,0.0109,0.6829,1.7222,
W-ALL,short,39,E28.01,,0.0108,0.6938,1.7091,
W-ALL,short,40,E43.01,,0.0108,0.7046,1.7091,
W-ALL,short,41,E06.01,,0.0106,0.7152,1.6794,
W-ALL,short,42,C.10,,0.0104,0.7256,1.6349,
W-ALL,short,43,B-P4.10,,0.0100,0.7356,1.5710,
W-ALL,short,44,E18.01,,0.0095,0.7451,1.5053,
W-ALL,short,45,B-P1.02,,0.0095,0.7547,1.5038,
W-ALL,short,46,B-P1.01,,0.0093,0.7639,1.4631,
W-ALL,short,47,B-P3.02,,0.0092,0.7731,1.4471,
W-ALL,short,48,B-P3.01,,0.0091,0.7822,1.4354,
W-ALL,short,49,G03.1,,0.0089,0.7911,1.4063,
W-ALL,short,50,C.12,,0.0089,0.8000,1.3970,
W-ALL,short,51,B-P3.04,,0.0088,0.8088,1.3907,
W-ALL,short,52,C.02,,0.0083,0.8171,1.3146,
W-ALL,short,53,C.11,,0.0081,0.8253,1.2805,
W-ALL,short,54,B-S.14,,0.0078,0.8330,1.2272,
W-ALL,short,55,E22.01,,0.0077,0.8407,1.2142,
W-ALL,short,56,E21.01,,0.0076,0.8484,1.2058,
W-ALL,short,57,E16.01,,0.0075,0.8559,1.1894,
W-ALL,short,58,B-P3.05,,0.0075,0.8634,1.1850,
W-ALL,short,59,B-P2.04,,0.0075,0.8709,1.1777,
W-ALL,short,60,G06.1,,0.0073,0.8782,1.1472,
W-ALL,short,61,B-S.05,,0.0071,0.8853,1.1268,
W-ALL,short,62,B-P1.05,,0.0067,0.8920,1.0569,
W-ALL,short,63,C.01,,0.0061,0.8982,0.9674,
W-ALL,short,64,E24.01,,0.0060,0.9042,0.9521,
W-ALL,short,65,B-P2.11,,0.0060,0.9101,0.9385,
W-ALL,short,66,C.09,,0.0059,0.9161,0.9361,
W-ALL,short,67,E17.01,,0.0059,0.9220,0.9274,
W-ALL,short,68,B-P2.06,,0.0057,0.9276,0.8939,
W-ALL,short,69,B-P2.10,,0.0055,0.9331,0.8698,
W-ALL,short,70,C.07,,0.0054,0.9386,0.8553,
W-ALL,short,71,E13.01,,0.0053,0.9439,0.8400,
W-ALL,short,72,B-P1.07,,0.0052,0.9491,0.8196,
W-ALL,short,73,B-P3.10,,0.0050,0.9541,0.7949,
W-ALL,short,74,B-P3.03,,0.0049,0.9591,0.7774,
W-ALL,short,75,B-P1.09,,0.0047,0.9638,0.7439,
W-ALL,short,76,E15.01,,0.0047,0.9684,0.7366,
W-ALL,short,77,E14.01,,0.0046,0.9730,0.7180,
W-ALL,short,78,B-P3.08,,0.0040,0.9770,0.6328,
W-ALL,short,79,B-P3.09,,0.0040,0.9810,0.6239,
W-ALL,short,80,E07.01,,0.0037,0.9846,0.5783,
W-ALL,short,81,B-P2.03,,0.0036,0.9883,0.5750,
W-ALL,short,82,E10.01,,0.0028,0.9911,0.4422,
W-ALL,short,83,E23.01,,0.0022,0.9933,0.3450,
W-ALL,short,84,B-P2.09,,0.0021,0.9953,0.3280,
W-ALL,short,85,G04.1,,0.0020,0.9973,0.3116,
W-ALL,short,86,B-P1.08,,0.0016,0.9989,0.2533,
W-ALL,short,87,C.04,,0.0006,0.9995,0.0905,
W-ALL,short,88,B-P1.11,,0.0005,1.0000,0.0750,
W-ALL,short,89,B-P1.04,,0.0000,1.0000,0.0033,
W-STAT,long,1,E51.01,,0.0347,0.0347,5.5503,
W-STAT,long,2,E50.01,,0.0291,0.0638,4.6658,
W-STAT,long,3,E52.01,,0.0290,0.0928,4.6378,
W-STAT,long,4,C.05,,0.0256,0.1184,4.1064,
W-STAT,long,5,E03.01,,0.0241,0.1425,3.8527,
W-STAT,long,6,B-S.07,,0.0241,0.1665,3.8527,
W-STAT,long,7,B-P1.03,,0.0239,0.1904,3.8236,
W-STAT,long,8,E42.01,,0.0232,0.2136,3.7180,
W-STAT,long,9,E05.01,,0.0232,0.2368,3.7098,
W-STAT,long,10,B-P4.04,,0.0212,0.2580,3.3967,
W-STAT,long,11,B-P1.06,,0.0212,0.2791,3.3874,
W-STAT,long,12,B-S.08,,0.0208,0.2999,3.3286,
W-STAT,long,13,B-P1.02,,0.0201,0.3200,3.2142,
W-STAT,long,14,B-P1.01,,0.0199,0.3399,3.1934,
W-STAT,long,15,C.06,,0.0194,0.3593,3.1061,
W-STAT,long,16,E20.01,,0.0192,0.3785,3.0770,
W-STAT,long,17,B-P4.10,,0.0174,0.3960,2.7941,
W-STAT,long,18,E25.01,,0.0169,0.4128,2.6985,
W-STAT,long,19,E12.01,,0.0157,0.4285,2.5134,
W-STAT,long,20,B-S.09,,0.0155,0.4440,2.4843,
W-STAT,long,21,B-P2.08,,0.0154,0.4594,2.4650,
W-STAT,long,22,E08.01,,0.0151,0.4745,2.4197,
W-STAT,long,23,B-S.06,,0.0148,0.4893,2.3683,
W-STAT,long,24,B-S.14,,0.0148,0.5041,2.3683,
W-STAT,long,25,C.03,,0.0148,0.5189,2.3678,
W-STAT,long,26,B-P1.05,,0.0147,0.5336,2.3491,
W-STAT,long,27,C.10,,0.0144,0.5480,2.3101,
W-STAT,long,28,B-P3.06,,0.0141,0.5621,2.2518,
W-STAT,long,29,B-P2.07,,0.0139,0.5759,2.2222,
W-STAT,long,30,B-P2.02,,0.0133,0.5893,2.1349,
W-STAT,long,31,B-P2.01,,0.0132,0.6025,2.1161,
W-STAT,long,32,B-P4.09,,0.0126,0.6151,2.0199,
W-STAT,long,33,C.02,,0.0126,0.6277,2.0189,
W-STAT,long,34,C.08,,0.0125,0.6402,1.9952,
W-STAT,long,35,B-P1.10,,0.0124,0.6525,1.9800,
W-STAT,long,36,B-P3.07,,0.0120,0.6646,1.9261,
W-STAT,long,37,B-P2.04,,0.0117,0.6763,1.8805,
W-STAT,long,38,E28.01,,0.0117,0.6880,1.8728,
W-STAT,long,39,C.11,,0.0113,0.6993,1.8045,
W-STAT,long,40,E43.01,,0.0111,0.7103,1.7756,
W-STAT,long,41,B-P4.01,,0.0110,0.7213,1.7563,
W-STAT,long,42,B-P2.05,,0.0108,0.7321,1.7277,
W-STAT,long,43,B-P4.05,,0.0107,0.7428,1.7080,
W-STAT,long,44,B-P3.02,,0.0106,0.7534,1.6981,
W-STAT,long,45,B-P3.04,,0.0105,0.7639,1.6799,
W-STAT,long,46,B-P3.01,,0.0105,0.7743,1.6794,
W-STAT,long,47,E19.01,,0.0088,0.7832,1.4168,
W-STAT,long,48,B-P2.06,,0.0088,0.7920,1.4069,
W-STAT,long,49,C.09,,0.0087,0.8006,1.3882,
W-STAT,long,50,E13.01,,0.0085,0.8091,1.3591,
W-STAT,long,51,C.01,,0.0085,0.8176,1.3561,
W-STAT,long,52,B-P2.10,,0.0082,0.8258,1.3200,
W-STAT,long,53,E21.01,,0.0082,0.8340,1.3088,
W-STAT,long,54,E06.01,,0.0080,0.8420,1.2795,
W-STAT,long,55,E16.01,,0.0070,0.8490,1.1257,
W-STAT,long,56,B-P3.05,,0.0070,0.8560,1.1163,
W-STAT,long,57,B-P1.08,,0.0070,0.8630,1.1158,
W-STAT,long,58,B-P1.07,,0.0069,0.8699,1.1069,
W-STAT,long,59,B-S.05,,0.0065,0.8764,1.0388,
W-STAT,long,60,E18.01,,0.0064,0.8828,1.0284,
W-STAT,long,61,E17.01,,0.0062,0.8890,0.9998,
W-STAT,long,62,E23.01,,0.0061,0.8952,0.9801,
W-STAT,long,63,G06.1,,0.0061,0.9012,0.9707,
W-STAT,long,64,C.07,,0.0060,0.9072,0.9650,
W-STAT,long,65,B-P3.10,,0.0059,0.9132,0.9515,
W-STAT,long,66,G04.1,,0.0057,0.9189,0.9118,
W-STAT,long,67,E24.01,,0.0056,0.9245,0.8927,
W-STAT,long,68,B-P3.09,,0.0056,0.9300,0.8917,
W-STAT,long,69,E10.01,,0.0054,0.9355,0.8698,
W-STAT,long,70,C.12,,0.0053,0.9407,0.8413,
W-STAT,long,71,G03.1,,0.0052,0.9459,0.8350,
W-STAT,long,72,E14.01,,0.0051,0.9510,0.8200,
W-STAT,long,73,B-P3.03,,0.0051,0.9561,0.8147,
W-STAT,long,74,B-P1.09,,0.0049,0.9611,0.7906,
W-STAT,long,75,E07.01,,0.0049,0.9659,0.7799,
W-STAT,long,76,B-P1.04,,0.0046,0.9705,0.7305,
W-STAT,long,77,B-P2.09,,0.0043,0.9748,0.6955,
W-STAT,long,78,B-P2.11,,0.0040,0.9789,0.6479,
W-STAT,long,79,B-P4.02,,0.0036,0.9825,0.5843,
W-STAT,long,80,B-P2.03,,0.0036,0.9862,0.5834,
W-STAT,long,81,E22.01,,0.0036,0.9897,0.5724,
W-STAT,long,82,E15.01,,0.0035,0.9933,0.5631,
W-STAT,long,83,B-P3.08,,0.0031,0.9963,0.4917,
W-STAT,long,84,C.04,,0.0019,0.9983,0.3087,
W-STAT,long,85,B-P1.11,,0.0017,1.0000,0.2780,
W-STAT,short,1,E51.01,,0.0453,0.0453,6.3478,
W-STAT,short,2,B-S.07,,0.0299,0.0752,4.1840,
W-STAT,short,3,C.05,,0.0274,0.1027,3.8404,
W-STAT,short,4,E03.01,,0.0253,0.1280,3.5435,
W-STAT,short,5,E20.01,,0.0250,0.1530,3.5027,
W-STAT,short,6,C.08,,0.0244,0.1774,3.4221,
W-STAT,short,7,B-P1.06,,0.0244,0.2018,3.4110,
W-STAT,short,8,E50.01,,0.0233,0.2250,3.2567,
W-STAT,short,9,B-S.09,,0.0205,0.2456,2.8738,
W-STAT,short,10,B-P4.09,,0.0201,0.2657,2.8157,
W-STAT,short,11,E52.01,,0.0196,0.2853,2.7483,
W-STAT,short,12,C.06,,0.0188,0.3041,2.6336,
W-STAT,short,13,B-S.08,,0.0184,0.3226,2.5826,
W-STAT,short,14,B-P4.04,,0.0183,0.3408,2.5579,
W-STAT,short,15,B-P3.06,,0.0180,0.3589,2.5244,
W-STAT,short,16,E12.01,,0.0173,0.3762,2.4210,
W-STAT,short,17,B-P3.07,,0.0171,0.3933,2.4009,
W-STAT,short,18,E05.01,,0.0170,0.4103,2.3752,
W-STAT,short,19,E42.01,,0.0168,0.4271,2.3516,
W-STAT,short,20,B-P4.01,,0.0160,0.4430,2.2332,
W-STAT,short,21,B-P2.08,,0.0156,0.4586,2.1794,
W-STAT,short,22,E25.01,,0.0155,0.4740,2.1633,
W-STAT,short,23,B-P2.07,,0.0153,0.4894,2.1459,
W-STAT,short,24,B-P2.02,,0.0149,0.5043,2.0877,
W-STAT,short,25,B-P2.01,,0.0148,0.5191,2.0760,
W-STAT,short,26,B-P1.03,,0.0148,0.5339,2.0760,
W-STAT,short,27,B-P4.02,,0.0148,0.5487,2.0718,
W-STAT,short,28,B-P4.05,,0.0147,0.5634,2.0585,
W-STAT,short,29,C.03,,0.0145,0.5779,2.0294,
W-STAT,short,30,E08.01,,0.0141,0.5920,1.9733,
W-STAT,short,31,B-S.06,,0.0135,0.6056,1.8969,
W-STAT,short,32,B-P1.10,,0.0125,0.6181,1.7556,
W-STAT,short,33,E19.01,,0.0124,0.6305,1.7383,
W-STAT,short,34,B-P2.05,,0.0123,0.6428,1.7222,
W-STAT,short,35,E28.01,,0.0122,0.6550,1.7091,
W-STAT,short,36,E43.01,,0.0122,0.6672,1.7091,
W-STAT,short,37,E06.01,,0.0120,0.6792,1.6794,
W-STAT,short,38,C.10,,0.0117,0.6909,1.6349,
W-STAT,short,39,B-P4.10,,0.0112,0.7021,1.5710,
W-STAT,short,40,E18.01,,0.0108,0.7129,1.5053,
W-STAT,short,41,B-P1.02,,0.0107,0.7236,1.5038,
W-STAT,short,42,B-P1.01,,0.0105,0.7341,1.4631,
W-STAT,short,43,B-P3.02,,0.0103,0.7444,1.4471,
W-STAT,short,44,B-P3.01,,0.0103,0.7547,1.4354,
W-STAT,short,45,G03.1,,0.0100,0.7647,1.4063,
W-STAT,short,46,C.12,,0.0100,0.7747,1.3970,
W-STAT,short,47,B-P3.04,,0.0099,0.7846,1.3907,
W-STAT,short,48,C.02,,0.0094,0.7940,1.3146,
W-STAT,short,49,C.11,,0.0091,0.8032,1.2805,
W-STAT,short,50,B-S.14,,0.0088,0.8119,1.2272,
W-STAT,short,51,E22.01,,0.0087,0.8206,1.2142,
W-STAT,short,52,E21.01,,0.0086,0.8292,1.2058,
W-STAT,short,53,E16.01,,0.0085,0.8377,1.1894,
W-STAT,short,54,B-P3.05,,0.0085,0.8462,1.1850,
W-STAT,short,55,B-P2.04,,0.0084,0.8546,1.1777,
W-STAT,short,56,G06.1,,0.0082,0.8628,1.1472,
W-STAT,short,57,B-S.05,,0.0080,0.8708,1.1268,
W-STAT,short,58,B-P1.05,,0.0075,0.8784,1.0569,
W-STAT,short,59,C.01,,0.0069,0.8853,0.9674,
W-STAT,short,60,E24.01,,0.0068,0.8921,0.9521,
W-STAT,short,61,B-P2.11,,0.0067,0.8988,0.9385,
W-STAT,short,62,C.09,,0.0067,0.9055,0.9361,
W-STAT,short,63,E17.01,,0.0066,0.9121,0.9274,
W-STAT,short,64,B-P2.06,,0.0064,0.9185,0.8939,
W-STAT,short,65,B-P2.10,,0.0062,0.9247,0.8698,
W-STAT,short,66,C.07,,0.0061,0.9308,0.8553,
W-STAT,short,67,E13.01,,0.0060,0.9368,0.8400,
W-STAT,short,68,B-P1.07,,0.0059,0.9426,0.8196,
W-STAT,short,69,B-P3.10,,0.0057,0.9483,0.7949,
W-STAT,short,70,B-P3.03,,0.0056,0.9539,0.7774,
W-STAT,short,71,B-P1.09,,0.0053,0.9592,0.7439,
W-STAT,short,72,E15.01,,0.0053,0.9645,0.7366,
W-STAT,short,73,E14.01,,0.0051,0.9696,0.7180,
W-STAT,short,74,B-P3.08,,0.0045,0.9741,0.6328,
W-STAT,short,75,B-P3.09,,0.0045,0.9786,0.6239,
W-STAT,short,76,E07.01,,0.0041,0.9827,0.5783,
W-STAT,short,77,B-P2.03,,0.0041,0.9868,0.5750,
W-STAT,short,78,E10.01,,0.0032,0.9900,0.4422,
W-STAT,short,79,E23.01,,0.0025,0.9924,0.3450,
W-STAT,short,80,B-P2.09,,0.0023,0.9948,0.3280,
W-STAT,short,81,G04.1,,0.0022,0.9970,0.3116,
W-STAT,short,82,B-P1.08,,0.0018,0.9988,0.2533,
W-STAT,short,83,C.04,,0.0006,0.9994,0.0905,
W-STAT,short,84,B-P1.11,,0.0005,1.0000,0.0750,
W-STAT,short,85,B-P1.04,,0.0000,1.0000,0.0033,
