# SEL-k=6 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,43,E13.01,,0.0093,0.7390,1.3591,
W-ALL,long,44,B-P1.07,,0.0092,0.7482,1.3404,
W-ALL,long,45,B-P3.01,,0.0091,0.7573,1.3300,
W-ALL,long,46,B-P3.02,,0.0090,0.7663,1.3196,
W-ALL,long,47,B-P2.08,,0.0090,0.7753,1.3196,
W-ALL,long,48,E21.01,,0.0089,0.7842,1.3088,
W-ALL,long,49,E06.01,,0.0087,0.7929,1.2795,
W-ALL,long,50,B-S.08,,0.0082,0.8012,1.2036,
W-ALL,long,51,C.11,,0.0078,0.8089,1.1398,
W-ALL,long,52,E16.01,,0.0077,0.8166,1.1257,
W-ALL,long,53,B-P1.03,,0.0075,0.8241,1.0965,
W-ALL,long,54,B-P2.04,,0.0074,0.8315,1.0833,
W-ALL,long,55,B-S.05,,0.0073,0.8388,1.0679,
W-ALL,long,56,B-P3.06,,0.0072,0.8460,1.0576,
W-ALL,long,57,B-P3.05,,0.0071,0.8531,1.0383,
W-ALL,long,58,E18.01,,0.0070,0.8601,1.0284,
W-ALL,long,59,E17.01,,0.0068,0.8670,0.9998,
W-ALL,long,60,C.08,,0.0068,0.8737,0.9919,
W-ALL,long,61,E23.01,,0.0067,0.8804,0.9801,
W-ALL,long,62,G06.1,,0.0066,0.8871,0.9707,
W-ALL,long,63,C.04,,0.0065,0.8936,0.9555,
W-ALL,long,64,B-P3.10,,0.0065,0.9001,0.9515,
W-ALL,long,65,G04.1,,0.0062,0.9063,0.9118,
W-ALL,long,66,E24.01,,0.0061,0.9124,0.8927,
W-ALL,long,67,B-P4.10,,0.0061,0.9184,0.8863,
W-ALL,long,68,E10.01,,0.0059,0.9244,0.8698,
W-ALL,long,69,B-P2.03,,0.0058,0.9302,0.8537,
W-ALL,long,70,G03.1,,0.0057,0.9359,0.8350,
W-ALL,long,71,E14.01,,0.0056,0.9415,0.8200,
W-ALL,long,72,C.09,,0.0055,0.9470,0.8059,
W-ALL,long,73,B-P3.09,,0.0054,0.9524,0.7950,
W-ALL,long,74,E07.01,,0.0053,0.9578,0.7799,
W-ALL,long,75,C.01,,0.0046,0.9623,0.6690,
W-ALL,long,76,B-P2.11,,0.0044,0.9668,0.6479,
W-ALL,long,77,B-P1.08,,0.0042,0.9710,0.6208,
W-ALL,long,78,B-P3.07,,0.0042,0.9752,0.6193,
W-ALL,long,79,E22.01,,0.0039,0.9791,0.5724,
W-ALL,long,80,E15.01,,0.0038,0.9830,0.5631,
W-ALL,long,81,B-P4.02,,0.0034,0.9864,0.4985,
W-ALL,long,82,C.07,,0.0033,0.9896,0.4764,
W-ALL,long,83,B-P1.09,,0.0028,0.9924,0.4061,
W-ALL,long,84,B-P2.09,,0.0023,0.9947,0.3318,
W-ALL,long,85,B-P1.11,,0.0019,0.9966,0.2780,
W-ALL,long,86,B-P1.10,,0.0016,0.9981,0.2299,
W-ALL,long,87,B-P2.10,,0.0010,0.9991,0.1482,
W-ALL,long,88,B-P3.08,,0.0009,1.0000,0.1254,
W-ALL,short,1,E51.01,,0.0472,0.0472,6.3478,
W-ALL,short,2,E01.01,clock,0.0324,0.0796,4.3631,
W-ALL,short,3,E02.01,clock,0.0324,0.1121,4.3631,
W-ALL,short,4,B-S.03,tempo,0.0269,0.1390,3.6191,
W-ALL,short,5,E03.01,,0.0263,0.1653,3.5435,
W-ALL,short,6,E20.01,,0.0260,0.1914,3.5027,
W-ALL,short,7,E50.01,,0.0242,0.2156,3.2567,
W-ALL,short,8,B-S.10,suspect-regime,0.0222,0.2378,2.9903,
W-ALL,short,9,C.05,,0.0215,0.2593,2.8912,
W-ALL,short,10,E52.01,,0.0204,0.2798,2.7483,
W-ALL,short,11,B-S.08,,0.0183,0.2981,2.4662,
W-ALL,short,12,C.02,,0.0182,0.3163,2.4501,
W-ALL,short,13,C.08,,0.0182,0.3345,2.4443,
W-ALL,short,14,E12.01,,0.0180,0.3525,2.4210,
W-ALL,short,15,B-P4.09,,0.0179,0.3704,2.4079,
W-ALL,short,16,E05.01,,0.0177,0.3881,2.3752,
W-ALL,short,17,E42.01,,0.0175,0.4056,2.3516,
W-ALL,short,18,B-P4.05,,0.0175,0.4230,2.3497,
W-ALL,short,19,B-P4.01,,0.0175,0.4405,2.3497,
W-ALL,short,20,C.03,,0.0164,0.4569,2.2107,
W-ALL,short,21,E25.01,,0.0161,0.4730,2.1633,
W-ALL,short,22,B-S.14,,0.0158,0.4889,2.1299,
W-ALL,short,23,E08.01,,0.0147,0.5035,1.9733,
W-ALL,short,24,B-P2.05,,0.0145,0.5181,1.9552,
W-ALL,short,25,C.06,,0.0141,0.5322,1.9013,
W-ALL,short,26,B-P2.06,,0.0135,0.5458,1.8212,
W-ALL,short,27,B-S.07,,0.0131,0.5589,1.7674,
W-ALL,short,28,E19.01,,0.0129,0.5718,1.7383,
W-ALL,short,29,E28.01,,0.0127,0.5845,1.7091,
W-ALL,short,30,E43.01,,0.0127,0.5972,1.7091,
W-ALL,short,31,E06.01,,0.0125,0.6097,1.6794,
W-ALL,short,32,B-P1.06,,0.0124,0.6221,1.6640,
W-ALL,short,33,E18.01,,0.0112,0.6333,1.5053,
W-ALL,short,34,B-P1.01,,0.0110,0.6443,1.4762,
W-ALL,short,35,B-P2.02,,0.0109,0.6552,1.4718,
W-ALL,short,36,B-P1.02,,0.0109,0.6661,1.4645,
W-ALL,short,37,B-P2.01,,0.0109,0.6770,1.4602,
W-ALL,short,38,B-P3.06,,0.0108,0.6877,1.4471,
W-ALL,short,39,B-P1.04,,0.0106,0.6984,1.4318,
W-ALL,short,40,G03.1,,0.0105,0.7088,1.4063,
W-ALL,short,41,B-P2.04,,0.0097,0.7185,1.3042,
W-ALL,short,42,B-S.09,,0.0096,0.7282,1.2971,
W-ALL,short,43,C.09,,0.0096,0.7378,1.2898,
W-ALL,short,44,B-S.06,,0.0095,0.7473,1.2783,
W-ALL,short,45,B-P3.03,,0.0093,0.7566,1.2564,
W-ALL,short,46,E22.01,,0.0090,0.7656,1.2142,
W-ALL,short,47,E21.01,,0.0090,0.7746,1.2058,
W-ALL,short,48,E16.01,,0.0088,0.7834,1.1894,
W-ALL,short,49,B-P3.05,,0.0086,0.7920,1.1559,
W-ALL,short,50,C.10,,0.0085,0.8006,1.1489,
W-ALL,short,51,G06.1,,0.0085,0.8091,1.1472,
W-ALL,short,52,C.01,,0.0082,0.8173,1.1051,
W-ALL,short,53,C.04,,0.0081,0.8254,1.0843,
W-ALL,short,54,B-P1.07,,0.0078,0.8332,1.0452,
W-ALL,short,55,B-P2.03,,0.0077,0.8409,1.0395,
W-ALL,short,56,B-S.05,,0.0074,0.8483,0.9987,
W-ALL,short,57,B-P3.04,,0.0072,0.8555,0.9657,
W-ALL,short,58,E24.01,,0.0071,0.8626,0.9521,
W-ALL,short,59,B-P2.11,,0.0070,0.8696,0.9385,
W-ALL,short,60,E17.01,,0.0069,0.8765,0.9274,
W-ALL,short,61,B-P4.02,,0.0067,0.8832,0.9072,
W-ALL,short,62,C.12,,0.0066,0.8898,0.8899,
W-ALL,short,63,B-P3.07,,0.0065,0.8963,0.8723,
W-ALL,short,64,B-P1.09,,0.0063,0.9026,0.8410,
W-ALL,short,65,E13.01,,0.0062,0.9088,0.8400,
W-ALL,short,66,B-P3.01,,0.0061,0.9149,0.8240,
W-ALL,short,67,C.07,,0.0061,0.9210,0.8204,
W-ALL,short,68,B-P3.02,,0.0060,0.9270,0.8065,
W-ALL,short,69,B-P3.10,,0.0059,0.9329,0.7949,
W-ALL,short,70,B-P1.08,,0.0059,0.9388,0.7916,
W-ALL,short,71,E15.01,,0.0055,0.9443,0.7366,
W-ALL,short,72,E14.01,,0.0053,0.9496,0.7180,
W-ALL,short,73,B-P2.08,,0.0052,0.9549,0.7032,
W-ALL,short,74,B-P2.10,,0.0046,0.9594,0.6133,
W-ALL,short,75,C.11,,0.0044,0.9639,0.5973,
W-ALL,short,76,B-P1.05,,0.0044,0.9682,0.5867,
W-ALL,short,77,E07.01,,0.0043,0.9725,0.5783,
W-ALL,short,78,E10.01,,0.0033,0.9758,0.4422,
W-ALL,short,79,B-P4.10,,0.0033,0.9791,0.4390,
W-ALL,short,80,B-P1.10,,0.0032,0.9823,0.4369,
W-ALL,short,81,B-P2.07,,0.0031,0.9854,0.4164,
W-ALL,short,82,B-P2.09,,0.0029,0.9883,0.3875,
W-ALL,short,83,B-P3.09,,0.0026,0.9909,0.3535,
W-ALL,short,84,E23.01,,0.0026,0.9935,0.3450,
W-ALL,short,85,B-P1.03,,0.0025,0.9960,0.3407,
W-ALL,short,86,G04.1,,0.0023,0.9984,0.3116,
W-ALL,short,87,B-P3.08,,0.0011,0.9994,0.1468,
W-ALL,short,88,B-P1.11,,0.0006,1.0000,0.0750,
W-STAT,long,1,E51.01,,0.0428,0.0428,5.5503,
W-STAT,long,2,E50.01,,0.0360,0.0788,4.6658,
W-STAT,long,3,E52.01,,0.0358,0.1146,4.6378,
W-STAT,long,4,E03.01,,0.0297,0.1443,3.8527,
W-STAT,long,5,E42.01,,0.0287,0.1730,3.7180,
W-STAT,long,6,E05.01,,0.0286,0.2016,3.7098,
W-STAT,long,7,E20.01,,0.0237,0.2254,3.0770,
W-STAT,long,8,C.02,,0.0236,0.2490,3.0562,
W-STAT,long,9,E25.01,,0.0208,0.2698,2.6985,
W-STAT,long,10,B-P2.06,,0.0198,0.2896,2.5617,
W-STAT,long,11,E12.01,,0.0194,0.3089,2.5134,
W-STAT,long,12,C.03,,0.0193,0.3283,2.5049,
W-STAT,long,13,B-P1.06,,0.0189,0.3472,2.4556,
W-STAT,long,14,E08.01,,0.0187,0.3659,2.4197,
W-STAT,long,15,C.10,,0.0178,0.3837,2.3101,
W-STAT,long,16,C.05,,0.0177,0.4014,2.2908,
W-STAT,long,17,B-S.14,,0.0158,0.4172,2.0475,
W-STAT,long,18,B-S.07,,0.0156,0.4328,2.0283,
W-STAT,long,19,C.06,,0.0154,0.4483,2.0012,
W-STAT,long,20,B-S.09,,0.0150,0.4633,1.9503,
W-STAT,long,21,B-S.06,,0.0147,0.4780,1.9024,
W-STAT,long,22,B-P4.01,,0.0147,0.4927,1.9019,
W-STAT,long,23,B-P4.05,,0.0147,0.5074,1.9019,
W-STAT,long,24,E28.01,,0.0145,0.5218,1.8728,
W-STAT,long,25,B-P2.05,,0.0141,0.5359,1.8270,
W-STAT,long,26,E43.01,,0.0137,0.5496,1.7756,
W-STAT,long,27,B-P4.09,,0.0136,0.5632,1.7563,
W-STAT,long,28,B-P2.02,,0.0136,0.5767,1.7563,
W-STAT,long,29,B-P2.01,,0.0132,0.5899,1.7085,
W-STAT,long,30,B-P3.03,,0.0121,0.6019,1.5629,
W-STAT,long,31,B-P1.01,,0.0121,0.6140,1.5624,
W-STAT,long,32,B-P1.02,,0.0119,0.6259,1.5437,
W-STAT,long,33,C.12,,0.0118,0.6377,1.5312,
W-STAT,long,34,B-P1.05,,0.0117,0.6494,1.5130,
W-STAT,long,35,B-P2.07,,0.0115,0.6609,1.4943,
W-STAT,long,36,B-P1.04,,0.0114,0.6723,1.4782,
W-STAT,long,37,B-P3.04,,0.0113,0.6836,1.4657,
W-STAT,long,38,E19.01,,0.0109,0.6946,1.4168,
W-STAT,long,39,E13.01,,0.0105,0.7051,1.3591,
W-STAT,long,40,B-P1.07,,0.0103,0.7154,1.3404,
W-STAT,long,41,B-P3.01,,0.0103,0.7257,1.3300,
W-STAT,long,42,B-P3.02,,0.0102,0.7358,1.3196,
W-STAT,long,43,B-P2.08,,0.0102,0.7460,1.3196,
W-STAT,long,44,E21.01,,0.0101,0.7561,1.3088,
W-STAT,long,45,E06.01,,0.0099,0.7660,1.2795,
W-STAT,long,46,B-S.08,,0.0093,0.7753,1.2036,
W-STAT,long,47,C.11,,0.0088,0.7841,1.1398,
W-STAT,long,48,E16.01,,0.0087,0.7928,1.1257,
W-STAT,long,49,B-P1.03,,0.0085,0.8012,1.0965,
W-STAT,long,50,B-P2.04,,0.0084,0.8096,1.0833,
W-STAT,long,51,B-S.05,,0.0082,0.8178,1.0679,
W-STAT,long,52,B-P3.06,,0.0082,0.8260,1.0576,
W-STAT,long,53,B-P3.05,,0.0080,0.8340,1.0383,
W-STAT,long,54,E18.01,,0.0079,0.8419,1.0284,
W-STAT,long,55,E17.01,,0.0077,0.8496,0.9998,
W-STAT,long,56,C.08,,0.0077,0.8573,0.9919,
W-STAT,long,57,E23.01,,0.0076,0.8649,0.9801,
W-STAT,long,58,G06.1,,0.0075,0.8724,0.9707,
W-STAT,long,59,C.04,,0.0074,0.8797,0.9555,
W-STAT,long,60,B-P3.10,,0.0073,0.8871,0.9515,
W-STAT,long,61,G04.1,,0.0070,0.8941,0.9118,
W-STAT,long,62,E24.01,,0.0069,0.9010,0.8927,
W-STAT,long,63,B-P4.10,,0.0068,0.9078,0.8863,
W-STAT,long,64,E10.01,,0.0067,0.9145,0.8698,
W-STAT,long,65,B-P2.03,,0.0066,0.9211,0.8537,
W-STAT,long,66,G03.1,,0.0064,0.9276,0.8350,
W-STAT,long,67,E14.01,,0.0063,0.9339,0.8200,
W-STAT,long,68,C.09,,0.0062,0.9401,0.8059,
W-STAT,long,69,B-P3.09,,0.0061,0.9462,0.7950,
W-STAT,long,70,E07.01,,0.0060,0.9523,0.7799,
W-STAT,long,71,C.01,,0.0052,0.9574,0.6690,
W-STAT,long,72,B-P2.11,,0.0050,0.9624,0.6479,
W-STAT,long,73,B-P1.08,,0.0048,0.9672,0.6208,
W-STAT,long,74,B-P3.07,,0.0048,0.9720,0.6193,
W-STAT,long,75,E22.01,,0.0044,0.9764,0.5724,
W-STAT,long,76,E15.01,,0.0043,0.9808,0.5631,
W-STAT,long,77,B-P4.02,,0.0038,0.9846,0.4985,
W-STAT,long,78,C.07,,0.0037,0.9883,0.4764,
W-STAT,long,79,B-P1.09,,0.0031,0.9914,0.4061,
W-STAT,long,80,B-P2.09,,0.0026,0.9940,0.3318,
W-STAT,long,81,B-P1.11,,0.0021,0.9961,0.2780,
W-STAT,long,82,B-P1.10,,0.0018,0.9979,0.2299,
W-STAT,long,83,B-P2.10,,0.0011,0.9990,0.1482,
W-STAT,long,84,B-P3.08,,0.0010,1.0000,0.1254,
W-STAT,short,1,E51.01,,0.0533,0.0533,6.3478,
W-STAT,short,2,E03.01,,0.0297,0.0830,3.5435,
W-STAT,short,3,E20.01,,0.0294,0.1124,3.5027,
W-STAT,short,4,E50.01,,0.0273,0.1397,3.2567,
W-STAT,short,5,C.05,,0.0243,0.1640,2.8912,
W-STAT,short,6,E52.01,,0.0231,0.1871,2.7483,
W-STAT,short,7,B-S.08,,0.0207,0.2078,2.4662,
W-STAT,short,8,C.02,,0.0206,0.2283,2.4501,
W-STAT,short,9,C.08,,0.0205,0.2489,2.4443,
W-STAT,short,10,E12.01,,0.0203,0.2692,2.4210,
W-STAT,short,11,B-P4.09,,0.0202,0.2894,2.4079,
W-STAT,short,12,E05.01,,0.0199,0.3093,2.3752,
W-STAT,short,13,E42.01,,0.0197,0.3290,2.3516,
W-STAT,short,14,B-P4.05,,0.0197,0.3488,2.3497,
W-STAT,short,15,B-P4.01,,0.0197,0.3685,2.3497,
W-STAT,short,16,C.03,,0.0186,0.3870,2.2107,
W-STAT,short,17,E25.01,,0.0182,0.4052,2.1633,
W-STAT,short,18,B-S.14,,0.0179,0.4231,2.1299,
W-STAT,short,19,E08.01,,0.0166,0.4396,1.9733,
W-STAT,short,20,B-P2.05,,0.0164,0.4560,1.9552,
W-STAT,short,21,C.06,,0.0160,0.4720,1.9013,
W-STAT,short,22,B-P2.06,,0.0153,0.4873,1.8212,
W-STAT,short,23,B-S.07,,0.0148,0.5021,1.7674,
W-STAT,short,24,E19.01,,0.0146,0.5167,1.7383,
W-STAT,short,25,E28.01,,0.0143,0.5311,1.7091,
W-STAT,short,26,E43.01,,0.0143,0.5454,1.7091,
W-STAT,short,27,E06.01,,0.0141,0.5595,1.6794,
W-STAT,short,28,B-P1.06,,0.0140,0.5735,1.6640,
W-STAT,short,29,E18.01,,0.0126,0.5861,1.5053,
W-STAT,short,30,B-P1.01,,0.0124,0.5985,1.4762,
W-STAT,short,31,B-P2.02,,0.0124,0.6108,1.4718,
W-STAT,short,32,B-P1.02,,0.0123,0.6231,1.4645,
W-STAT,short,33,B-P2.01,,0.0123,0.6354,1.4602,
W-STAT,short,34,B-P3.06,,0.0121,0.6475,1.4471,
W-STAT,short,35,B-P1.04,,0.0120,0.6595,1.4318,
W-STAT,short,36,G03.1,,0.0118,0.6713,1.4063,
W-STAT,short,37,B-P2.04,,0.0109,0.6823,1.3042,
W-STAT,short,38,B-S.09,,0.0109,0.6932,1.2971,
W-STAT,short,39,C.09,,0.0108,0.7040,1.2898,
W-STAT,short,40,B-S.06,,0.0107,0.7147,1.2783,
W-STAT,short,41,B-P3.03,,0.0105,0.7253,1.2564,
W-STAT,short,42,E22.01,,0.0102,0.7355,1.2142,
W-STAT,short,43,E21.01,,0.0101,0.7456,1.2058,
W-STAT,short,44,E16.01,,0.0100,0.7556,1.1894,
W-STAT,short,45,B-P3.05,,0.0097,0.7653,1.1559,
W-STAT,short,46,C.10,,0.0096,0.7749,1.1489,
W-STAT,short,47,G06.1,,0.0096,0.7845,1.1472,
W-STAT,short,48,C.01,,0.0093,0.7938,1.1051,
W-STAT,short,49,C.04,,0.0091,0.8029,1.0843,
W-STAT,short,50,B-P1.07,,0.0088,0.8117,1.0452,
W-STAT,short,51,B-P2.03,,0.0087,0.8204,1.0395,
W-STAT,short,52,B-S.05,,0.0084,0.8288,0.9987,
W-STAT,short,53,B-P3.04,,0.0081,0.8369,0.9657,
W-STAT,short,54,E24.01,,0.0080,0.8449,0.9521,
W-STAT,short,55,B-P2.11,,0.0079,0.8528,0.9385,
W-STAT,short,56,E17.01,,0.0078,0.8606,0.9274,
W-STAT,short,57,B-P4.02,,0.0076,0.8682,0.9072,
W-STAT,short,58,C.12,,0.0075,0.8756,0.8899,
W-STAT,short,59,B-P3.07,,0.0073,0.8830,0.8723,
W-STAT,short,60,B-P1.09,,0.0071,0.8900,0.8410,
W-STAT,short,61,E13.01,,0.0071,0.8971,0.8400,
W-STAT,short,62,B-P3.01,,0.0069,0.9040,0.8240,
W-STAT,short,63,C.07,,0.0069,0.9109,0.8204,
W-STAT,short,64,B-P3.02,,0.0068,0.9176,0.8065,
W-STAT,short,65,B-P3.10,,0.0067,0.9243,0.7949,
W-STAT,short,66,B-P1.08,,0.0066,0.9309,0.7916,
W-STAT,short,67,E15.01,,0.0062,0.9371,0.7366,
W-STAT,short,68,E14.01,,0.0060,0.9432,0.7180,
W-STAT,short,69,B-P2.08,,0.0059,0.9491,0.7032,
W-STAT,short,70,B-P2.10,,0.0051,0.9542,0.6133,
W-STAT,short,71,C.11,,0.0050,0.9592,0.5973,
W-STAT,short,72,B-P1.05,,0.0049,0.9641,0.5867,
W-STAT,short,73,E07.01,,0.0049,0.9690,0.5783,
W-STAT,short,74,E10.01,,0.0037,0.9727,0.4422,
W-STAT,short,75,B-P4.10,,0.0037,0.9764,0.4390,
W-STAT,short,76,B-P1.10,,0.0037,0.9801,0.4369,
W-STAT,short,77,B-P2.07,,0.0035,0.9836,0.4164,
W-STAT,short,78,B-P2.09,,0.0033,0.9868,0.3875,
W-STAT,short,79,B-P3.09,,0.0030,0.9898,0.3535,
W-STAT,short,80,E23.01,,0.0029,0.9927,0.3450,
W-STAT,short,81,B-P1.03,,0.0029,0.9955,0.3407,
W-STAT,short,82,G04.1,,0.0026,0.9981,0.3116,
W-STAT,short,83,B-P3.08,,0.0012,0.9994,0.1468,
W-STAT,short,84,B-P1.11,,0.0006,1.0000,0.0750,
