# SEL-k=2 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,52,B-P3.10,,0.0079,0.8861,0.9515,
W-ALL,long,53,G04.1,,0.0076,0.8936,0.9118,
W-ALL,long,54,E24.01,,0.0074,0.9010,0.8927,
W-ALL,long,55,E10.01,,0.0072,0.9082,0.8698,
W-ALL,long,56,B-P2.03,,0.0072,0.9154,0.8641,
W-ALL,long,57,G03.1,,0.0069,0.9223,0.8350,
W-ALL,long,58,E14.01,,0.0068,0.9291,0.8200,
W-ALL,long,59,B-P2.08,,0.0068,0.9359,0.8179,
W-ALL,long,60,B-P1.05,,0.0067,0.9425,0.8054,
W-ALL,long,61,E07.01,,0.0065,0.9490,0.7799,
W-ALL,long,62,B-P3.09,,0.0060,0.9550,0.7226,
W-ALL,long,63,B-P2.07,,0.0056,0.9606,0.6790,
W-ALL,long,64,B-P1.06,,0.0054,0.9660,0.6504,
W-ALL,long,65,B-P1.10,,0.0054,0.9714,0.6485,
W-ALL,long,66,B-P2.11,,0.0054,0.9767,0.6479,
W-ALL,long,67,E22.01,,0.0047,0.9815,0.5724,
W-ALL,long,68,E15.01,,0.0047,0.9861,0.5631,
W-ALL,long,69,B-P3.05,,0.0035,0.9897,0.4269,
W-ALL,long,70,B-P2.10,,0.0033,0.9929,0.3926,
W-ALL,long,71,B-P4.02,,0.0026,0.9956,0.3189,
W-ALL,long,72,B-P1.11,,0.0023,0.9979,0.2780,
W-ALL,long,73,B-P2.09,,0.0009,0.9988,0.1081,
W-ALL,long,74,B-P1.09,,0.0007,0.9995,0.0858,
W-ALL,long,75,B-P3.08,,0.0003,0.9998,0.0367,
W-ALL,long,76,B-P4.10,,0.0002,1.0000,0.0259,
W-ALL,short,1,E51.01,,0.0585,0.0585,6.3478,
W-ALL,short,2,E01.01,clock,0.0402,0.0987,4.3631,
W-ALL,short,3,E02.01,clock,0.0402,0.1389,4.3631,
W-ALL,short,4,B-S.03,tempo,0.0331,0.1720,3.5900,
W-ALL,short,5,E03.01,,0.0327,0.2046,3.5435,
W-ALL,short,6,E20.01,,0.0323,0.2369,3.5027,
W-ALL,short,7,B-S.07,,0.0302,0.2672,3.2814,
W-ALL,short,8,E50.01,,0.0300,0.2972,3.2567,
W-ALL,short,9,E52.01,,0.0253,0.3225,2.7483,
W-ALL,short,10,B-S.14,,0.0241,0.3466,2.6175,
W-ALL,short,11,E12.01,,0.0223,0.3689,2.4210,
W-ALL,short,12,E05.01,,0.0219,0.3908,2.3752,
W-ALL,short,13,E42.01,,0.0217,0.4125,2.3516,
W-ALL,short,14,B-S.08,,0.0214,0.4339,2.3206,
W-ALL,short,15,E25.01,,0.0199,0.4538,2.1633,
W-ALL,short,16,E08.01,,0.0182,0.4720,1.9733,
W-ALL,short,17,B-S.09,,0.0165,0.4885,1.7921,
W-ALL,short,18,B-P2.06,,0.0164,0.5049,1.7790,
W-ALL,short,19,E19.01,,0.0160,0.5209,1.7383,
W-ALL,short,20,E28.01,,0.0157,0.5367,1.7091,
W-ALL,short,21,E43.01,,0.0157,0.5524,1.7091,
W-ALL,short,22,B-P2.05,,0.0155,0.5679,1.6814,
W-ALL,short,23,E06.01,,0.0155,0.5834,1.6794,
W-ALL,short,24,B-P1.07,,0.0151,0.5985,1.6392,
W-ALL,short,25,B-P3.06,,0.0139,0.6124,1.5053,
W-ALL,short,26,E18.01,,0.0139,0.6262,1.5053,
W-ALL,short,27,B-P1.01,,0.0137,0.6399,1.4879,
W-ALL,short,28,B-P2.02,,0.0136,0.6535,1.4718,
W-ALL,short,29,B-P1.02,,0.0135,0.6670,1.4645,
W-ALL,short,30,B-P2.01,,0.0135,0.6804,1.4602,
W-ALL,short,31,B-P1.04,,0.0132,0.6936,1.4318,
W-ALL,short,32,G03.1,,0.0130,0.7066,1.4063,
W-ALL,short,33,B-S.10,suspect-regime,0.0126,0.7192,1.3714,
W-ALL,short,34,B-P2.04,,0.0120,0.7313,1.3042,
W-ALL,short,35,B-P3.03,,0.0116,0.7428,1.2564,
W-ALL,short,36,C.08,,0.0113,0.7541,1.2247,
W-ALL,short,37,E22.01,,0.0112,0.7653,1.2142,
W-ALL,short,38,E21.01,,0.0111,0.7764,1.2058,
W-ALL,short,39,E16.01,,0.0110,0.7874,1.1894,
W-ALL,short,40,G06.1,,0.0106,0.7980,1.1472,
W-ALL,short,41,B-P2.03,,0.0096,0.8075,1.0395,
W-ALL,short,42,B-P1.10,,0.0090,0.8165,0.9723,
W-ALL,short,43,B-P3.04,,0.0089,0.8254,0.9657,
W-ALL,short,44,E24.01,,0.0088,0.8342,0.9521,
W-ALL,short,45,B-S.05,,0.0087,0.8428,0.9404,
W-ALL,short,46,B-P2.11,,0.0086,0.8515,0.9385,
W-ALL,short,47,E17.01,,0.0085,0.8600,0.9274,
W-ALL,short,48,C.09,,0.0084,0.8684,0.9070,
W-ALL,short,49,B-P2.08,,0.0080,0.8764,0.8706,
W-ALL,short,50,C.10,,0.0080,0.8844,0.8677,
W-ALL,short,51,E13.01,,0.0077,0.8921,0.8400,
W-ALL,short,52,B-P3.01,,0.0076,0.8997,0.8240,
W-ALL,short,53,B-P3.02,,0.0074,0.9072,0.8065,
W-ALL,short,54,B-P1.08,,0.0074,0.9145,0.8014,
W-ALL,short,55,B-P3.10,,0.0073,0.9219,0.7949,
W-ALL,short,56,B-P4.02,,0.0069,0.9287,0.7444,
W-ALL,short,57,E15.01,,0.0068,0.9355,0.7366,
W-ALL,short,58,E14.01,,0.0066,0.9421,0.7180,
W-ALL,short,59,B-P2.07,,0.0065,0.9487,0.7075,
W-ALL,short,60,B-P1.06,,0.0059,0.9546,0.6449,
W-ALL,short,61,B-S.06,,0.0058,0.9604,0.6336,
W-ALL,short,62,E07.01,,0.0053,0.9658,0.5783,
W-ALL,short,63,B-P3.07,,0.0052,0.9709,0.5605,
W-ALL,short,64,B-P2.09,,0.0041,0.9751,0.4497,
W-ALL,short,65,E10.01,,0.0041,0.9792,0.4422,
W-ALL,short,66,B-P1.05,,0.0037,0.9829,0.4033,
W-ALL,short,67,B-P3.05,,0.0034,0.9863,0.3698,
W-ALL,short,68,E23.01,,0.0032,0.9895,0.3450,
W-ALL,short,69,B-P1.03,,0.0031,0.9926,0.3407,
W-ALL,short,70,G04.1,,0.0029,0.9955,0.3116,
W-ALL,short,71,B-P2.10,,0.0013,0.9968,0.1451,
W-ALL,short,72,B-P1.09,,0.0011,0.9979,0.1170,
W-ALL,short,73,B-P3.09,,0.0010,0.9989,0.1134,
W-ALL,short,74,B-P1.11,,0.0007,0.9996,0.0750,
W-ALL,short,75,B-P4.10,,0.0002,0.9998,0.0235,
W-ALL,short,76,B-P3.08,,0.0002,1.0000,0.0182,
W-STAT,long,1,E51.01,,0.0530,0.0530,5.5503,
W-STAT,long,2,E50.01,,0.0445,0.0975,4.6658,
W-STAT,long,3,E52.01,,0.0443,0.1418,4.6378,
W-STAT,long,4,E03.01,,0.0368,0.1785,3.8527,
W-STAT,long,5,E42.01,,0.0355,0.2140,3.7180,
W-STAT,long,6,E05.01,,0.0354,0.2494,3.7098,
W-STAT,long,7,E20.01,,0.0294,0.2788,3.0770,
W-STAT,long,8,B-S.07,,0.0259,0.3047,2.7172,
W-STAT,long,9,E25.01,,0.0258,0.3305,2.6985,
W-STAT,long,10,B-S.14,,0.0253,0.3558,2.6506,
W-STAT,long,11,B-S.08,,0.0248,0.3806,2.6007,
W-STAT,long,12,E12.01,,0.0240,0.4046,2.5134,
W-STAT,long,13,E08.01,,0.0231,0.4277,2.4197,
W-STAT,long,14,E28.01,,0.0179,0.4456,1.8728,
W-STAT,long,15,B-P2.06,,0.0172,0.4628,1.8042,
W-STAT,long,16,E43.01,,0.0169,0.4797,1.7756,
W-STAT,long,17,B-P2.02,,0.0168,0.4965,1.7563,
W-STAT,long,18,B-P2.01,,0.0163,0.5128,1.7085,
W-STAT,long,19,B-P3.03,,0.0149,0.5277,1.5629,
W-STAT,long,20,B-P1.01,,0.0149,0.5426,1.5624,
W-STAT,long,21,B-S.06,,0.0149,0.5575,1.5571,
W-STAT,long,22,B-P1.02,,0.0147,0.5722,1.5437,
W-STAT,long,23,B-P1.04,,0.0141,0.5863,1.4782,
W-STAT,long,24,B-P3.04,,0.0140,0.6003,1.4657,
W-STAT,long,25,E19.01,,0.0135,0.6138,1.4168,
W-STAT,long,26,E13.01,,0.0130,0.6268,1.3591,
W-STAT,long,27,B-P3.01,,0.0127,0.6395,1.3300,
W-STAT,long,28,C.09,,0.0127,0.6522,1.3300,
W-STAT,long,29,B-P3.02,,0.0126,0.6648,1.3196,
W-STAT,long,30,B-P3.06,,0.0126,0.6774,1.3196,
W-STAT,long,31,E21.01,,0.0125,0.6899,1.3088,
W-STAT,long,32,B-P2.05,,0.0124,0.7023,1.3014,
W-STAT,long,33,E06.01,,0.0122,0.7145,1.2795,
W-STAT,long,34,B-S.05,,0.0119,0.7264,1.2426,
W-STAT,long,35,B-S.09,,0.0118,0.7381,1.2322,
W-STAT,long,36,B-P1.07,,0.0110,0.7492,1.1553,
W-STAT,long,37,B-P1.08,,0.0110,0.7601,1.1487,
W-STAT,long,38,B-P3.07,,0.0108,0.7710,1.1360,
W-STAT,long,39,E16.01,,0.0107,0.7817,1.1257,
W-STAT,long,40,B-P1.03,,0.0105,0.7922,1.0965,
W-STAT,long,41,B-P2.04,,0.0103,0.8025,1.0833,
W-STAT,long,42,C.10,,0.0100,0.8125,1.0487,
W-STAT,long,43,E18.01,,0.0098,0.8223,1.0284,
W-STAT,long,44,E17.01,,0.0095,0.8319,0.9998,
W-STAT,long,45,E23.01,,0.0094,0.8412,0.9801,
W-STAT,long,46,G06.1,,0.0093,0.8505,0.9707,
W-STAT,long,47,C.08,,0.0092,0.8597,0.9588,
W-STAT,long,48,B-P3.10,,0.0091,0.8687,0.9515,
W-STAT,long,49,G04.1,,0.0087,0.8774,0.9118,
W-STAT,long,50,E24.01,,0.0085,0.8860,0.8927,
W-STAT,long,51,E10.01,,0.0083,0.8943,0.8698,
W-STAT,long,52,B-P2.03,,0.0082,0.9025,0.8641,
W-STAT,long,53,G03.1,,0.0080,0.9105,0.8350,
W-STAT,long,54,E14.01,,0.0078,0.9183,0.8200,
W-STAT,long,55,B-P2.08,,0.0078,0.9261,0.8179,
W-STAT,long,56,B-P1.05,,0.0077,0.9338,0.8054,
W-STAT,long,57,E07.01,,0.0074,0.9412,0.7799,
W-STAT,long,58,B-P3.09,,0.0069,0.9481,0.7226,
W-STAT,long,59,B-P2.07,,0.0065,0.9546,0.6790,
W-STAT,long,60,B-P1.06,,0.0062,0.9608,0.6504,
W-STAT,long,61,B-P1.10,,0.0062,0.9670,0.6485,
W-STAT,long,62,B-P2.11,,0.0062,0.9732,0.6479,
W-STAT,long,63,E22.01,,0.0055,0.9787,0.5724,
W-STAT,long,64,E15.01,,0.0054,0.9840,0.5631,
W-STAT,long,65,B-P3.05,,0.0041,0.9881,0.4269,
W-STAT,long,66,B-P2.10,,0.0037,0.9919,0.3926,
W-STAT,long,67,B-P4.02,,0.0030,0.9949,0.3189,
W-STAT,long,68,B-P1.11,,0.0027,0.9976,0.2780,
W-STAT,long,69,B-P2.09,,0.0010,0.9986,0.1081,
W-STAT,long,70,B-P1.09,,0.0008,0.9994,0.0858,
W-STAT,long,71,B-P3.08,,0.0004,0.9998,0.0367,
W-STAT,long,72,B-P4.10,,0.0002,1.0000,0.0259,
W-STAT,short,1,E51.01,,0.0669,0.0669,6.3478,
W-STAT,short,2,E03.01,,0.0374,0.1043,3.5435,
W-STAT,short,3,E20.01,,0.0369,0.1412,3.5027,
W-STAT,short,4,B-S.07,,0.0346,0.1758,3.2814,
W-STAT,short,5,E50.01,,0.0343,0.2102,3.2567,
W-STAT,short,6,E52.01,,0.0290,0.2392,2.7483,
W-STAT,short,7,B-S.14,,0.0276,0.2668,2.6175,
W-STAT,short,8,E12.01,,0.0255,0.2923,2.4210,
W-STAT,short,9,E05.01,,0.0250,0.3173,2.3752,
W-STAT,short,10,E42.01,,0.0248,0.3421,2.3516,
W-STAT,short,11,B-S.08,,0.0245,0.3666,2.3206,
W-STAT,short,12,E25.01,,0.0228,0.3894,2.1633,
W-STAT,short,13,E08.01,,0.0208,0.4102,1.9733,
W-STAT,short,14,B-S.09,,0.0189,0.4291,1.7921,
W-STAT,short,15,B-P2.06,,0.0188,0.4479,1.7790,
W-STAT,short,16,E19.01,,0.0183,0.4662,1.7383,
W-STAT,short,17,E28.01,,0.0180,0.4842,1.7091,
W-STAT,short,18,E43.01,,0.0180,0.5023,1.7091,
W-STAT,short,19,B-P2.05,,0.0177,0.5200,1.6814,
W-STAT,short,20,E06.01,,0.0177,0.5377,1.6794,
W-STAT,short,21,B-P1.07,,0.0173,0.5550,1.6392,
W-STAT,short,22,B-P3.06,,0.0159,0.5709,1.5053,
W-STAT,short,23,E18.01,,0.0159,0.5867,1.5053,
W-STAT,short,24,B-P1.01,,0.0157,0.6024,1.4879,
W-STAT,short,25,B-P2.02,,0.0155,0.6179,1.4718,
W-STAT,short,26,B-P1.02,,0.0154,0.6334,1.4645,
W-STAT,short,27,B-P2.01,,0.0154,0.6488,1.4602,
W-STAT,short,28,B-P1.04,,0.0151,0.6639,1.4318,
W-STAT,short,29,G03.1,,0.0148,0.6787,1.4063,
W-STAT,short,30,B-P2.04,,0.0138,0.6925,1.3042,
W-STAT,short,31,B-P3.03,,0.0132,0.7057,1.2564,
W-STAT,short,32,C.08,,0.0129,0.7186,1.2247,
W-STAT,short,33,E22.01,,0.0128,0.7314,1.2142,
W-STAT,short,34,E21.01,,0.0127,0.7441,1.2058,
W-STAT,short,35,E16.01,,0.0125,0.7567,1.1894,
W-STAT,short,36,G06.1,,0.0121,0.7688,1.1472,
W-STAT,short,37,B-P2.03,,0.0110,0.7798,1.0395,
W-STAT,short,38,B-P1.10,,0.0103,0.7900,0.9723,
W-STAT,short,39,B-P3.04,,0.0102,0.8002,0.9657,
W-STAT,short,40,E24.01,,0.0100,0.8102,0.9521,
W-STAT,short,41,B-S.05,,0.0099,0.8201,0.9404,
W-STAT,short,42,B-P2.11,,0.0099,0.8300,0.9385,
W-STAT,short,43,E17.01,,0.0098,0.8398,0.9274,
W-STAT,short,44,C.09,,0.0096,0.8494,0.9070,
W-STAT,short,45,B-P2.08,,0.0092,0.8586,0.8706,
W-STAT,short,46,C.10,,0.0091,0.8677,0.8677,
W-STAT,short,47,E13.01,,0.0089,0.8766,0.8400,
W-STAT,short,48,B-P3.01,,0.0087,0.8853,0.8240,
W-STAT,short,49,B-P3.02,,0.0085,0.8938,0.8065,
W-STAT,short,50,B-P1.08,,0.0085,0.9022,0.8014,
W-STAT,short,51,B-P3.10,,0.0084,0.9106,0.7949,
W-STAT,short,52,B-P4.02,,0.0078,0.9184,0.7444,
W-STAT,short,53,E15.01,,0.0078,0.9262,0.7366,
W-STAT,short,54,E14.01,,0.0076,0.9338,0.7180,
W-STAT,short,55,B-P2.07,,0.0075,0.9412,0.7075,
W-STAT,short,56,B-P1.06,,0.0068,0.9480,0.6449,
W-STAT,short,57,B-S.06,,0.0067,0.9547,0.6336,
W-STAT,short,58,E07.01,,0.0061,0.9608,0.5783,
W-STAT,short,59,B-P3.07,,0.0059,0.9667,0.5605,
W-STAT,short,60,B-P2.09,,0.0047,0.9715,0.4497,
W-STAT,short,61,E10.01,,0.0047,0.9761,0.4422,
W-STAT,short,62,B-P1.05,,0.0043,0.9804,0.4033,
W-STAT,short,63,B-P3.05,,0.0039,0.9843,0.3698,
W-STAT,short,64,E23.01,,0.0036,0.9879,0.3450,
W-STAT,short,65,B-P1.03,,0.0036,0.9915,0.3407,
W-STAT,short,66,G04.1,,0.0033,0.9948,0.3116,
W-STAT,short,67,B-P2.10,,0.0015,0.9963,0.1451,
W-STAT,short,68,B-P1.09,,0.0012,0.9976,0.1170,
W-STAT,short,69,B-P3.09,,0.0012,0.9988,0.1134,
W-STAT,short,70,B-P1.11,,0.0008,0.9996,0.0750,
W-STAT,short,71,B-P4.10,,0.0002,0.9998,0.0235,
W-STAT,short,72,B-P3.08,,0.0002,1.0000,0.0182,
