# SEL-k=3 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,68,G03.1,,0.0061,0.9288,0.8350,
W-ALL,long,69,E14.01,,0.0060,0.9348,0.8200,
W-ALL,long,70,E07.01,,0.0057,0.9405,0.7799,
W-ALL,long,71,B-P3.09,,0.0055,0.9460,0.7525,
W-ALL,long,72,B-P3.05,,0.0054,0.9514,0.7471,
W-ALL,long,73,B-P3.07,,0.0054,0.9568,0.7414,
W-ALL,long,74,B-P1.09,,0.0051,0.9620,0.7059,
W-ALL,long,75,B-P1.10,,0.0048,0.9667,0.6525,
W-ALL,long,76,B-P2.11,,0.0047,0.9715,0.6479,
W-ALL,long,77,C.12,,0.0047,0.9761,0.6430,
W-ALL,long,78,E22.01,,0.0042,0.9803,0.5724,
W-ALL,long,79,B-P4.02,,0.0041,0.9845,0.5677,
W-ALL,long,80,E15.01,,0.0041,0.9886,0.5631,
W-ALL,long,81,B-P2.09,,0.0032,0.9917,0.4350,
W-ALL,long,82,C.04,,0.0032,0.9949,0.4339,
W-ALL,long,83,B-P2.10,,0.0022,0.9971,0.2997,
W-ALL,long,84,B-P1.11,,0.0020,0.9991,0.2780,
W-ALL,long,85,B-P4.10,,0.0006,0.9997,0.0859,
W-ALL,long,86,B-P3.08,,0.0003,1.0000,0.0358,
W-ALL,short,1,E51.01,,0.0527,0.0527,6.3478,
W-ALL,short,2,E01.01,clock,0.0362,0.0889,4.3631,
W-ALL,short,3,E02.01,clock,0.0362,0.1252,4.3631,
W-ALL,short,4,B-S.03,tempo,0.0301,0.1553,3.6249,
W-ALL,short,5,E03.01,,0.0294,0.1847,3.5435,
W-ALL,short,6,E20.01,,0.0291,0.2138,3.5027,
W-ALL,short,7,E50.01,,0.0270,0.2408,3.2567,
W-ALL,short,8,B-S.07,,0.0229,0.2637,2.7573,
W-ALL,short,9,E52.01,,0.0228,0.2866,2.7483,
W-ALL,short,10,B-S.14,,0.0213,0.3079,2.5666,
W-ALL,short,11,E12.01,,0.0201,0.3280,2.4210,
W-ALL,short,12,E05.01,,0.0197,0.3477,2.3752,
W-ALL,short,13,E42.01,,0.0195,0.3672,2.3516,
W-ALL,short,14,E25.01,,0.0180,0.3852,2.1633,
W-ALL,short,15,B-P2.05,,0.0165,0.4017,1.9843,
W-ALL,short,16,E08.01,,0.0164,0.4181,1.9733,
W-ALL,short,17,B-S.10,suspect-regime,0.0149,0.4330,1.7965,
W-ALL,short,18,B-P4.01,,0.0147,0.4477,1.7717,
W-ALL,short,19,B-S.08,,0.0147,0.4624,1.7674,
W-ALL,short,20,E19.01,,0.0144,0.4768,1.7383,
W-ALL,short,21,B-P4.09,,0.0144,0.4912,1.7368,
W-ALL,short,22,E28.01,,0.0142,0.5054,1.7091,
W-ALL,short,23,E43.01,,0.0142,0.5196,1.7091,
W-ALL,short,24,E06.01,,0.0139,0.5336,1.6794,
W-ALL,short,25,B-S.09,,0.0139,0.5475,1.6757,
W-ALL,short,26,B-P4.05,,0.0133,0.5607,1.5970,
W-ALL,short,27,B-P2.06,,0.0132,0.5740,1.5927,
W-ALL,short,28,B-P3.06,,0.0127,0.5867,1.5344,
W-ALL,short,29,B-P2.08,,0.0125,0.5992,1.5067,
W-ALL,short,30,E18.01,,0.0125,0.6117,1.5053,
W-ALL,short,31,B-P1.01,,0.0124,0.6241,1.4879,
W-ALL,short,32,C.08,,0.0123,0.6364,1.4797,
W-ALL,short,33,B-P2.02,,0.0122,0.6486,1.4718,
W-ALL,short,34,B-P1.02,,0.0122,0.6607,1.4645,
W-ALL,short,35,B-P2.01,,0.0121,0.6729,1.4602,
W-ALL,short,36,B-P1.04,,0.0119,0.6848,1.4318,
W-ALL,short,37,G03.1,,0.0117,0.6964,1.4063,
W-ALL,short,38,C.02,,0.0109,0.7073,1.3146,
W-ALL,short,39,C.05,,0.0109,0.7183,1.3146,
W-ALL,short,40,B-P2.04,,0.0108,0.7291,1.3042,
W-ALL,short,41,B-P3.03,,0.0104,0.7395,1.2564,
W-ALL,short,42,E22.01,,0.0101,0.7496,1.2142,
W-ALL,short,43,E21.01,,0.0100,0.7596,1.2058,
W-ALL,short,44,E16.01,,0.0099,0.7695,1.1894,
W-ALL,short,45,B-P1.09,,0.0098,0.7793,1.1834,
W-ALL,short,46,B-S.05,,0.0097,0.7891,1.1734,
W-ALL,short,47,G06.1,,0.0095,0.7986,1.1472,
W-ALL,short,48,C.01,,0.0087,0.8073,1.0505,
W-ALL,short,49,C.03,,0.0087,0.8160,1.0505,
W-ALL,short,50,B-P2.03,,0.0086,0.8247,1.0395,
W-ALL,short,51,B-P4.02,,0.0083,0.8330,1.0052,
W-ALL,short,52,B-P3.04,,0.0080,0.8410,0.9657,
W-ALL,short,53,B-P3.07,,0.0080,0.8490,0.9605,
W-ALL,short,54,E24.01,,0.0079,0.8569,0.9521,
W-ALL,short,55,B-P2.11,,0.0078,0.8647,0.9385,
W-ALL,short,56,E17.01,,0.0077,0.8724,0.9274,
W-ALL,short,57,B-P2.07,,0.0074,0.8798,0.8939,
W-ALL,short,58,B-P1.06,,0.0072,0.8870,0.8662,
W-ALL,short,59,C.07,,0.0071,0.8942,0.8591,
W-ALL,short,60,E13.01,,0.0070,0.9011,0.8400,
W-ALL,short,61,C.09,,0.0068,0.9080,0.8240,
W-ALL,short,62,B-P3.01,,0.0068,0.9148,0.8240,
W-ALL,short,63,B-P3.02,,0.0067,0.9215,0.8065,
W-ALL,short,64,B-P3.10,,0.0066,0.9281,0.7949,
W-ALL,short,65,E15.01,,0.0061,0.9342,0.7366,
W-ALL,short,66,B-P1.08,,0.0060,0.9402,0.7203,
W-ALL,short,67,E14.01,,0.0060,0.9462,0.7180,
W-ALL,short,68,B-P3.09,,0.0054,0.9516,0.6462,
W-ALL,short,69,B-P3.05,,0.0052,0.9568,0.6318,
W-ALL,short,70,E07.01,,0.0048,0.9616,0.5783,
W-ALL,short,71,C.04,,0.0042,0.9658,0.5005,
W-ALL,short,72,B-P1.10,,0.0040,0.9698,0.4838,
W-ALL,short,73,C.10,,0.0040,0.9737,0.4764,
W-ALL,short,74,B-P2.10,,0.0037,0.9774,0.4449,
W-ALL,short,75,E10.01,,0.0037,0.9811,0.4422,
W-ALL,short,76,B-P1.07,,0.0032,0.9843,0.3872,
W-ALL,short,77,E23.01,,0.0029,0.9872,0.3450,
W-ALL,short,78,B-P1.03,,0.0028,0.9900,0.3407,
W-ALL,short,79,G04.1,,0.0026,0.9926,0.3116,
W-ALL,short,80,B-P2.09,,0.0024,0.9950,0.2935,
W-ALL,short,81,B-P1.05,,0.0022,0.9973,0.2694,
W-ALL,short,82,B-S.06,,0.0016,0.9989,0.1931,
W-ALL,short,83,B-P1.11,,0.0006,0.9995,0.0750,
W-ALL,short,84,C.12,,0.0002,0.9997,0.0280,
W-ALL,short,85,B-P3.08,,0.0002,0.9999,0.0244,
W-ALL,short,86,B-P4.10,,0.0001,1.0000,0.0078,
W-STAT,long,1,E51.01,,0.0459,0.0459,5.5503,
W-STAT,long,2,E50.01,,0.0386,0.0845,4.6658,
W-STAT,long,3,E52.01,,0.0383,0.1228,4.6378,
W-STAT,long,4,E03.01,,0.0319,0.1547,3.8527,
W-STAT,long,5,E42.01,,0.0307,0.1854,3.7180,
W-STAT,long,6,E05.01,,0.0307,0.2161,3.7098,
W-STAT,long,7,E20.01,,0.0254,0.2415,3.0770,
W-STAT,long,8,E25.01,,0.0223,0.2638,2.6985,
W-STAT,long,9,B-S.14,,0.0213,0.2851,2.5716,
W-STAT,long,10,E12.01,,0.0208,0.3058,2.5134,
W-STAT,long,11,E08.01,,0.0200,0.3259,2.4197,
W-STAT,long,12,B-S.07,,0.0197,0.3455,2.3777,
W-STAT,long,13,B-P2.06,,0.0196,0.3651,2.3678,
W-STAT,long,14,B-P1.08,,0.0166,0.3817,2.0109,
W-STAT,long,15,C.10,,0.0158,0.3976,1.9169,
W-STAT,long,16,E28.01,,0.0155,0.4130,1.8728,
W-STAT,long,17,E43.01,,0.0147,0.4277,1.7756,
W-STAT,long,18,B-P2.02,,0.0145,0.4422,1.7563,
W-STAT,long,19,B-P2.01,,0.0141,0.4564,1.7085,
W-STAT,long,20,B-P4.01,,0.0139,0.4702,1.6789,
W-STAT,long,21,B-P4.09,,0.0135,0.4837,1.6290,
W-STAT,long,22,B-P3.03,,0.0129,0.4966,1.5629,
W-STAT,long,23,B-P1.01,,0.0129,0.5096,1.5624,
W-STAT,long,24,B-P1.02,,0.0128,0.5223,1.5437,
W-STAT,long,25,B-P4.05,,0.0127,0.5350,1.5333,
W-STAT,long,26,C.02,,0.0124,0.5473,1.4943,
W-STAT,long,27,B-P1.04,,0.0122,0.5596,1.4782,
W-STAT,long,28,B-S.08,,0.0122,0.5718,1.4751,
W-STAT,long,29,B-P3.04,,0.0121,0.5839,1.4657,
W-STAT,long,30,C.09,,0.0120,0.5958,1.4465,
W-STAT,long,31,C.05,,0.0119,0.6077,1.4366,
W-STAT,long,32,C.08,,0.0118,0.6195,1.4255,
W-STAT,long,33,E19.01,,0.0117,0.6312,1.4168,
W-STAT,long,34,C.01,,0.0117,0.6429,1.4147,
W-STAT,long,35,C.03,,0.0117,0.6546,1.4147,
W-STAT,long,36,B-S.09,,0.0116,0.6662,1.4069,
W-STAT,long,37,E13.01,,0.0112,0.6775,1.3591,
W-STAT,long,38,B-P2.05,,0.0112,0.6886,1.3492,
W-STAT,long,39,B-P3.01,,0.0110,0.6996,1.3300,
W-STAT,long,40,B-P3.02,,0.0109,0.7105,1.3196,
W-STAT,long,41,E21.01,,0.0108,0.7213,1.3088,
W-STAT,long,42,B-S.06,,0.0107,0.7321,1.3001,
W-STAT,long,43,E06.01,,0.0106,0.7427,1.2795,
W-STAT,long,44,B-P1.06,,0.0105,0.7532,1.2718,
W-STAT,long,45,B-P2.07,,0.0098,0.7630,1.1839,
W-STAT,long,46,B-S.05,,0.0093,0.7723,1.1262,
W-STAT,long,47,E16.01,,0.0093,0.7816,1.1257,
W-STAT,long,48,B-P1.05,,0.0091,0.7907,1.0976,
W-STAT,long,49,B-P1.03,,0.0091,0.7997,1.0965,
W-STAT,long,50,B-P2.04,,0.0090,0.8087,1.0833,
W-STAT,long,51,B-P2.08,,0.0087,0.8174,1.0576,
W-STAT,long,52,C.07,,0.0087,0.8261,1.0477,
W-STAT,long,53,E18.01,,0.0085,0.8346,1.0284,
W-STAT,long,54,B-P1.07,,0.0083,0.8429,1.0097,
W-STAT,long,55,E17.01,,0.0083,0.8512,0.9998,
W-STAT,long,56,E23.01,,0.0081,0.8593,0.9801,
W-STAT,long,57,G06.1,,0.0080,0.8673,0.9707,
W-STAT,long,58,B-P3.06,,0.0080,0.8754,0.9702,
W-STAT,long,59,B-P3.10,,0.0079,0.8832,0.9515,
W-STAT,long,60,G04.1,,0.0075,0.8908,0.9118,
W-STAT,long,61,E24.01,,0.0074,0.8981,0.8927,
W-STAT,long,62,E10.01,,0.0072,0.9053,0.8698,
W-STAT,long,63,B-P2.03,,0.0071,0.9124,0.8537,
W-STAT,long,64,G03.1,,0.0069,0.9193,0.8350,
W-STAT,long,65,E14.01,,0.0068,0.9261,0.8200,
W-STAT,long,66,E07.01,,0.0064,0.9325,0.7799,
W-STAT,long,67,B-P3.09,,0.0062,0.9387,0.7525,
W-STAT,long,68,B-P3.05,,0.0062,0.9449,0.7471,
W-STAT,long,69,B-P3.07,,0.0061,0.9511,0.7414,
W-STAT,long,70,B-P1.09,,0.0058,0.9569,0.7059,
W-STAT,long,71,B-P1.10,,0.0054,0.9623,0.6525,
W-STAT,long,72,B-P2.11,,0.0054,0.9676,0.6479,
W-STAT,long,73,C.12,,0.0053,0.9730,0.6430,
W-STAT,long,74,E22.01,,0.0047,0.9777,0.5724,
W-STAT,long,75,B-P4.02,,0.0047,0.9824,0.5677,
W-STAT,long,76,E15.01,,0.0047,0.9870,0.5631,
W-STAT,long,77,B-P2.09,,0.0036,0.9906,0.4350,
W-STAT,long,78,C.04,,0.0036,0.9942,0.4339,
W-STAT,long,79,B-P2.10,,0.0025,0.9967,0.2997,
W-STAT,long,80,B-P1.11,,0.0023,0.9990,0.2780,
W-STAT,long,81,B-P4.10,,0.0007,0.9997,0.0859,
W-STAT,long,82,B-P3.08,,0.0003,1.0000,0.0358,
W-STAT,short,1,E51.01,,0.0597,0.0597,6.3478,
W-STAT,short,2,E03.01,,0.0333,0.0931,3.5435,
W-STAT,short,3,E20.01,,0.0330,0.1260,3.5027,
W-STAT,short,4,E50.01,,0.0306,0.1567,3.2567,
W-STAT,short,5,B-S.07,,0.0259,0.1826,2.7573,
W-STAT,short,6,E52.01,,0.0259,0.2085,2.7483,
W-STAT,short,7,B-S.14,,0.0242,0.2326,2.5666,
W-STAT,short,8,E12.01,,0.0228,0.2554,2.4210,
W-STAT,short,9,E05.01,,0.0223,0.2778,2.3752,
W-STAT,short,10,E42.01,,0.0221,0.2999,2.3516,
W-STAT,short,11,E25.01,,0.0204,0.3202,2.1633,
W-STAT,short,12,B-P2.05,,0.0187,0.3389,1.9843,
W-STAT,short,13,E08.01,,0.0186,0.3575,1.9733,
W-STAT,short,14,B-P4.01,,0.0167,0.3742,1.7717,
W-STAT,short,15,B-S.08,,0.0166,0.3908,1.7674,
W-STAT,short,16,E19.01,,0.0164,0.4071,1.7383,
W-STAT,short,17,B-P4.09,,0.0163,0.4235,1.7368,
W-STAT,short,18,E28.01,,0.0161,0.4396,1.7091,
W-STAT,short,19,E43.01,,0.0161,0.4557,1.7091,
W-STAT,short,20,E06.01,,0.0158,0.4715,1.6794,
W-STAT,short,21,B-S.09,,0.0158,0.4872,1.6757,
W-STAT,short,22,B-P4.05,,0.0150,0.5023,1.5970,
W-STAT,short,23,B-P2.06,,0.0150,0.5172,1.5927,
W-STAT,short,24,B-P3.06,,0.0144,0.5317,1.5344,
W-STAT,short,25,B-P2.08,,0.0142,0.5459,1.5067,
W-STAT,short,26,E18.01,,0.0142,0.5600,1.5053,
W-STAT,short,27,B-P1.01,,0.0140,0.5740,1.4879,
W-STAT,short,28,C.08,,0.0139,0.5879,1.4797,
W-STAT,short,29,B-P2.02,,0.0138,0.6018,1.4718,
W-STAT,short,30,B-P1.02,,0.0138,0.6156,1.4645,
W-STAT,short,31,B-P2.01,,0.0137,0.6293,1.4602,
W-STAT,short,32,B-P1.04,,0.0135,0.6428,1.4318,
W-STAT,short,33,G03.1,,0.0132,0.6560,1.4063,
W-STAT,short,34,C.02,,0.0124,0.6684,1.3146,
W-STAT,short,35,C.05,,0.0124,0.6808,1.3146,
W-STAT,short,36,B-P2.04,,0.0123,0.6930,1.3042,
W-STAT,short,37,B-P3.03,,0.0118,0.7049,1.2564,
W-STAT,short,38,E22.01,,0.0114,0.7163,1.2142,
W-STAT,short,39,E21.01,,0.0113,0.7276,1.2058,
W-STAT,short,40,E16.01,,0.0112,0.7388,1.1894,
W-STAT,short,41,B-P1.09,,0.0111,0.7500,1.1834,
W-STAT,short,42,B-S.05,,0.0110,0.7610,1.1734,
W-STAT,short,43,G06.1,,0.0108,0.7718,1.1472,
W-STAT,short,44,C.01,,0.0099,0.7817,1.0505,
W-STAT,short,45,C.03,,0.0099,0.7916,1.0505,
W-STAT,short,46,B-P2.03,,0.0098,0.8013,1.0395,
W-STAT,short,47,B-P4.02,,0.0095,0.8108,1.0052,
W-STAT,short,48,B-P3.04,,0.0091,0.8199,0.9657,
W-STAT,short,49,B-P3.07,,0.0090,0.8289,0.9605,
W-STAT,short,50,E24.01,,0.0090,0.8379,0.9521,
W-STAT,short,51,B-P2.11,,0.0088,0.8467,0.9385,
W-STAT,short,52,E17.01,,0.0087,0.8554,0.9274,
W-STAT,short,53,B-P2.07,,0.0084,0.8638,0.8939,
W-STAT,short,54,B-P1.06,,0.0082,0.8720,0.8662,
W-STAT,short,55,C.07,,0.0081,0.8801,0.8591,
W-STAT,short,56,E13.01,,0.0079,0.8880,0.8400,
W-STAT,short,57,C.09,,0.0078,0.8957,0.8240,
W-STAT,short,58,B-P3.01,,0.0078,0.9035,0.8240,
W-STAT,short,59,B-P3.02,,0.0076,0.9111,0.8065,
W-STAT,short,60,B-P3.10,,0.0075,0.9186,0.7949,
W-STAT,short,61,E15.01,,0.0069,0.9255,0.7366,
W-STAT,short,62,B-P1.08,,0.0068,0.9323,0.7203,
W-STAT,short,63,E14.01,,0.0068,0.9390,0.7180,
W-STAT,short,64,B-P3.09,,0.0061,0.9451,0.6462,
W-STAT,short,65,B-P3.05,,0.0059,0.9511,0.6318,
W-STAT,short,66,E07.01,,0.0054,0.9565,0.5783,
W-STAT,short,67,C.04,,0.0047,0.9612,0.5005,
W-STAT,short,68,B-P1.10,,0.0046,0.9658,0.4838,
W-STAT,short,69,C.10,,0.0045,0.9702,0.4764,
W-STAT,short,70,B-P2.10,,0.0042,0.9744,0.4449,
W-STAT,short,71,E10.01,,0.0042,0.9786,0.4422,
W-STAT,short,72,B-P1.07,,0.0036,0.9822,0.3872,
W-STAT,short,73,E23.01,,0.0032,0.9855,0.3450,
W-STAT,short,74,B-P1.03,,0.0032,0.9887,0.3407,
W-STAT,short,75,G04.1,,0.0029,0.9916,0.3116,
W-STAT,short,76,B-P2.09,,0.0028,0.9944,0.2935,
W-STAT,short,77,B-P1.05,,0.0025,0.9969,0.2694,
W-STAT,short,78,B-S.06,,0.0018,0.9987,0.1931,
W-STAT,short,79,B-P1.11,,0.0007,0.9994,0.0750,
W-STAT,short,80,C.12,,0.0003,0.9997,0.0280,
W-STAT,short,81,B-P3.08,,0.0002,0.9999,0.0244,
W-STAT,short,82,B-P4.10,,0.0001,1.0000,0.0078,
