# SEL-k=50 full re-derivation (discovery-only fit). C@k = context over k-1 priors (registry-literal only at k=16). W-STAT excl = post-audit flag set. HOLDOUT numbers elsewhere are comparison material — 15 extra trials of selection bias; forward data is the only judge.
variant,direction,rank,feature_code,flag,weight,cumulative_weight,raw_strength,deduped_aliases
W-ALL,long,28,C.12,,0.0148,0.5567,3.2041,
W-ALL,long,29,B-P1.01,,0.0147,0.5714,3.1890,
W-ALL,long,30,B-P1.02,,0.0147,0.5862,3.1890,
W-ALL,long,31,C.10,,0.0146,0.6008,3.1654,
W-ALL,long,32,B-S.06,,0.0144,0.6152,3.1069,
W-ALL,long,33,B-S.09,,0.0141,0.6292,3.0427,
W-ALL,long,34,B-P2.08,,0.0139,0.6432,3.0135,
W-ALL,long,35,B-P3.06,,0.0131,0.6563,2.8379,
W-ALL,long,36,B-P3.05,,0.0123,0.6686,2.6567,
W-ALL,long,37,E25.01,,0.0122,0.6808,2.6331,
W-ALL,long,38,B-S.08,,0.0118,0.6925,2.5453,
W-ALL,long,39,E12.01,,0.0116,0.7042,2.5161,
W-ALL,long,40,E08.01,,0.0116,0.7158,2.5104,
W-ALL,long,41,B-P2.05,,0.0111,0.7269,2.3991,
W-ALL,long,42,B-P1.10,,0.0107,0.7376,2.3133,
W-ALL,long,43,B-P2.01,,0.0101,0.7477,2.1943,
W-ALL,long,44,B-P2.02,,0.0101,0.7578,2.1838,
W-ALL,long,45,B-P2.06,,0.0100,0.7678,2.1650,
W-ALL,long,46,B-P2.04,,0.0093,0.7772,2.0181,
W-ALL,long,47,B-P3.09,,0.0093,0.7865,2.0136,
W-ALL,long,48,B-P3.01,,0.0087,0.7951,1.8724,
W-ALL,long,49,B-P3.02,,0.0087,0.8038,1.8724,
W-ALL,long,50,E28.01,,0.0087,0.8125,1.8724,
W-ALL,long,51,B-P3.04,,0.0087,0.8211,1.8709,
W-ALL,long,52,C.07,,0.0085,0.8296,1.8454,
W-ALL,long,53,B-P4.01,,0.0084,0.8380,1.8083,
W-ALL,long,54,E43.01,,0.0084,0.8464,1.8083,
W-ALL,long,55,B-P4.05,,0.0083,0.8546,1.7847,
W-ALL,long,56,C.05,,0.0080,0.8626,1.7262,
W-ALL,long,57,B-P2.09,,0.0078,0.8704,1.6800,
W-ALL,long,58,C.04,,0.0075,0.8778,1.6115,
W-ALL,long,59,E19.01,,0.0072,0.8850,1.5563,
W-ALL,long,60,B-P2.07,,0.0066,0.8916,1.4279,
W-ALL,long,61,E13.01,,0.0064,0.8980,1.3751,
W-ALL,long,62,B-P1.08,,0.0064,0.9043,1.3751,
W-ALL,long,63,E21.01,,0.0060,0.9103,1.2953,
W-ALL,long,64,E06.01,,0.0058,0.9161,1.2470,
W-ALL,long,65,E16.01,,0.0052,0.9213,1.1174,
W-ALL,long,66,B-P1.09,,0.0051,0.9264,1.1061,
W-ALL,long,67,E17.01,,0.0050,0.9314,1.0768,
W-ALL,long,68,C.11,,0.0049,0.9363,1.0676,
W-ALL,long,69,E18.01,,0.0047,0.9410,1.0240,
W-ALL,long,70,G06.1,,0.0047,0.9457,1.0183,
W-ALL,long,71,B-P3.10,,0.0043,0.9501,0.9362,
W-ALL,long,72,B-P3.03,,0.0043,0.9544,0.9306,
W-ALL,long,73,G04.1,,0.0041,0.9585,0.8880,
W-ALL,long,74,E23.01,,0.0041,0.9626,0.8834,
W-ALL,long,75,E24.01,,0.0041,0.9666,0.8777,
W-ALL,long,76,E10.01,,0.0040,0.9707,0.8751,
W-ALL,long,77,E07.01,,0.0037,0.9743,0.7931,
W-ALL,long,78,G03.1,,0.0037,0.9780,0.7899,
W-ALL,long,79,E14.01,,0.0036,0.9816,0.7853,
W-ALL,long,80,B-P1.04,,0.0031,0.9847,0.6704,
W-ALL,long,81,E22.01,,0.0029,0.9876,0.6201,
W-ALL,long,82,B-P2.11,,0.0029,0.9905,0.6187,
W-ALL,long,83,B-P2.03,,0.0027,0.9932,0.5851,
W-ALL,long,84,E15.01,,0.0026,0.9957,0.5559,
W-ALL,long,85,B-P4.09,,0.0022,0.9980,0.4789,
W-ALL,long,86,B-P4.02,,0.0011,0.9991,0.2478,
W-ALL,long,87,B-P1.11,,0.0009,1.0000,0.1947,
W-ALL,short,1,B-P1.06,,0.0360,0.0360,7.2821,
W-ALL,short,2,E51.01,,0.0313,0.0673,6.3478,
W-ALL,short,3,C.09,,0.0261,0.0934,5.2809,
W-ALL,short,4,B-S.07,,0.0256,0.1190,5.1856,
W-ALL,short,5,B-S.05,,0.0251,0.1441,5.0761,
W-ALL,short,6,C.06,,0.0233,0.1674,4.7233,
W-ALL,short,7,B-P4.10,,0.0223,0.1897,4.5131,
W-ALL,short,8,C.08,,0.0220,0.2117,4.4556,
W-ALL,short,9,B-S.14,,0.0203,0.2320,4.1106,
W-ALL,short,10,E01.01,clock,0.0200,0.2520,4.0521,
W-ALL,short,11,E02.01,clock,0.0200,0.2720,4.0521,
W-ALL,short,12,B-S.09,,0.0196,0.2916,3.9643,
W-ALL,short,13,C.02,,0.0196,0.3111,3.9643,
W-ALL,short,14,B-P4.04,,0.0190,0.3301,3.8489,
W-ALL,short,15,E03.01,,0.0183,0.3484,3.7010,
W-ALL,short,16,E20.01,,0.0180,0.3664,3.6425,
W-ALL,short,17,C.03,,0.0180,0.3844,3.6408,
W-ALL,short,18,B-S.03,tempo,0.0178,0.4022,3.6132,
W-ALL,short,19,B-P3.05,,0.0177,0.4199,3.5840,
W-ALL,short,20,B-P2.10,,0.0173,0.4372,3.4973,
W-ALL,short,21,B-P3.07,,0.0172,0.4544,3.4908,
W-ALL,short,22,B-P1.05,,0.0167,0.4712,3.3892,
W-ALL,short,23,E50.01,,0.0161,0.4873,3.2567,
W-ALL,short,24,B-S.10,suspect-regime,0.0154,0.5026,3.1159,
W-ALL,short,25,B-P1.07,,0.0150,0.5176,3.0281,
W-ALL,short,26,B-P1.08,,0.0145,0.5321,2.9403,
W-ALL,short,27,C.10,,0.0141,0.5462,2.8509,
W-ALL,short,28,C.11,,0.0140,0.5602,2.8286,
W-ALL,short,29,E52.01,,0.0136,0.5737,2.7483,
W-ALL,short,30,B-S.06,,0.0134,0.5871,2.7046,
W-ALL,short,31,E12.01,,0.0128,0.5999,2.5909,
W-ALL,short,32,B-P1.10,,0.0122,0.6121,2.4798,
W-ALL,short,33,E05.01,,0.0121,0.6242,2.4511,
W-ALL,short,34,B-P3.09,,0.0120,0.6362,2.4283,
W-ALL,short,35,E42.01,,0.0120,0.6482,2.4274,
W-ALL,short,36,C.12,,0.0117,0.6599,2.3708,
W-ALL,short,37,B-P4.05,,0.0116,0.6715,2.3568,
W-ALL,short,38,B-P3.06,,0.0116,0.6832,2.3535,
W-ALL,short,39,B-P2.09,,0.0114,0.6946,2.3051,
W-ALL,short,40,C.05,,0.0113,0.7059,2.2967,
W-ALL,short,41,B-P4.01,,0.0112,0.7171,2.2691,
W-ALL,short,42,B-P2.05,,0.0112,0.7283,2.2658,
W-ALL,short,43,E25.01,,0.0108,0.7391,2.1796,
W-ALL,short,44,B-P2.06,,0.0107,0.7497,2.1580,
W-ALL,short,45,E08.01,,0.0106,0.7603,2.1420,
W-ALL,short,46,B-P1.03,,0.0103,0.7706,2.0919,
W-ALL,short,47,B-P2.01,,0.0100,0.7807,2.0334,
W-ALL,short,48,B-P4.09,,0.0100,0.7907,2.0274,
W-ALL,short,49,B-P2.02,,0.0100,0.8006,2.0158,
W-ALL,short,50,E43.01,,0.0092,0.8098,1.8578,
W-ALL,short,51,E19.01,,0.0090,0.8188,1.8286,
W-ALL,short,52,E28.01,,0.0086,0.8274,1.7424,
W-ALL,short,53,E06.01,,0.0083,0.8357,1.6816,
W-ALL,short,54,C.07,,0.0080,0.8438,1.6250,
W-ALL,short,55,B-P1.09,,0.0076,0.8514,1.5376,
W-ALL,short,56,E18.01,,0.0076,0.8589,1.5360,
W-ALL,short,57,B-P2.07,,0.0074,0.8664,1.5067,
W-ALL,short,58,B-P3.01,,0.0072,0.8735,1.4482,
W-ALL,short,59,B-P3.02,,0.0072,0.8807,1.4482,
W-ALL,short,60,B-P3.04,,0.0071,0.8878,1.4385,
W-ALL,short,61,B-P1.01,,0.0070,0.8948,1.4190,
W-ALL,short,62,B-P1.02,,0.0070,0.9018,1.4190,
W-ALL,short,63,G03.1,,0.0070,0.9088,1.4190,
W-ALL,short,64,E21.01,,0.0068,0.9156,1.3817,
W-ALL,short,65,B-P2.08,,0.0061,0.9218,1.2434,
W-ALL,short,66,E22.01,,0.0061,0.9279,1.2434,
W-ALL,short,67,B-P2.04,,0.0057,0.9336,1.1540,
W-ALL,short,68,G06.1,,0.0055,0.9391,1.1059,
W-ALL,short,69,E16.01,,0.0054,0.9445,1.0955,
W-ALL,short,70,B-P2.11,,0.0049,0.9494,0.9958,
W-ALL,short,71,E24.01,,0.0048,0.9542,0.9801,
W-ALL,short,72,B-S.08,,0.0044,0.9586,0.8923,
W-ALL,short,73,E17.01,,0.0044,0.9630,0.8907,
W-ALL,short,74,E13.01,,0.0041,0.9672,0.8338,
W-ALL,short,75,B-P3.03,,0.0041,0.9713,0.8338,
W-ALL,short,76,B-P3.10,,0.0040,0.9753,0.8062,
W-ALL,short,77,E15.01,,0.0038,0.9791,0.7753,
W-ALL,short,78,E14.01,,0.0035,0.9826,0.7156,
W-ALL,short,79,E07.01,,0.0035,0.9861,0.7048,
W-ALL,short,80,B-P2.03,,0.0028,0.9889,0.5722,
W-ALL,short,81,C.04,,0.0025,0.9915,0.5126,
W-ALL,short,82,E10.01,,0.0022,0.9937,0.4462,
W-ALL,short,83,E23.01,,0.0018,0.9955,0.3674,
W-ALL,short,84,G04.1,,0.0015,0.9970,0.3072,
W-ALL,short,85,B-P4.02,,0.0011,0.9981,0.2231,
W-ALL,short,86,B-P1.11,,0.0010,0.9990,0.1935,
W-ALL,short,87,B-P1.04,,0.0010,1.0000,0.1935,
W-STAT,long,1,B-P1.06,,0.0320,0.0320,6.3383,
W-STAT,long,2,E51.01,,0.0280,0.0600,5.5503,
W-STAT,long,3,B-S.07,,0.0260,0.0860,5.1492,
W-STAT,long,4,B-P4.04,,0.0258,0.1118,5.1143,
W-STAT,long,5,C.02,,0.0242,0.1360,4.7981,
W-STAT,long,6,B-S.14,,0.0241,0.1600,4.7689,
W-STAT,long,7,E50.01,,0.0235,0.1836,4.6658,
W-STAT,long,8,C.06,,0.0235,0.2071,4.6575,
W-STAT,long,9,E52.01,,0.0234,0.2305,4.6378,
W-STAT,long,10,B-P4.10,,0.0217,0.2522,4.3074,
W-STAT,long,11,C.03,,0.0207,0.2729,4.0960,
W-STAT,long,12,B-P3.07,,0.0205,0.2933,4.0534,
W-STAT,long,13,B-S.05,,0.0202,0.3135,4.0082,
W-STAT,long,14,E03.01,,0.0201,0.3336,3.9789,
W-STAT,long,15,C.09,,0.0196,0.3533,3.8912,
W-STAT,long,16,C.08,,0.0194,0.3726,3.8395,
W-STAT,long,17,B-P1.03,,0.0192,0.3918,3.8034,
W-STAT,long,18,B-P1.05,,0.0189,0.4107,3.7449,
W-STAT,long,19,E42.01,,0.0188,0.4295,3.7224,
W-STAT,long,20,E05.01,,0.0187,0.4482,3.7142,
W-STAT,long,21,B-P2.10,,0.0184,0.4666,3.6455,
W-STAT,long,22,B-P1.07,,0.0172,0.4838,3.3995,
W-STAT,long,23,E20.01,,0.0164,0.5002,3.2475,
W-STAT,long,24,C.12,,0.0162,0.5163,3.2041,
W-STAT,long,25,B-P1.01,,0.0161,0.5324,3.1890,
W-STAT,long,26,B-P1.02,,0.0161,0.5485,3.1890,
W-STAT,long,27,C.10,,0.0160,0.5645,3.1654,
W-STAT,long,28,B-S.06,,0.0157,0.5802,3.1069,
W-STAT,long,29,B-S.09,,0.0154,0.5955,3.0427,
W-STAT,long,30,B-P2.08,,0.0152,0.6107,3.0135,
W-STAT,long,31,B-P3.06,,0.0143,0.6250,2.8379,
W-STAT,long,32,B-P3.05,,0.0134,0.6384,2.6567,
W-STAT,long,33,E25.01,,0.0133,0.6517,2.6331,
W-STAT,long,34,B-S.08,,0.0128,0.6646,2.5453,
W-STAT,long,35,E12.01,,0.0127,0.6773,2.5161,
W-STAT,long,36,E08.01,,0.0127,0.6899,2.5104,
W-STAT,long,37,B-P2.05,,0.0121,0.7020,2.3991,
W-STAT,long,38,B-P1.10,,0.0117,0.7137,2.3133,
W-STAT,long,39,B-P2.01,,0.0111,0.7248,2.1943,
W-STAT,long,40,B-P2.02,,0.0110,0.7358,2.1838,
W-STAT,long,41,B-P2.06,,0.0109,0.7467,2.1650,
W-STAT,long,42,B-P2.04,,0.0102,0.7569,2.0181,
W-STAT,long,43,B-P3.09,,0.0102,0.7671,2.0136,
W-STAT,long,44,B-P3.01,,0.0094,0.7765,1.8724,
W-STAT,long,45,B-P3.02,,0.0094,0.7859,1.8724,
W-STAT,long,46,E28.01,,0.0094,0.7954,1.8724,
W-STAT,long,47,B-P3.04,,0.0094,0.8048,1.8709,
W-STAT,long,48,C.07,,0.0093,0.8141,1.8454,
W-STAT,long,49,B-P4.01,,0.0091,0.8233,1.8083,
W-STAT,long,50,E43.01,,0.0091,0.8324,1.8083,
W-STAT,long,51,B-P4.05,,0.0090,0.8414,1.7847,
W-STAT,long,52,C.05,,0.0087,0.8501,1.7262,
W-STAT,long,53,B-P2.09,,0.0085,0.8586,1.6800,
W-STAT,long,54,C.04,,0.0081,0.8667,1.6115,
W-STAT,long,55,E19.01,,0.0079,0.8746,1.5563,
W-STAT,long,56,B-P2.07,,0.0072,0.8818,1.4279,
W-STAT,long,57,E13.01,,0.0069,0.8887,1.3751,
W-STAT,long,58,B-P1.08,,0.0069,0.8956,1.3751,
W-STAT,long,59,E21.01,,0.0065,0.9022,1.2953,
W-STAT,long,60,E06.01,,0.0063,0.9085,1.2470,
W-STAT,long,61,E16.01,,0.0056,0.9141,1.1174,
W-STAT,long,62,B-P1.09,,0.0056,0.9197,1.1061,
W-STAT,long,63,E17.01,,0.0054,0.9251,1.0768,
W-STAT,long,64,C.11,,0.0054,0.9305,1.0676,
W-STAT,long,65,E18.01,,0.0052,0.9357,1.0240,
W-STAT,long,66,G06.1,,0.0051,0.9408,1.0183,
W-STAT,long,67,B-P3.10,,0.0047,0.9455,0.9362,
W-STAT,long,68,B-P3.03,,0.0047,0.9502,0.9306,
W-STAT,long,69,G04.1,,0.0045,0.9547,0.8880,
W-STAT,long,70,E23.01,,0.0045,0.9592,0.8834,
W-STAT,long,71,E24.01,,0.0044,0.9636,0.8777,
W-STAT,long,72,E10.01,,0.0044,0.9680,0.8751,
W-STAT,long,73,E07.01,,0.0040,0.9720,0.7931,
W-STAT,long,74,G03.1,,0.0040,0.9760,0.7899,
W-STAT,long,75,E14.01,,0.0040,0.9800,0.7853,
W-STAT,long,76,B-P1.04,,0.0034,0.9833,0.6704,
W-STAT,long,77,E22.01,,0.0031,0.9865,0.6201,
W-STAT,long,78,B-P2.11,,0.0031,0.9896,0.6187,
W-STAT,long,79,B-P2.03,,0.0030,0.9925,0.5851,
W-STAT,long,80,E15.01,,0.0028,0.9954,0.5559,
W-STAT,long,81,B-P4.09,,0.0024,0.9978,0.4789,
W-STAT,long,82,B-P4.02,,0.0013,0.9990,0.2478,
W-STAT,long,83,B-P1.11,,0.0010,1.0000,0.1947,
W-STAT,short,1,B-P1.06,,0.0388,0.0388,7.2821,
W-STAT,short,2,E51.01,,0.0338,0.0726,6.3478,
W-STAT,short,3,C.09,,0.0281,0.1008,5.2809,
W-STAT,short,4,B-S.07,,0.0276,0.1284,5.1856,
W-STAT,short,5,B-S.05,,0.0270,0.1554,5.0761,
W-STAT,short,6,C.06,,0.0252,0.1806,4.7233,
W-STAT,short,7,B-P4.10,,0.0240,0.2047,4.5131,
W-STAT,short,8,C.08,,0.0237,0.2284,4.4556,
W-STAT,short,9,B-S.14,,0.0219,0.2503,4.1106,
W-STAT,short,10,B-S.09,,0.0211,0.2714,3.9643,
W-STAT,short,11,C.02,,0.0211,0.2925,3.9643,
W-STAT,short,12,B-P4.04,,0.0205,0.3131,3.8489,
W-STAT,short,13,E03.01,,0.0197,0.3328,3.7010,
W-STAT,short,14,E20.01,,0.0194,0.3522,3.6425,
W-STAT,short,15,C.03,,0.0194,0.3716,3.6408,
W-STAT,short,16,B-P3.05,,0.0191,0.3907,3.5840,
W-STAT,short,17,B-P2.10,,0.0186,0.4093,3.4973,
W-STAT,short,18,B-P3.07,,0.0186,0.4279,3.4908,
W-STAT,short,19,B-P1.05,,0.0181,0.4460,3.3892,
W-STAT,short,20,E50.01,,0.0174,0.4633,3.2567,
W-STAT,short,21,B-P1.07,,0.0161,0.4795,3.0281,
W-STAT,short,22,B-P1.08,,0.0157,0.4951,2.9403,
W-STAT,short,23,C.10,,0.0152,0.5103,2.8509,
W-STAT,short,24,C.11,,0.0151,0.5254,2.8286,
W-STAT,short,25,E52.01,,0.0146,0.5400,2.7483,
W-STAT,short,26,B-S.06,,0.0144,0.5544,2.7046,
W-STAT,short,27,E12.01,,0.0138,0.5683,2.5909,
W-STAT,short,28,B-P1.10,,0.0132,0.5815,2.4798,
W-STAT,short,29,E05.01,,0.0131,0.5945,2.4511,
W-STAT,short,30,B-P3.09,,0.0129,0.6075,2.4283,
W-STAT,short,31,E42.01,,0.0129,0.6204,2.4274,
W-STAT,short,32,C.12,,0.0126,0.6330,2.3708,
W-STAT,short,33,B-P4.05,,0.0126,0.6456,2.3568,
W-STAT,short,34,B-P3.06,,0.0125,0.6581,2.3535,
W-STAT,short,35,B-P2.09,,0.0123,0.6704,2.3051,
W-STAT,short,36,C.05,,0.0122,0.6827,2.2967,
W-STAT,short,37,B-P4.01,,0.0121,0.6947,2.2691,
W-STAT,short,38,B-P2.05,,0.0121,0.7068,2.2658,
W-STAT,short,39,E25.01,,0.0116,0.7184,2.1796,
W-STAT,short,40,B-P2.06,,0.0115,0.7299,2.1580,
W-STAT,short,41,E08.01,,0.0114,0.7413,2.1420,
W-STAT,short,42,B-P1.03,,0.0111,0.7525,2.0919,
W-STAT,short,43,B-P2.01,,0.0108,0.7633,2.0334,
W-STAT,short,44,B-P4.09,,0.0108,0.7741,2.0274,
W-STAT,short,45,B-P2.02,,0.0107,0.7849,2.0158,
W-STAT,short,46,E43.01,,0.0099,0.7948,1.8578,
W-STAT,short,47,E19.01,,0.0097,0.8045,1.8286,
W-STAT,short,48,E28.01,,0.0093,0.8138,1.7424,
W-STAT,short,49,E06.01,,0.0090,0.8228,1.6816,
W-STAT,short,50,C.07,,0.0087,0.8314,1.6250,
W-STAT,short,51,B-P1.09,,0.0082,0.8396,1.5376,
W-STAT,short,52,E18.01,,0.0082,0.8478,1.5360,
W-STAT,short,53,B-P2.07,,0.0080,0.8558,1.5067,
W-STAT,short,54,B-P3.01,,0.0077,0.8635,1.4482,
W-STAT,short,55,B-P3.02,,0.0077,0.8712,1.4482,
W-STAT,short,56,B-P3.04,,0.0077,0.8789,1.4385,
W-STAT,short,57,B-P1.01,,0.0076,0.8865,1.4190,
W-STAT,short,58,B-P1.02,,0.0076,0.8940,1.4190,
W-STAT,short,59,G03.1,,0.0076,0.9016,1.4190,
W-STAT,short,60,E21.01,,0.0074,0.9090,1.3817,
W-STAT,short,61,B-P2.08,,0.0066,0.9156,1.2434,
W-STAT,short,62,E22.01,,0.0066,0.9222,1.2434,
W-STAT,short,63,B-P2.04,,0.0061,0.9284,1.1540,
W-STAT,short,64,G06.1,,0.0059,0.9343,1.1059,
W-STAT,short,65,E16.01,,0.0058,0.9401,1.0955,
W-STAT,short,66,B-P2.11,,0.0053,0.9454,0.9958,
W-STAT,short,67,E24.01,,0.0052,0.9506,0.9801,
W-STAT,short,68,B-S.08,,0.0048,0.9554,0.8923,
W-STAT,short,69,E17.01,,0.0047,0.9601,0.8907,
W-STAT,short,70,E13.01,,0.0044,0.9646,0.8338,
W-STAT,short,71,B-P3.03,,0.0044,0.9690,0.8338,
W-STAT,short,72,B-P3.10,,0.0043,0.9733,0.8062,
W-STAT,short,73,E15.01,,0.0041,0.9774,0.7753,
W-STAT,short,74,E14.01,,0.0038,0.9812,0.7156,
W-STAT,short,75,E07.01,,0.0038,0.9850,0.7048,
W-STAT,short,76,B-P2.03,,0.0030,0.9880,0.5722,
W-STAT,short,77,C.04,,0.0027,0.9908,0.5126,
W-STAT,short,78,E10.01,,0.0024,0.9932,0.4462,
W-STAT,short,79,E23.01,,0.0020,0.9951,0.3674,
W-STAT,short,80,G04.1,,0.0016,0.9967,0.3072,
W-STAT,short,81,B-P4.02,,0.0012,0.9979,0.2231,
W-STAT,short,82,B-P1.11,,0.0010,0.9990,0.1935,
W-STAT,short,83,B-P1.04,,0.0010,1.0000,0.1935,
